text,emoji,discovered
Worm,🪱,False
Speedster,💨,False
Afternoon Tea,🍵,False
Tenochtitlan,🌋,False
Carst,🚗,False
Caramel,🍫,False
Dump Truck,🚚,False
Chef Dragon,🐉,False
Jalapeno,🌶️,False
Shiva,🕉️,False
Photon,💡,False
Sabbatrain,🚂🌙🔮,False
Baconcano,🌋,False
Chocolate Pudding,🍮,False
Caravan,🚌,False
Vaporware,💧,False
Crocodile Glasses,🐊,False
Dutch,🇳🇱,False
Toadette,🐸,False
Prince Of Dirt,👑,False
Tinder,💋,False
Iceworm,🐛,False
Quesadilla,🌯,False
Teacthulhu,📚,False
Lantern,🏮,False
Fan Palm,🌴,False
Pork Fudge,🐷🍫,False
Shark Party,🦈,False
Bubblegum,🍬,False
Tea Unicorn,🦄,False
Balloon,🎈,False
Shadow,👻,False
Terror Plane,🛩️,False
Cattail,🌾,False
Flat Tea,🍵,False
Singularity,🌀,False
Silver,💦,False
Sphinx Rally,🏎️🏁,False
Space Igloo,🛸,False
Were-Triton,🧜‍♂️,False
Prickly,🌵,False
Fog Ski,🎿,False
Space Diamond,💎,False
Christmas Cake,🎂,False
Hootenanny,🎵,False
Tarmac,🛣️,False
Pig on a Spit,🐷,False
Leech,🦟,False
Lutefisk,🐟,False
Methane,💨,False
Dingo,🐕,False
Swordfisherman,🎣,False
Booty,🍑,False
Christmasaurus,🎄,False
Pegasaurus,🦕,False
Werejet,🐾,False
Stinkzilla,💩,False
Parkinson,💉,False
Fire Phoenix,🔥,False
Steam Blade,💨,False
Paperweight,📎,False
Tasawasabi,🍣,False
Firetruck,🚒,False
Comic,💥,False
Coco Date,🌵,False
Feather,🪶,False
Eggsicle,🥚,False
Flat Monster,👾,False
Black House,🏠,False
Dengue Fever,🦟,False
Barstool,🍺,False
Guinness,🍺,False
Pigmy,🐷,False
Evil,😈,False
Amazon,📦,False
Vodka Martini,🍸,False
Arnold Schwarzenegger,🤖,False
Sherpa,🧘‍♀️,False
Garland,🎄,False
Shard,🗿,False
Toyota,🚙,False
Fairy Dust,✨,False
Sharktophoenix,🦈,False
Poison Ivy,🌿,False
Ice Wall,❄️,False
Surf Worm,🐙,False
Fog Machine,🌫️,False
Soup Dragon,🍲,False
Christmas Vulcan,👽,False
Flying Truck,🚚,False
Stinky Volcano,🌋,False
Space Car,🚗,False
Maelstrom,🌀,False
Steamluau,🌶️,False
Muddy Village,🏡,False
Dairy Air,🐄💨,False
Baton Rouge,🌊,False
Bromeliad,🌺,False
Green Hat,🧢,False
Gunpowder,💣,False
Windshield Wipers,🌧️,False
Salt Shaker,🧂,False
Muddy Cologne,🤢,False
Steam Goblin,👹,False
Hula-Croc,🌴,False
Madagascar,🐒,False
Stinky Submarine,🚢,False
Sponge Cake,🍰,False
Butler,🧹,False
Sharktopus Party,🦈,False
Space Bridge,🌉,False
Tea Lizard,🐸,False
Propeller,🚁,False
Pressure Cooker,🥘,False
Cuisine,🍲,False
Shakezandias,🎭,False
Sandmobile,🏜️,False
Tide Pod,🌊,False
Fire and Ice,🔥,False
Limo,🚖,False
Fire Emerald,🔥💎,False
Icicle,❄️,False
Chili Tink,🌶️,False
Shaolin,🥋,False
Fire Sushi,🍣,False
Chili Crab,🦀,False
Adobe,🎨,False
Dirt Cone,🌱,False
Halloween,🎃,False
Water Gun,🔫,False
Coconut Biofuel,🥥⛽️,False
Black Tea,🍵,False
Sharkboarding,🏄‍♂️,False
Surf Party,🏄,False
Sardine,🐟,False
Seagrass,🌾,False
Nessie Express,🚂,False
My Little Pony,🐴,False
Fire Ant,🐜,False
Dust Igloo,🏜️,False
Surf Tractor,🏄,False
Space Tea,🍵,False
Fish Cake,🍥,False
Solar Storm,🌩️,False
Smorea,🍫,False
Invisibility,👻,False
Merman,🧜‍♂️,False
Referee,👮,False
Sparky,⚡️,False
Tarnish,💫,False
Bugs Bunny,🐰,False
Carnival,🎡,False
Turbine,🌀,False
Drapes,🪟,False
Monkey House,🐒,False
Cactus Dragon,🐉,False
Kangamonkey,🐵,False
Frozen Carrot,🥕,False
Nether Geyser,🌋,False
E-Cigarette,🚬,False
Cool Dude,😎,False
Tulip,🌷,False
Cannabis,🌿,False
Deviled Egg,🥚,False
Drunk Fish,🐟,False
Glassily,💧,False
Airplane Mode,✈️,False
Mud Sushi,🍣,False
Deltaworks,🏭,False
Ice Jet,❄️,False
Aquabot,🤖,False
Space Brick,🧱,False
Ice Cream Mummy,🍦,False
Cactusfish,🌵🐟,False
Lasagna,🍝,False
Recipe,🍳,False
Smooch,💋,False
Pasta,🍝,False
Poison Arrow,🏹,False
Camping,🏕️,False
Sweetcorn,🌽,False
Tea Bridge,🌉,False
Amphitrite,🌊,False
Spaghetti,🍝,False
Chili Sauropod,🦕,False
Hot Sauce,🌶️,False
Soupcar,🍜,False
Dumpster,🗑️,False
Chocolate Thunder,🍫,False
Gazpacho,🥗,False
Hot Yoga,🧘‍♀️,False
Cybernetic,🤖,False
House of Pain,🏠🤕,False
Splat,💦,False
Sonic,🎮,False
Werewolf Surfing,🏄‍♂️,False
Troll 2,💩,False
Soupstone,🍜,False
Sunbathing,🌞,False
Werewolf Sundae,🍨,False
Cactus Shark,🌵🦈,False
Amphibian,🐸,False
Pressure,💦,False
Moon Fish,🐟,False
Hand,🤚,False
Coco,🎃,False
Earthworm,🪱,False
Head,💆,False
Surfing Salamander,🐢,False
Archer,🏹,False
Emerald City,🌈,False
Fire Surfer,🏄,False
Ice Planet,❄️,False
Botticelli,🎨,False
Central Park,🌳,False
Kanye West,🐻,False
Tractor Trailer,🚛,False
Cloudlantis,☁️,False
Sand Storm,🌪️,False
Sweat Lily,💦,False
Melted Ice Cream Cone,🍦,False
Bee Train,🐝,False
Smoghorn,🌫️,False
Silver Bullet,🐺,False
Mount Everest National Park,🏔️,False
Gnome,👺,False
Catastrophe,🌋,False
Flower Shark,🦈,False
Hippomobile,🐎,False
Goatshark,🐐,False
Paper Towel,🧻,False
Garbage Truck,🚚,False
Ninja Pig,🐷,False
Reverb,🎸,False
Teavillage,🍵,False
Flower Cone,🌼,False
Amberica,🌟,False
Greenpeace,🌎,False
Sog,💦,False
Bottle of Whistle,🍾,False
Alien Flower,👽,False
Abominable Yeti,🗻👹,False
Pacific,🌊,False
Dustgator,🐊🌫️,False
Rime,🌨️,False
Confession,🙈,False
Surfing Bird,🌊,False
Flash Mob,💃,False
Streetlight,🏮,False
Blue Whale,🐋,False
Suburb,🏡,False
Crystal Ball,🔮,False
Subway Car,🚇,False
Paddle,🚣,False
Combine Harvester,🚜,False
Tea Bagging,🍵,False
Waffle Party,🧇,False
Museum,🏛️,False
Kangacross,🦘,True
Crime,🔪,False
Snowcross,❄️,False
Mountaintop,🏔️,False
Steam Voltron,🌌,False
Werepalm,🌴,False
B-52,💣,False
Fish Train,🐟🚂,False
Tankboy,💦,False
Hot Coconut Milk,🥥,False
Flying Saw,🪓,False
Greenwich,🌍,False
Tea Cannon,🍵,False
Beauty,💄,False
Graffiti Dragon,🐉,False
Lava Frog,🌋,False
Groupie,👯,False
Aeolus,🌬️,False
Cowboy,🤠,False
Cleanup,🧹,False
Hair Dryer,💇,False
Tornado Kong,🌪️,False
Wrapper,🎁,False
Electric Fire,🔥⚡️,False
Times Square,🗽,False
Crown,👑,False
Photoshop,📷,False
Flamethrower,🔥,False
Fanwhale,🐋🎉,False
Cheesephone,🧀,False
Tea Car,🚗,False
Electric Combine Harvester,🚜,False
Steamcraft,💨,False
Lawnvac,🌳,False
Scourge,😱,False
Stargazing,🌌,False
Wine Cone,🍷,False
Moonosaur,🌕,False
Daffodil,🌼,False
Muddy Fish Tank,🐟🌊🍂,False
Dirt Tea,🍵,False
9 Volt,🔋,False
Beerus,🍺,False
Art Trap,🎨,False
Pulp,🍊,False
Flying Soup,🍲,False
Saltmobile,🚗,False
Soupyandias,🍜,False
Pigment,🎨,False
Terrorworm,🐛,False
Steam Hammer,🔨,False
Steam Age,🚂,False
Exhaust,💨,False
Steam Devil,🌫️,False
Narcissilla,🌸,False
Watermelon,🍉,False
Snowdrop,🌼,False
Skier,⛷️,False
Cheesnado,🧀,False
Steam Mosquito,🦟,False
Sea Sick,🤢,False
Timber,🌲,False
Pig Salad,🐷🥗,False
Ice Tea Party,🍵,False
Under the Sea,🐠,False
Electric Salsa,🌶️,False
Pitchfork,🔪,False
Clear,🌞,False
Dessert Storm,🍰,False
Melted,🧊,False
Wormy Road,🐛🛣️,False
Transparent,🔮,False
Race Track,🏎️,False
Hawaiian Party,🌺,False
Trappist,🌌,False
Polly Wants a Cracker,🦜,False
Mill,🏭,False
Cooling,🧊,False
Pencil Island,📝,False
Ice Claus,🧊,False
Thai Tea,🍵,False
Porkfish,🐟,False
Delta Tractor,🚜,False
Chimney Sweep,🧹,False
Silo,🛢️,False
Police,🚓,False
Tazer,⚡,False
Chevrolet,🚙,False
Scarab,🐛,False
Crocodile Tractor,🐊,False
Theme Park,🎢,False
Meteor Shark,🌌,False
Zapper,⚡️,False
Angel Kong,👼,False
Rock Sushi,🍣,False
Mayan,🌋,False
Crystal,💎,False
Elder Sign,🔮,False
Totem,🪵,False
Black Hole Shark,🦈,False
Dragon Surfer,🐉,False
Trollbot,🤖,False
Mount Evercream,🏔️,False
Swiss,🇨🇭,False
Pixie,🧚,False
Broke,💸,False
Shake,💃,False
Laser Come,🔫,False
Saabaru,🚙,False
Wake and Bake,🌿,False
Ibsen,🎭,False
Surfing Ice Cream Cone,🍦,False
Robocroc,🤖,False
Amen,🙏,False
Cheerleader,🤸‍♀️,False
Sea Goat,🐐,False
Washer,🧺,False
Lemur,🐒,False
Robocloud,🤖,False
Lawn Mower,🚜,False
Surf Tank,🏄,False
Coco-Biofuel,🥥🌿,True
Mountain Range,🏔️,False
Hoop,🎣,False
Shamrock Shake,🍀,False
Smell-up,👃🏼💨,False
Steam Salmon,🐟,False
Stinky Golem,💩,False
Los Angeles,🌴,False
Rabbit,🐰,False
Downward Dog,🐶,False
Prince Of Bread,🍞,False
Mashed Potato,🥔,False
Teabagger,🍵,False
Tatooine,🌌,False
Hula Tea,🍵,False
Death Ray,💥,False
Steam Tornado,🌪️,False
Surf Racer,🏄,False
Flying Fisherman,🎣,False
Perithor,🐍,False
Brisket,🥩,False
Exorcist,👻,False
Surfshake,🍹,False
Black Rose,🌹,False
Rooster,🐓,False
Space Village,🌌,False
Chili Beam,🌶️🔥,False
Fire Ninja,🔥,False
Coco Taxi,🚕,False
Snow Thor,❄️,False
Water Damage,💦,False
Surfing T-Rex,🦖,False
Flattened Lily,🌸,False
Hamtaro,🐹,False
Caterpillar,🐛,False
Depth,🌊,False
New York Punk,🍎,False
Chili Ness Monster,🌶️,False
Plague,🦠,False
Milk Stone,🥛,False
Fanwreck,💥,False
Teahouse,🍵,False
Ducktales,🦆,False
Firewall,🚧,False
Cheshire Cat,😺,False
Behemoth,🐘,False
Hot Lava,🌋,False
Solar Fish,🐠,False
Zulu,🇿🇦,False
Werewolf Of Liberty,🐺,False
Guilt,😖,False
Daddy,👨‍👧‍,False
Oslo,🇳🇴,False
Coconut Parking,🥥🅿️,False
Karma,🌟,False
Pigloo,🐷,False
Mouse Trap,🐭,False
Flat Minecraft,🏚️,False
Ammolite,🌌,False
Pineapple Buns,🍍,False
Fire Ghost,🔥,False
Flying Steam Dragon,🐉,False
Teabagging,🍵,False
Space Buddha,👽,False
Sydney Opera House,🎭,False
Firebike,🔥🚲,False
Magic Mushroom,🍄,False
Pigship,🐷,False
Bump,💥,False
Sweet Revenge,🍰,False
Shark Tunnel,🦈,False
Hot Wheels,🚗,False
Spa Circle,⭕️,False
Ice Cone,🍦,False
Time Whale,🐳,False
Mocha,☕️,False
Mosque,🕌,False
Fire Alien,👽,False
Mount Evercroc,🏔️,False
Snowmaid,❄️,False
Mud Monk,🐸,False
Revelation,💫,False
Shrub,🌱,False
Spicy,🌶️,False
Flying Reindeer,🦌,False
Sandboarding,🏜️,False
Pineapple Tornado,🍍,False
Jello Shot,🍸,False
Holland,🇳🇱,False
Yak,🐑,False
Plantain,🍌,False
Farmers,🚜,False
Komodo Dragon,🐉,False
Dump Tea,🗑️,False
Lilycano,🌸,False
Kite Fish,🐠,False
Scotland,🏴󠁧󠁢,False
Space Shuttle Sundae,🚀🍨,False
Rainbow Sherbet,🍨,False
Killer Plant,🌵,False
Electric Lotus,🌸,False
Steam Surfing,🌊,False
Green Ice Cream Cone,🍦,False
Thormilk,🥛,False
Toadstool Sundae,🍄🍨,True
Porcelain,🚽,False
Lilywhistle,🐸,False
Pinewood Derby,🏁,False
Angelodactyl,🐦,False
Christmas Prince,👑,False
Parmesan,🧀,False
Ice Cream Hat,🍦,False
Hippo Chop,🐽,False
Were-Poseidon,🌊,False
Pizza Earth,🍕🌎,False
Pigcane,🐷,False
Cheesewreck,🧀,False
Haunted,👻,False
Cheese Board,🧀,False
Rusty,🔨,False
Terror Phoenix,🔥,False
Catholic Church,⛪,False
Galactic Empire,🌌,False
Jabberwock,🐉,False
Linux,🐧,False
Dustpan-amus,🧹,False
Brandy,🍸,False
Cave House,🏠,False
Macaroon,🍪,False
Sunflowerpunk,🌻,False
Chevrotain,🦬,False
Pluton,🌌,False
Green Line,🚇,False
Bono,🎸,False
Red,❤️,False
Muddy Viking,👹,False
Flying Dump Truck,🚚✈️,False
Tornadus,🌪️,False
Chocolate Soup,🍫,False
Contact,📞,False
Haunted Tree,🌳,False
Fish Soup,🍲,False
Wind Power,💨,False
Dusty Sundae,🍨,False
Pirate Shake,🏴‍☠️,False
Hawaiian Eagle,🦅,False
Silt,🌊,False
Sand Buddha,🧘‍♀️,False
Stone Car,🚙,False
Nymphet,👧,False
Minewolf,🐺,False
Minepriest,👑,False
Steamworks,💦,False
Prince Of Fire,🔥,False
Ice Tunnel,❄️,False
Stone Age,🦖,False
Flying Coconut Cream Pie,🥧✈️,False
Flower Truck,🌸,False
Steam Sonar,🔬,False
Charm,💍,False
Soup Plane,🥣,False
Surfing Hatter,🏄‍♂️,False
Oolong,🍵,False
Corvette,🚗,False
Flying Jet Ski,🛥️,False
Paper Surfer,📄,False
Fish Tea,🐟🍵,False
Formal Pig,🐷,False
Tremor,🌊,False
Cave-in,🌋,False
Cheesecorn,🌽,False
Sharklantis,🦈,False
Dust Bird,🐦,False
Porkpie,🎩,False
Geyser Cake,🍰💦,False
Amphibious Vehicle,🛳️,False
Ghost Jet,👻,False
Dust Tractor,🚜,False
Shark Salad,🦈,False
Hula-Dragon,🐉,False
Dirt Pirate,🏴‍☠️,False
Otaku,🎮,False
Rings,💍,False
Lure,🎣,False
Fish Sundae,🐟🍨,False
Shark Tea,🦈,False
Wrapping,🎁,False
Drunken,🍺,False
Sponicorn,🦄,False
Muddy Fairy,🧚‍♀️,False
Icebox,🧊,False
Sowar,🌌,False
Longsword,🗡️,False
Fondue,🧀,False
Steam Vase,🎎,False
Gaslight,💡,False
Ghost Town,🏜️,False
Ice House,🏠,False
Calendar,📅,False
Steam Salamander,🐢,False
Scalding,🌶️,False
Eggsurance,🥚,False
Baking,🍪,False
Brothel,💋,False
Garden Gnome,👺,False
Dust Pirate,🏴‍☠️,False
Tankhuang,🐷,False
Pineapple Monster,🍍,False
Flying Fjord,🏔️,False
Cancer,♋,False
Splinter,🐀,False
Kryptonite,💥,False
Trailer,🏚️,False
Skate Rex,🦖,False
Prince Of The Universe,👑,False
Bogmobile,🚙,False
Pterodump,🦖,False
Haunted House,👻,False
Dwarf,👑,False
Dump Shark,🦈💩,False
Dryer,🧺,False
Remote,📶,False
Toto,🐕,False
Milk Dragon,🐉,False
Frozen Food,🍨,False
Pilgrimage,🚶,False
Phoenixstick,🔥,False
Fish Car,🐟,False
Piranha Car,🐟,False
Ice Road Trucking,🚚,False
Jurassic,🦖,False
Hula Harpy,🌺,False
Muddy Wine,🍷,False
Browncoat,💩,False
Flying Ice Cream,🍦,False
Hot Confession,🔥,False
Sosangel,😇,False
Sleet,🌨️,False
Cheese Dragon,🐉,False
Robo-Fish,🐠,False
Breadboard,🍞,False
Crocodile Rock,🐊,False
Coconut Jam,🥥,False
Cart,🛒,False
Shore,🏖️,False
Swampert,🌊,False
Sandtopus,🕷️,False
Flame Sword,🗡️,False
Flying Steamroller,🛩️,False
Open Window,🪟,False
Space Storm,🌩️,False
Nether Fortress,🏰,False
Flying Sushi,🍣,False
Steamfly,💨,False
Surf Monk,🏄,False
Snowfish,🐟,False
Amsterdam,🌆,False
Flytrap,🪴,False
Flying Skateboard,🛹,False
Flying Amber,💫,False
Porn,🍆,False
Cottage,🏡,False
Apartheid,🚫🤝🏾,False
Fata Morgana,🌠,False
Snowjet,❄️,False
Surf Monkey,🏄,False
Construction,🚧,False
Hawaiian Valkyrie,🌺,False
Christmas Unicorn,🦄,False
Kali Ma,👹,False
Pond Skater,🦗,False
Mountain Dew,💧,False
Brown,🌫️,False
Reaper,💀,False
Killer Whale,🐋,False
Prayer Cone,🧎,False
Stress,😫,False
Mudlantis,🌊,False
Smoreicane,🍫,False
Saab Dragon,🐉,True
Delta Burke,💃,False
Christmas Lights,🎄,False
Baby Dinosaur,🦕,False
Norway Eel,🇳🇴🐍,False
Flying Omelette,🍳,False
BMX,🚲,False
Mug,☕️,False
Pier,🏝️,False
Coalition,🤝,False
Mt. Olympus,🏔️,False
Clog,🩹,False
Steam Scope,🔭,False
Whale Trap,🐳,False
Radar,📡,False
Hell’s Kitchen,🍳,False
Free Willy,🐳,False
Fartquito,💨,False
Ice Sword,❄️,False
Steam Soup,🍲,False
Ice Tube,🧊,False
Car Fridge,🚚,False
King Julien,🐒,False
Unicorn Surfer,🦄,False
Varnish,🎨,False
Pinecar,🚗,False
Mecha Dragon,🐉,False
Vodka Storm,🍸⛈️,False
Cronch,🍪,False
Chili Everest,🌶️🏔️,False
Landscape,🌄,False
Stadium,🏟️,False
Banana Boat,🛥️,False
Lawn Venus,🪴,False
Tea Village,🍵,False
Werehouse,🏚️,False
Toad in the Hole,🍳,False
Hula Dance,💃,False
Windbreaker,🌬️,False
Gumbo,🍲,False
Black Bean,🌱,False
Launch,🚀,False
Air Freshener,🧼,False
Silent,🤫,False
Fire Cannon,💣,False
Dough,🍞,False
Ice Telescope,🔭,False
Skate Shark,🦈,False
Vape Serpent,🐍,False
Sharkboy,🦈,False
New York Cheesecake,🍰,False
Mudcanoe,🛶,False
Howl,🐺,False
Tractor Tea,🚜,False
Bourbon,🥃,False
Barn,🐂,False
Polaris,🌌,False
Jar Jar Binks,💩,False
Jack-in-the-box,🎁,False
Robot Fish,🐠,False
Message in a Bottle,🌊,False
Sodium Chloride,🧂,False
Coconut Ice Tea,🥥🍹,False
Herbology,🌿,False
Tartar,🍮,False
Kitesurfing,🪁,False
Why,💁,False
Coral Castle,🏰,False
Lard,🧈,False
Sketch,📝,False
Space Tsunamic,🌊🚀🌌,False
Inca,🌉,False
Slushie Machine,🍹,False
Victoria Falls,🌊,False
Plowshare,🔨,False
Maitreya,💋,False
Answer,🔍,False
Biodiesel,🚙,False
Rameses,🐪,False
Tax,💸,False
Mudka,💩,False
Legoland,🏰,False
Sharkplane,🦈,False
Captain Firebeard,🧨,False
Coconut Ninja,🥥,False
Fast Tea,☕️🏎️,False
Steam Tank,🛢️,False
Tea Troll,🍵,False
Submarine Sandwich,🥪,False
Bob,💁,False
Coraline,🐛,False
Instagram,📸,False
Penguin Tank,🐧,False
Fanart,🎨,False
Firehouse,🚒,False
Space Whiskey,🚀🥃,False
Chia,🌱,False
Coconut Soup,🥥,False
Maid,🧹,False
Terracotta,🏺,False
Tractorboard,🚜,False
Crab Cake,🦀,False
Pearl Jam,🍐,False
Ruby,💎,False
Prince Venus,👑,False
Zombie Pig,🧟,False
Rich Tea,🍪,False
The Colossus of Rhodes,🗼,False
Nigeria,🇳🇬,False
Electric Coconut,🥥,False
Hamster,🐹,False
Moon Garage,🌙,False
Air Pirate,🏴‍☠️,False
Shot,💉,False
Tesla Tower,🌐,False
Space Siren,👽,False
Fire Escape,🚶,False
Tornado Bird,🐦,False
Deadman,💀,False
Mars Piranha,🐟🚀🔴,False
Sweet Potato,🍠,False
Hedgehog,🦔,False
Sodium Fire,🧂,False
Coal Seam,⛏️,False
Noodle,🍜,False
Shark Chef,🦈,False
Food,🍕,False
Foggy,🌫️,False
Smogout,🌫️,False
Trees,🌳,False
Jack-in-the-pond,🎣,False
Delorean,🚗,False
Ant Trap,🐜,False
Area 51,👽,False
Yosemite,🏞️,False
Rocky Mountains,🏔️,False
Penguin Ski,🐧,False
Dead Piranha,🐟,False
Lofoten,🏔️,False
Ghost Tank,👻,False
Rice Paddy,🍚,False
Solar Sail,☀️,False
Firecorn,🌽,False
Sharktopus Rex,🦈,False
Geckor,🦎,False
Sea Horse Sundae,🦑,False
Space Incense,🌌,False
Fish Tornado,🐠,False
Dust Malaria,🌪️,False
Rapids,🌊,False
Petrol,⛽,False
Molotov,💣,False
Skatecar,🛹,False
Tektite,🪨,False
Coconut Oil,🥥,False
Corn Surfing,🌽🏄‍♂,False
Rice Pudding,🍚,False
Space Horse,🐎,False
Roadster,🚗,False
Thunderfish,🐟,False
Driving School,🚗,False
Dirt Angel,👼,False
Cheesy Ghost,👻,False
Pigweednado,🐷🌪️,False
Snowroller,❄️,False
Space Junk,🌌,False
Tractor Sushi,🍣,False
Sod,💩,False
American Flag,🇺🇸,False
Tartle,🤔,False
Wine Cellar,🍷,False
Flying Coconut,🥥,False
Seashell,🐚,False
Chewing Gum,🧪,False
Archery,🏹,False
Pterodactyl Surfer,🦖,False
Fartback,💨,False
Sunboy,🌞👦,False
Space Dragon,🐉,False
Hula-hoop,💃,False
Polar,❄️,False
Furniture,🛋️,False
Swiss Alps,🏔️,False
Will-o’-the-wisp,🌌,False
Cloudy Rice,☁️,False
Orcaflower,🌸,False
Wrecking Ball,🚧,False
Chia Pig,🐷🌱,False
Space Cadet,👽,False
Star Spangled Banner,🎶,False
Fire Submarine,🚢,False
Kentucky,🐎,False
Mr. Potato Head,🥔,False
Choo Choo Chili,🚂,False
Flying Pigpen,🐷,False
Space Golem,👽,False
Fishing Rock,🎣🪨,False
Flock,🐦,False
Seaweed Bike,🌊🚲,False
Space Piggy Bank,🐷,False
Chips,🍟,False
Fire Bird,🔥,False
Ice Cream Boat,🍦,False
Fault,🌋,False
Mars Tornado,🌪️,False
Space Serpent,🐍,False
Steam Tractor,🚜,False
Hawking,🌌,False
Pig Roast,🐷,False
Iron Horse,🐎,False
Whalshark,🦈,False
Scribble,✏️,False
Rainbow Sand,🏖️,False
Hot Rod,🚗,False
Space Glass,👽,False
Flying Lotus,🌌,False
Robot Fishing,🎣,False
Bogart,🐸,False
Sea-Goat,🐐,False
Gin,🍸,False
Dust Cake,🍰,False
Pigshark,🐷🦈,False
Moon Cake,🥮,False
Bubble Gum,🍬,False
Seasoning,🧂,False
Oink,🐷,False
Tea Golem,🧙‍♂️,False
Cultivator,🌱,False
Noel,🎄,False
Clothes,👕,False
Sharkhenge,🦈,False
Pineapple Truck,🍍,False
Fire Ski,🔥,False
Sea Star,🌟,False
Steamigator,🐊,False
Shampoo,🧴,False
Marching Band,🎺,False
Diamond Storm,💎⛈️,False
Jackson Pollock,🎨,False
Risotto,🍚,False
Cement Truck,🚚,False
Black and White Cookie,🍪,False
Pandemonium,😱,False
Jacknarwhal,🐋,False
Brony,🐴,False
Dusticane,🌪️,False
Stinky Fish,🐟,False
Jade Rabbit,🐇,False
Demolition,💣,False
Brick House,🏠,False
Steam Dance,💃,False
Cheesy Wave,👋,False
Vape Fish,🐠,False
Flowerpot,🪴,False
Ninja Fish,🐟,False
Grog,🍺,False
Muddy Sushi,🍣,False
Wheel of Fortune,🎰,False
Tempest,🌪️,False
Fanfiction,📖,False
Aromatherapy,🧖‍♀️,False
Looting,💸,False
Detergent,🧼,False
Pig Colada,🍹,False
Glass Monster,👾,False
Sparta,🏹,False
Chai Latte,🍵,False
Machu Picchu,🏞️,False
Lego Movie,🌌,False
Salty Farmville,🌾🧂,False
Jadeite,💎,False
Leaf Blower,🍃,False
Runner,🏃,False
Love Bite,💋,False
Ice Rink,⛸️,False
Slush,🍧,False
Tea Reef,🐠,False
Factory,🏭,False
Batato,🍟,False
Dumpling,🥟,False
Hula Hoop Girl,💃,False
Sushi Car,🍣,False
Bog Shark,🐊,False
Tea Tree,🌳,False
Surfcone,🏄,False
Grenade,💣,False
Fishing Book,📖,False
Chilly,🥶,False
Rush Hour,🚦,False
Electric Parade,🎆,False
Penguin on a Scooter,🐧🛴,False
Mousse,🍨,False
Farmwreck,🐄,False
Smurf,💙,False
Unication,📡,False
Dorito,🌮,False
Beach Confession,🏖️💬,True
Steamhenge,🌋,False
Aquarobin,🤿,False
Tom Marvolo Riddle,😈,False
Steam Druid,🌬️,False
Robot Tree,🤖,False
Flat Ice,🧊,False
Middle Way,🛣️,False
Tea Farmer,🧉,False
Iron Man 3,💥,False
Angel Tree,👼,False
Cayenne,🌶️,False
Moon Pie,🌙,False
Swamp Princess,👸,False
Flowers,🌸,False
Caviar,🐟,False
Hot Fjord,🌊,False
Crayon Rocket,🖍️🚀,False
Steam Evil,💨,False
Idea,💡,False
Vamp,🧛,False
Rice Krispies,🍚,False
Lefse,🥣,False
Space Debris,🪨,False
Moon Road,🌙🛣️,False
Flying Spud,🥔,False
Tea Plant,🍵,False
Steamlandslide,🌋,False
Surf Geyser,🌊🌋,False
Hawaiian Tropic,🌴,False
Surf Robot,🤖,False
Famine,🍞,False
Muddy Coconut,🥥,False
Tin,🥫,False
Chia Pet,🌱,False
Galaxy Nexus,🌌,False
Gibbon,🦧,False
Flying Dragon,🐉,False
Electric Soup,🍜,False
Spudnik,🥔,False
West Wind,💨,False
Fishing Village,🎣,False
Fort,🏰,False
Sun Boat,🛳️,False
Syphilis,💉,False
Preserved,🍅,False
Jade Emperor,👴,False
Jupiter,🪐,False
Werefly,🦇,False
Robovodka,🤖,False
Space Ham,🐹,False
Roast,🔥,False
Prince Of Petals,🌸,False
Crabman,🦀,False
Flying Fish Ice Cream Cone,🐟🍦,False
Sword Lily,🗡️,False
Snow Serpent,🐍,False
Monkey Puzzle Tree,🌳,False
Kayak,🛶,False
Surf Angel,🌊,False
Flying Dinosaur,🦖,False
Bat House,🦇,False
Tea Boarder,🍵🏂,False
Spell,🔮,False
Ninjago,🐲,False
Fire Whale,🐲,False
Fireboat,🚢,False
Mudsurfing,🏄,False
Moon Ski,🌙,False
Salmon Fisherman,🎣🐟,False
Smuggler,🏴‍☠️,False
Hershey Building,🏢,False
Crockpot,🍲,False
Captain Buddha,🧘‍♂️,False
Chicken Parmesan,🍕,False
Cactus Stonehenge,🌵,False
Space Colossus,🌌,False
Madagascar Hatter,🎩🌴🦁,False
Base Camp,⛺️,False
Cholla,🌵,False
Penguin Fish,🐧,False
Rope,🧗,False
Goatman,🐐,False
Space Tree,🌳,False
Flat Ness Monster,🐙,False
Fishing Truck,🐟,False
Casino,🎰,False
Concert,🎤,False
Tabasco,🌶️,False
Burning Man,🔥,False
Fire Megalodon,🦈,False
Pantractor,📐,False
Robber,🏦,False
Surf House,🏄,False
Brownies,🍫,False
Fish Oil,🐟,False
Cheesy Nessie,🐟,False
Fanomelette,🍳,False
Tetanus,💉,False
Prince Of Holes,🕳️,False
Steam Truck,🚚,False
Dirty Angel,😇,False
Surfman,🏄,False
Tent,⛺️,False
Moon Shark,🦈,False
Abominable Noodleman,🍜,False
Fire Plant,🌵,False
American Revolution,🗽,False
Crop Steam,🌾,False
Absinthe,🍸,False
Cloud Dragon,☁️,False
Elf,🧝,False
Mountain Goat,🐐,False
Cold Tea,🍵,False
Megaphone,📢,False
Mud Pig,🐖,False
Fort Knox,🏦,False
Prostitute,💋,False
Capsicum,🌶️,False
Moonboat,🌙,False
