first,second,result
Hamburger,Space,Moon
Mothership,Ice,Alien
Fish Tank,Tornado Warning,Sharknado
Marsquake,Alpha,Mars
Chariot,Tornado Siren,Tornado
Seeds,Duck Soup,Duckweed
Taxi,Big Dipper,Uber
Shard,Zeppelin,Ship
Russia,Plantation,Vodka
Moisture,Lakers,Nothing
Fireboat,Spirit,Ghost
Cactus,Aspirin,Cactus
Cloud Train,Skunk,Nothing
School,Airship,Hogwarts
Sand Bunny,Fire Subway,Sand Bunny
Stoner,Box,Bong
Whale Sushi,Microwave,Whale
Baby Dinosaur,Cinderella,Dinosaur
Spain,Ragnarok,Ragnarok Online
Plane,Lich,Airplane
Fire Tea,Helijet,Firefighter
Obsession,Lego,Adult
Bee,Safe,Honey
Music,Referee,DJ
Rich,Sandnado,Sandman
Red,Honey,Strawberry
Masterpiece,Dam,Mona Lisa
Radiation,Rice Paddy,Mutant
Holy Fire,Santa,Christmas
Krakken,Greatsword,Leviathan
Surf,Ice Queen,Iceberg
Explosion,Tea Set,Tea Party
Ogre,Whale,Shark
Cloud Trap,Smores,Marshmallow
Supermoon,Wave,Tsunami
Spaghetti,Beach House,Pasta
Lily of the Valley,Food,Salad
Drunkami,Mountain Dune,Sandy
Chia,Lawrence,Nothing
Tiger Shark,Cheese,Cheetah
Plant,Mud Devil,Venus Flytrap
Firekraken,Vulcan,Volcano
Rime,Limburger,Cheese
Cheeseburger,Mountain Thing,Mountain Thing
Steamboy,Blind,Steamboy
Furnace,Plague,Fire
Teleporter,Hellhound,Nothing
Led Zeppelin,Fire And Ice,Song
Brine,Rainforest,Salt
Krakken,Jewelry,Treasure
Burning Zeppelin,Paper Mountain,Nothing
Snowboarding,Space Mummy,Nothing
Speedboat,Margarita,Pirate
Minotaur,Apocalypse,Labyrinth
Lamb,Hula Hoop,Shaun
Herd,Tea Flower,Tea
Salt Storm,Subway,Nothing
Bookshelf,Fireworks,Explosion
Trap,Lot’s Wife,Salt
Lord of the Rings,Mount Everest,Mount Doom
Statue Of Liberty,Lung,Smoke
Tank Destroyer,Dustbin,Tank
Curiosity,Egg,Chicken
Cut,Hydrogen,Water
CB,Hobbit,Nothing
Blood Moon,Aeon,Vampire
Dust Bowl,Honey Pot,Bee
Floor,Battle Axe,Chop
Goose,Reflection,Swan
Chimpanzee,Landfill,King Kong
Blueprint,Truffle,Mushroom
Driftwood,Mountain Dew Ocean Blast,Mountain Dew
Space Monkey,Tornado Plant,Space Monkey
Semi,Well,Truck
Snot,Fire Axe,Snot Licker
Sunset,Noodle,Spaghetti
Confession,Rosebud,Citizen Kane
War,Mummy,Tomb
Sharktopusnado,Eye,Sharktopusnado
Paper,Surf House,Surfboard
Asthma,Stained Glass,Church
Firekraken,Gargoyle,Dragon
Rover,Cocoa,Chocolate
Cryptid,Grand Canyon,Bigfoot
Periscope,Jadeite,Jade
Snowpunk,Mjolnir,Thor
Skateboard Ramp,Peapod,Pea Shooter
Laser,Canyon,Grand Canyon
Hellhound,Sea Monster,Cerberus
Viking,Eyjafjallajökull,Thor
Sand Surfing,Snowman,Yeti
Hammerhead,Steamnado,Sharknado
Wind Weed,Zombie King,Nothing
Lemon,Tornado Castle,Nothing
Vampire Rose,Yellow Submarine,Nothing
Fjord Flytrap,Barbecar,Nothing
Tractor Party,Tea Party,Tea Party
Red Planet,Traffic,Mars
Earthquake,Urine,Tsunami
Coral,Mecha Lizard,Nothing
Swan Boat,Space Cactus,Space Swan
Cool,Clock,Time
Kite,Smoothie,Fruit
Antnado,Tube,Nothing
Abominable Snowman,Teapot,Yeti
Sangria,Holy Water,Wine
Preserved,Spring,Nothing
Pulp,Dragon Tree,Nothing
Tektite,Sea Horse,Seahorse
Jewelry,City,Crown
Mt. Everest,Cigarette,Smoking
Smog,Minecart,Train
Dengue,Tao,Dengue Fever
Paper Flower,Fishstick,Poseidon
Dandelion Patch,Time Tractor,Time Dandelion
Tent,Maple Tree,Camping
Fire,Money Tree,Bank
Ski,Lunar Rover,Moon Ski
Flour,Moses,Matzo
China House,Viking Ship,Nothing
Fire Breath,SteamPunk,Steam Breath
Spermushi,Murder,Spermurder
Hydroelectricity,Nimbus,Zeus
Tokyo,Virus,Godzilla
Christmas Tree,Turtle,Tortoise
Baby Dinosaur,Apple Pie,Baby Dinosaur
Archaeologist,Iceberg,Mammoth
Flying Fjord,Catholic,Nothing
Daisy,Cannonball,Flower
Dragonzilla,Poplar,Treezilla
Golem,Sinkstone,Sink
Flying Fish Sushi,Pluto,Flying Fish Sushi
Dijon,Smoothie,Mustard
Amphibious Helicopter,Orca,Whale
Alphabet,Tea Station,Nothing
Sandblaster,Dandelion Roll,Nothing
Salt,Amsterdam,Holland
Masterpiece,Yogi,Yoga
Fence,Muddy Sushi,Sushi
Holy Vodka,Radio,Holy Radio
Cobra,Kali,Naga
Yacht,Bear,Cruise
Root,Church,Tree
Megalopolis,Wishbone,Poseidon
Dandelion House,Snow Blower,Snow House
Gnome,Steampunk Pirate,Steampunk Gnome
Beach,Coke,Sand
Flood,Molehill,Mountain
Pop Tart,Dust Trap,Dust Bunny
Oyster,Flat Lightning,Pearl
iPad,Smokefish,Nothing
Spain,Sea Dragon,Poseidon
Valentine,Dandelion,Love
Drunk Rocket,Stew,Nothing
Tea,Skate,Skateboard
Tea Party,Drunken Master,Hangover
Cherub,Solar,Angel
Mario,Microwave,Mario
Fighter,Carboat,Nothing
Tugtractor,Loch Ness,Nothing
Jupiter,Mountain Don’t,Olympus
Steampunk Pirate,Snowpiercer,Snowpunk
Space Village,Paper,Nothing
Martian,Lion,Cat
Flying Cheeseburger,Rice,Sushi
Lamp,Ant Hill,Genie
Double Axe,Bonfire,Viking
Tea Coral,Yoshi,Tea Yoshi
Tornadobot,Minecraft,Nothing
Starfish,Cotton Candy,Sea Urchin
Mystery,Wet,Sweat
Selfie,Ink,Tattoo
Flood,Dandelion Surfer,Surfing
Clownfish,Pickle Juice,Nemo
Swampasabi,Unicorn,Narwhal
Yellow Car,Root,Root Beer
Moisture,Stew,Soup
Blow,Spongebob Squarepants,Blowfish
Triceratops,Watermelon,Nothing
Ring of Fire,Werepig,Nothing
Dandelion Sauce,Flame Sword,Dandelion Sauce
Sea Race,Shell,Mermaid
Soda,Plug,Pop
Liqueur,Eden,Apple
Antarctica,Scrubber,Penguin
Methane,Mudin,Nothing
Eden,Bjork,Eve
Dragon Roll,Solar,Sun
Muddy Crayon,Emerald,Nothing
Confetti,Chef,Party
Ketchup,Crater,Tomato
Brick,Emperor,Wall
Smoke,Fire Monster,Dragon
Winery,Constellation,Wine
Frank Herbert,Smurf,Smurf
Tunnel,Pasta Monster,Spaghetti
Beef Bourguignon,Tornadam,Tornadam
Mars,Pluto,Planet
Raft,Molehill,Island
Flying Fjord,Lawnvac,Lawnmower
Typhoon,Paper Boat,Paper
Fungi,Irrigation,Mushroom
Silver,Sperm,Mermaid
Adam and Eve,Sweat,Human
Steam Tank,Spongebob Squarepants,Sponge Tank
Fjordfish,Prison,Nothing
Mouse Trap,Sandcastle,Sand Trap
Drain,Romance,Love
Aztec,Little Shop Of Horrors,Feathered Serpent
Joint,Raisin Bran,Cereal Killer
Gollum,Lava Lamp,Gollum
Skydiver,Parrot,Parachute
Steam Egg,Steam Dragon,Steam Dragon
Zen Garden,Quasar,Nothing
Piggybank,Amphibian,Nothing
Humpback,Cheese,Whale
Air Dragon,Apple,Nothing
Doom,French Fries,Fries
Black Pearl,Cheese,Pirate
Fruit Fly,Demon,Fruit Demon
Crop Circle,Pacific,Pacific Rim
Jetpack,Dustnado,Dustnado
Fireboat,Turtle,Turtleboat
Tipsy,Flytrap,Drunk
Lunar,Dust Shark,Moon
Hot Air,Sail,Balloon
Flying Lawnmower,Lens,Flying Camera
Freeze,Vampire,Ice
Newfie,Dogwood,Nothing
Starship,Space Pig,Space Pig
Leaf,Hashish,Marijuana
Meteor Shower,Sharktopus,Sharknado
Mountain Rose,Sangria,Nothing
Jaws,Tuxedo,Shark
Hot Sauce,Sacrifice,Voodoo
Sandboard,Wooden Submarine,Sand Submarine
Avalanche,Sandy Claus,Snowman
Yin Yang,Cough Honey,Cough Syrup
Brontosaurus,Muddy Sushi,Dinosaur
Cactea,Molotov,Cactus
Mangrove Forest,Flying Cheese,Nothing
Firekraken,Mudnado,Mudkraken
Microscope,Damnation,Science
Carpet,Wereboar,Werebear
Wyvern,Pacific,Leviathan
Tease,Sinking,Titanic
Marshmallow,Dust Bunny,S’more
Cannon,Starship,Death Star
Cross,High,Crucifix
Loch Ness Monster,Fireplane,Fire Ness
Sharkicane,Robin Hood,Sharkicane
Protestant Reformation,Steam Lizard,Nothing
Surf House,Dark Phoenix,Nothing
Sponge,Martian,SpongeBob
Sailboat,Sparklers,Fireworks
Longboat,Mechanic,Viking
S’more,Lily Flytrap,Marshmallow
China,Sandbox,Great Wall
Tesla Tower,Jet Vacuum,Tesla Coil
Werehouse,Rhea,Werehouse
Steamfish,Delta Force,Steamfish
Dirty Martini,Ecosystem,Nothing
King of the Beach,Berserker,Nothing
Chili Pepper,Peep,Hot Peep
Tire Swing,Zephyr,Tornado
Biofuel,Budweiser,Beer
Netherite,Lizard,Ender Dragon
Suck,Pasta Monster,Nothing
Bacteria,Prickly,Cactus
Vape,Astronaut,Space
Plutonium,Lily Pad,Frog
Trench,Amphora,Wine
Hot Sauce,Sink,Sinkhole
Mount Everest,Ice T,Ice T Everest
Stone,Headache,Sculpture
Sandwitch,Coin,Sandwitch
Sandstone,Swarm,Ant
Smoke Bot,Jadeite,Nothing
France,Ant Ness,Nothing
Mt. Everest,Lotus Flower,Buddha
Throat,Mudpot,Geyser
Racer,Mountain Tsunami,Avalanche
Snowcar,Tractor,Snowplow
Sandtami,Sandbox,Sandtami
Pulp,Gem,Diamond
Rocky Road,Meadow,Ice Cream
Nirvana,Glider,Buddha
Plankton,Pasta,Spaghetti
Supercontinent,Bush,Pangaea
Marathon,Milky Way,Galaxy
Landfill,Werewolf,Garbage
Smoking Train,Steam Surf,Nothing
Jelly,Itch,Rash
Doodle,Balloon,Art
Honeymoon,Delta Blues,Elvis
Surf Station,Goat,Surf Goat
Luau,Dragon Flower,Lei
Coconut Water,Clean Teapot,Coconut Tea
Foggy Sundae,Mountain Tsunami,Nothing
Mushroom,Tinkerbell,Toadstool
Cool Tea,Sarcophagus,Mummy
Gas,Electric Fence,Fire
Salt Water,Rum,Pirate
Chili Con Carne,Lily,Chili Con Carne
Monocle,Date Palm,Oasis
Smurf,Ichthyosaurus,Smurfosaurus
Dandelion,Sandstorm Robot,Nothing
Shoe,Gargoyle,Cinderella
Mud Station,Trawler,Mud Station
Battle,Transcontinental Railroad,Civil War
Supercontinent,Squidward,Pangaea
Steamwolf,Starlink,Steamwolf
Swine,Salsa,Pig
Tank Truck,Sofa,Nothing
Snowdrop,Blog,Blogdrop
Firetruck,Jetea,Firetruck
Steam Troll,Smile,Steam Troll
Monsoon,Slime,Sludge
Fence,Mountain Vine,Grape
Fire Breathing Dragon,Hydrogen,Nothing
Honey Pot,Junk,Bee
Mountain Oasis,Weather,Rain
Flying Chariot,Cigar Box,Nothing
Crop Circle,Communion,Alien
Ice,Pumice,Iceberg
Terminator,Earth,T-Rex
Longboat,Science,Viking
Igloo,Star Whale,Iceberg
Rainbow,Dump Truck,Unicorn
Dragonfruit,Tornado Warning,Dragon
Holy Grail,Aeon,Time
Porkchop,Coke,Pepsi
Beacon,Obama,Hope
Time Locomotive,Engagement,Nothing
Choppopper,Engine,Helicopter
Glowworm,Snowboarding,Nothing
Ice Road Truckers,Slow,Ice Road Truckers
Moon Mountain,Fish,Moonfish
Sand Castle,Pitchfork,Sandman
Polar Bear,Infection,Penguin
Wind Turbine,Pearl Diver,Windmill
Fire Swamp,Fish Tank,Nothing
Moonfall,Sushi Trap,Moon
Hot Air Balloon,Cemetery,Ghost
Moonshine,Firewall,Firewater
Moon Star,Osiris,Isis
Storm,Chaihuahua,Tornado
Milkshake,Cough Syrup,Medicine
Tatooine,Airplane,Millennium Falcon
Pottery,Station,Potter
Nymphomaniac,Amphibious Car,Amphibian
Mountain Dew,Singularity,Mountain Doom
Firewater,Chicken,Chicken Soup
Fan,Carpathian,Vampire
Lamb,Marijuana,Sheep
Tasmania,Pearl,Oyster
Abduction,Supertree,Superman
Space Vine,Sharktopusnado,Nothing
Snowball,Cell,Snowman
Firewall,Pot,Cookie
Snow Train,Space Captain,Snow Captain
Wreckage,Time Tree,Time Machine
Niagara Falls,Hot Fudge,Chocolate Waterfall
Liberty Bell,Sea Serpent,Kraken
Fire Chief,Seed,Fire
Paint,Pizza Hut,Art
Bouncy Stone,Consommé,Soup Stone
Couscous,Dusty,Nothing
Salt Water,Iced Tea,Long Island Iced Tea
Burning Man,Dust Shark,Burning Shark
Snowbird,Unicorn,Yeti
Prickly,Loch,Nessie
Steam Ship,Plow,Steam Engine
Surf,Mount Gay,Rum
Soggy Toast,Autumn,Soggy Autumn
Crescent,Sandtrap,Moon
Speedboat,Knight,Pirate
Log,Cacti,Firewood
Sandalstorm,Cigar,Tornado
Orca,Triangle,Killer Whale
Statue Of Liberty,Woodpecker,Woodstock
Time Station,Vesuvius,Nothing
Wooden Space Ship,Tractor Beam,Fire
Cleaner,Wet,Mop
MountainPants,Snowbird,Nothing
Slave Ship,Death Star,Slave I
Sphinx,Rootbeer,Nothing
Dust Fish,Vulture,Phoenix
Mudway Station,Potter,Platform 9 3/4
Chili Mushroom,Overpass,Nothing
Space Car,Legend,Starship
Netherite Sword,Tornadozilla,Tornadozilla Sword
Wet Paint,Ant Hill,Ant Hill
Saturn V,Galileo,Moon
Dirty Duck,Obsidian Ring,Dirty Duck
Drain,King of the Beach,King Of The Drain
Swamp Venus Flytrap,Tarzan,King Kong
Winery,Drunken Dragon,Wine
Internet,Alien,Hacker
Asphalt,Solar Car,Solar Road
Wasabi,Pixie,Sneeze
Tankdozer,Cornfield,Corn
Telescope,Mansion,Observatory
Broom,Godzilla,Sweeper
Rave,Shandy,Nothing
Shark Chef,Heaven,God
Hives,Turtle,Beetle
Fire Ghost,Snow Shark,Nothing
Garbage,Bog Fish,Nothing
Pteranodon Egg,Lost,Baby Pteranodon
Smurfette,Easter,Egg
Dust Tea Devil,Gold,Midas
Starfish,Burnout,Sea Star
Flypaper,Flying Salmon,Flying Fish
Oread,Space Train,Space Oread
Castle in the Sky,Fairy Godmother,Princess
Wedding Ring,Immortality,Marriage
Dining Car,BBQ,Food Truck
Time Machine,Skydiving,Dinosaur
Reincarnation,Hot Air,Donald Trump
Luke Skywalker,Chariot,Star Wars
Rabbit,Blowgun,Rabbit Hole
Pulp,Grapevine,Wine
Sand Egg,Alligator,Crocodile
Mosasaurus,Teapot,Teapot
Cactea,Log,Cactus
Hammerhead,Judge,Shark
Clouds,Grave,Ghost
Smoked Duck,Pteranodon,Pterodactyl
Aztec,Horizon,Sun
Snow Sub,Hawk,Snow Hawk
Lava,Flying Sushi,Volcano
Weed,Thunderbird,Thunderweed
Jupiter,Dirty Teapot,Nothing
Trawler,Fire-osaurus,Nothing
Petrichor,Mangrove Flytrap,Mangrove
Cheshire Cat,Beauty,Smile
Rally Car,Bread,Subway
Coffee Bean,Vacuum,Coffee
Holy Grail,Meteorite,Unicorn
Tempest,Politician,Storm
Jetpack,Jupiter,Zeus
Fog Cream Sandwich,Frisbee,Nothing
Flying,Venice,Gondola
Amazon,Tea Bag,Tea
Stonedosaur,Funnel Cake,Funnel Cake
Flying Carpet,Elf,Genie
Tank,Aquaman,Aquaman
Smoky Mountains,Phoenix,Firebird
Air Freshener,Vampire,Bat
Air Dragon,Surf Tractor,Nothing
Cactea,Superhero,Cactusman
Pond,Hoover Dam,Lake
Lava Ski,Grand Canyon,Volcano
Everest,Snow Bush,Nothing
Sunken,Dustquake,Nothing
Flag,Nautilus,Pirate
Cyberbird,Venice,Gondola
Wheat,Crumbs,Bread
Brine,Fish Food,Sushi
Steam Castle,Religion,Church
Super Dandelion,Avalanche,Snowman
Transportation,Treant,Ent
Chia Pet,Flying Horse,Nothing
Icebox,Sand Lizard,Refrigerator
Explosion,Cornfield,Popcorn
Jack,Mountain Dew Code Red,Mountain Dew Code Red
Dagger,Fire Extinguisher,Knife
Burning Zeppelin,Mountain Thing,Nothing
Thunderbolt,Clockpunk,Nothing
Loki,Snowman,Frost Giant
Clean Martini,Werephoenix,Clean Martini
Rainbow Roll,Flying Sushi,Unicorn
Moredon,Hare,Nothing
Reflection,Duck And Cover,Mirror
Idol,Super Fire,Super Idol
Muddy Piggy Bank,Pencil,Pigpen
Windsurfer,Cherry,Fruit
Coconut Milkshake,Chicken,Nothing
Fisherman,Antelope,Fish
Luke Skywalker,Swamp Nessie,Loch Ness Monster
Muddy Train,Nessie,Muddy Train
Cherub,Fenghuang,Phoenix
Jolly Roger,Los Angeles,Pirates of the Caribbean
Space Car,Gravity,Space Shuttle
Druid,Space Golem,Moon
Village,Space Captain,Star Wars
Walk,Jesus,Water
Cyclone,Crayon,Tornado
Millennium Falcon,Dog,Chewbacca
Map,Frogcane,Nothing
Fire Ski,Observatory,Telescope
Steam Punk,Rocky Road,Steam Punky Road
Jet Engine,America,Air Force
Village,Prawn,Shrimp
Honeymoon,Snowtrain,Snowmoon
Hoth,Peking Duck,Han Solo
Valentine,Tractor,Tractor
Cinderbot,Crater,Moon
Bandage,Flying Mushroom,Nothing
Beer,Broccoli,Barley
Hula-tsunami,Planet,Earth
Coke,Flytrap,Venus Flytrap
Superplant,Potter,Nothing
S’more,Kratom,S’mores
Coughing,Rocky Road,Ice Cream
Fruit,Monster,Golem
Count,Pasta Factory,Count Spaghetti
Snow Devil,Chicken,Yeti
Rabbi,Werecheese,Nothing
Rime,Toxic Waste,Nothing
Snow Shark,Locust,Snow Locust
Super Steam,Champagne,Super Steam
Combine,Duck Soup,Duck
Black Hole,Ice Cream Cake,Black Hole
Wind,Tibet,Prayer
Lunar Pop,Tankcar,Moon
Snow Globe,Edelweiss,Snowman
Steam Locomotive,Merlot,Wine Train
Boiled Fish,Winter,Ice Fishing
Windsurfer,Super Steam,Nothing
Jetpack,Yellow Steam Car,Steam Jetpack
Blade,Mechanic,Sword
Hindenburg,Frame,Disaster
Ozymandias,Cheeseburger,The Fall of Western Civilization
Cave,Salt Lake,Salt
Mickey,Smurf,Goofy
Water Rocket,Alligator,Crocodile
Algae,Komodo Dragon,Lizard
Mississippi River,Energy,Hydroelectricity
Tom Sawyer,Phlegm,Mark Twain
Tea Tractor,Marlboro,Nothing
Hoover,Hot Springs,Vacuum
Steampunk Dandelion,Ebb,Steampunk Dandelion
Hot Damn,Terracotta,Nothing
Anvil,Houseboat,Nothing
Chef,Carboat,Sushi
Overpass,Sharkcano,Sharknado
Gondola,Tibet,Yak
Black Pearl,Bush,Pirate
Confused,Potassium,Nothing
Human,Tides,Mermaid
Sand Surfing,Sea Serpent,Sand Serpent
Snoop,Magic,Dogg
Helicopter,Mug,Coffee
Sushi Train,Celebrity,Sushi
Burnt Toast,Headache,Hangover
Yeti,Oops,Abominable
Calamari,Boston Tea Party,Tea Party
Spongecar,Beer,Spongecar
Pine,Holy Water,Pineapple
Cobra,Tram,Nothing
Soda Pop,Coconut Milk,Piña Colada
Log,Elon Tusk,Nothing
Spy,Space Storm,UFO
Brew,Pigpen,Beer
Cayenne,Tide,Pepper
Mud Quixote,Tears,Nothing
Jordan,Lake,Michael
Dust Devil,Osiris,Tornado
Hephaestus,Snowman,Snowball
Beach House,Holy Bomb,Church
Hamster,Dump Truck,Garbage Truck
Mountain Car,Fertilizer,Tractor
Niagara Falls,Hookah,Waterfall
Hotdog,Flying,Superman
Platypus,Diamond Ring,Engagement
Yakety Sax,Marriage,Benny Hill
Genghis Khan,Market,Mongol
Flu,Toaster Strudel,Sick Day
Mud Bath,Seed,Plant
Battleship,Meteorite,Asteroid
Yellowstone,Budweiser,Supervolcano
Mine,Sea Dandelion,Seaweed
Dill,Tunnel,Pickle
Typhoon,Holy Wine,Nothing
Monkey Island,Water Lily,Monkey Island
Sea Star,Mount Rushmore,Starfish
Lunar Rover,Steamboat Willie,Moonwalk
Ice,Ruby,Diamond
Pebble,Lighthouse,Rock
Truck,B-52,Tank
Family,Sea Lettuce,Seaweed
Blow,Tsunamic,Tsunami
Vapeman,Mangrove Forest,Nothing
Were-tree-wolf,Bog,Were-tree-wolf
Barn,Nessie,Loch Ness Monster
Scarecrow,Time Tractor,Scarecrow
Beef Bourguignon,Cave,Cave Man
Jupiter,Cinderella,Planet
Zeus,Ice Tea,Ice Tea
Vine,Hangar,Grape
Prickly,Moon Star,Nothing
Dandeliontopus,Werebotwolf,Nothing
Trump,Canoe,Trump
Cucumber,Lego,Pickle
Everest,Rally,Mount Everest
Ghost,R2D2,C3po
Crumble,Pompeii,Volcano
Rocky Road,Steamboat Willie,Mickey Mouse
Captain Jack Sparrow,Pteranodon,Pirateosaurus
Geyser,Lily Flytrap,Venus Flytrap
Ghost Ship,Found,Treasure
Helicar,Hoth,Nothing
Stink,Raincoat,Skunk
Drunk Rocket,Mercury,Drunk Rocket
Bogland,Pepper,Swamp
Mangrove Forest,Flowerpot,Swamp
Firequito,Sandnado,Nothing
Luke,Dust Trap,Jedi
UFO,Venus Flyweed,Alien
Steam Turbine,Skater,Steamroller
Bigfoot,Anemone,Sasquanemone
Hare,Cod,Codpiece
Greece,Birthday,Athena
Mud House,Fog,Swamp
Transformer,Teabag,Optimus Prime
Snowdrop,Venus de Milo,Snowman
Yellow Car,Yellow Dust,Yellow Car
War,Jetstream,Jetstream
Kayak,Lightning Rod,Nothing
Dust Bunny,Microwave,Dust
Double Rainbow,Steamwine,Rainbow Steamwine
Muddy Wasabi,Sundae,Muddy Sundae
Subphoenix,Pigasus,Pigasus
Rainbow Energy,Chest,Treasure
Romance,Hammerhead,Shark
Jesus,Hives,Beesus
Stealth,Immune,Nothing
Cut,Barrel,Stave
Seaplane,Soda Pop,Coca-Cola
Virus,Reed,Nothing
Cybertron,Batter,Optimus Prime
Teatown,Stress,Relax
Stewish,Rice,Sushi
Odin,Sunbather,Thor
Duck,Bookshelf,Library
Ozymandias,Paddle,Boat
Seahorse,Cherry Blossom,Mermaid
Hermes,Expensive,Rich
Luau,Air Pollution,Smog
Sand Castle,Aztec,Pyramid
Cell,Time Ship,Tardis
Matterhorn,Crabgrass,Crab
Tissue,Thor,Kleenex
Mediterranean,Mustard,Pesto
Bumblebee,Steam Phoenix,Firebird
Combine Harvester,Woodpecker,Nothing
Jabba,Tunnel of Fudge,Jabba The Hutt
Smoke,Day,Night
Hula,Mount Rushmore,Hawaii
Lunar Lander,Fata Morgana,Moon
Yoga,Shell,Shellfish
Drunkami,Iron,Drunk
Toadstool,Sink,Mushroom
Starship,Parking Lot,Star Wars
Feed,Mistral,Wind
Foghorn,Muddy Kite,Foghorn Leghorn
Flying Starfish,Brick,Mario
Solar Power,Fire Engine,Solar Powered Fire Engine
Trawler,Roast,Fish
Monkey,Honey Moon,King Kong
Tea Monster,Smoked Duck,Nothing
Guns,Mud Volcano,Mud
Flying Fjord,Skimming,Flying Fjord
Fire Fire Trap,Wooden Space Ship,Fire Trap
Shampoo,Berserker,Shampoo
Kali,Hedgehog,Shiva
Shatter,Discus,Frisbee
Dwarf,Space Train,Hobo
Cider,Flying Car,Flying Car
Frosting,Confession,Cake
Steam Tank,Plutonium,Nuclear Tank
Longship,Pangea,Viking
Torch,Drink,Molotov
Saguaro,Jelly Shot,Nothing
Gondola,Fire Engine,Fire Boat
Igloo,Mudweed,Igloo
Bonfire,Slave Ship,Pirate
Hotel,Sand Dragon,Sand Castle
Matterhorn,Worm,Matterworm
Super Plant,Milestone,Nothing
Ant,Geothermal,Volcano
Steamverse,Hawaiian Islands,Nothing
Smokey Bear,Sea,Fire
Amphibian,Farmer,Frog
Fondue,Snowcone,Cheese
Salsa Verde,Clockpunk,Nothing
Smoky Mountains,Katrina,Nothing
Monastery,Pteranodon,Pteranadon
Groot,Darkness,Tree
Salsa Verde,Tea Table,Nothing
Breakup,Popsicle,Ice Cream
Car Wash,Burnt,Fire Truck
B-52,Grand Canyon,Crater
Alcoholism,Tesla Tower,Nikola Tesla
Tesla Helicopter,Salmon,Nothing
Donald Duck,Farmer,Scrooge McDuck
Tesla,Sandtrap,Tesla Coil
Solar,Reggae,Sun
Mountain Dandelion,Fun,Mountain Dew
Supercontinent,Thunder,Zeus
Carrot,Fire Engine,Firefighter
Steam Titan,Carrot,Carrot Titan
Daisy Duck,Ice Flower,Nothing
Fire Chief,Nest,Nothing
Quagmire,Fishing Pole,Fish
Toga,Antimatter,God
Bugs,Snow Train,Snow Bug
Flint,Smoked Duck,Nothing
Train,Cold,Snow
Hermit,Constellation,Star
Salamander,Hobo,Gnome
Seed,Hike,Tree
Aeon,Sandstorm,Time
Trident,Red Bull,Poseidon
Dustbuster,Tire Swing,Vacuum
Steamroller,Space Tree,Tree
Swine,Don Quixote,Pig
Sushi Chef,Bat,Vampire
Hydra,Racecar,Chimera
Prince,Spring,Frog
Hidden,Troll,Bridge
Satyr,Crops,Nothing
Steamwave,Elon Musk,Tesla
Rescue,Rubbish,Recycle
Sphinx,Music,Oedipus
Holy Engine,Sonar,Nothing
Acid Rain,Throat,Cancer
Cyborg,Sail,Ship
Priest,Stench,Politician
Tidal,Shower,Tsunami
Leaf,Dovahkiin,Dragonborn
Chimpanzee,Multiverse,Human
Diamond Axe,Duck And Cover,Nothing
Narwhal,Squirrel,Unicorn
Flying Lawnmower,Road,Flying Road
Fire,Doctor,Burn
Cloth,Coconut Milk,Coconut Milk
Book,Asteroid,Meteor
Ghost,Chili Con Carne,Nothing
Milky Way,Werebear,Werebear
Chess,Disco,Nothing
Riot,Lava Weed,Volcano
Fire,Colour,Rainbow
Mountain Dew,Rootbeer,Mountain Root
Tomatoes,Dustnami,Nothing
Mud Castle,Castle In The Sky,Sand Castle
Blood,Ronin,Samurai
Mississippi,Amphibious Car,Mark Twain
Tank Truck,France,Gasoline
Poinsettia,Leafblower,Christmas
Tear,Tsunamic,Tsunami
Jewelry,Dandelion,Ring
Cider,Surf Truck,Surfboard
Tugboat,Surf Shop,Nothing
Moonfish,Allergy,Allergy
Tornadate,Wormwood,Nothing
Yak,Stick,Yak
Snow Fish,Delta Force,Seal Team 6
Thorn,Fire Phoenix,Phoenix
Mud Volcano,Odin,Yggdrasil
Tazmanian Devil,Laser Cannon,Nothing
Rubble,Fire Truck,Fire
Black Sand,Galileo,Telescope
Space Monkey,Coral,Space Coral
Lava Cake,Fire Blast,Volcano
Piggybank,Vine,Grape
TNT,Mt. Fuji,Volcano
Valentine,Glasser,Glassine
Kite Trap,Ivy,Spider
Elephant,Pottery,Vase
Surfing Plant,Tsunamic,Surfing Tsunamic
Flying Saucer,Fever,Alien
Steamverse,Mtn Dew,Nothing
Bull,Dutch,Tulip
Dock,Burning Monster Truck,Nothing
Dust Storm,Fire Fish,Phoenix
Olympus,Prairie,Zeus
Emperor,Yellow Dust,Yellow Emperor
Storm,Dolphin,Shark
Snap,Dust Trap,Photo
Cart,Fire Train,Nothing
Space Crocodile,Easter,Easter Bunny
Fire Water,Drunken Batman,Fireman
Monster Truck,Bottle Ship,Nothing
Crayonami,Pane,Nothing
Time Travel,Rover,Dinosaur
Choppopper,Vase,Ming
Great Wall of China,Computer,Firewall
Viking Ship,Lizard,Dragon
Fire Leaf,Color,Autumn
Petrichor,Aurora,Rainbow
Emulsion,Sushi Trap,Sushi
Sand Castle,Pane,Glass
Atlas,Mjolnir,Thor
Jaws,Gosling,Shark
Snowmobile,Naga,Snake
Knife,Tree Dragon,Paper
Smell,Demolition,Explosion
Supervolcano,Day,Night
Cloud,Silt,Rain
Water,Soupstone,Soup
420,Smoked Duck,Nothing
