first,second,result
Duck,Flying Herd,Flying V
Sword,Dead Fish,Pirate
Cactus Flytrap,Prickly Pear,Cactus
Brine,Dog,Salty Dog
Lightning,Landfill,Trash
Space Barbecue,Tadpole,Nothing
Mickey Mouse,Duck,Donald Duck
Melted,Broom,Nothing
Poison Ivy,Grill,Poison Oak
Communion,Mop,Clean
Snoop,Rust,Nothing
Space Train,Viper,Space Viper
Carboat,Lake,Boat
Ice,Hole,Nothing
Pigasus,Art,Pigcasso
Poplar,Harry Potter,Poplar Potter
Choopper,Shadow,Nothing
Perfume,Feed,Food
Hot,Tornado Warning,Nothing
Mermaid,Toxic Waste,Mutant
Family,Absinthe,Dysfunction
Moonstone,Date Palm,Nothing
Tractor Beam,Mercury,Black Hole
Squito,Voltron,Mosquito
Puff,Sharkcano,Nothing
Captain Nemo,Dog,Captain Nemo’s Dog
Rastafarian,Mirage,Bob Marley
Bloody Mary,Carbon,Nothing
Abominable Snowman,Hindenburg,Yeti
Mud Bath,Ivy,Swamp
UFO,Beef Bourguignon,Alien
Scream,Mech,Robot
Fireplane,Godzilla,Firezilla
Pterodactyl,Cigar Box,Pterodactyl
Vinegar,America,Apple Pie
Pulp,Double Rainbow,Unicorn
Foggy,Snow Rocket,Nothing
Doctor,Siren,Nurse
Holy Fire,Prometheus,Human
Cathedral,Sea Monster,Leviathan
Steam Dragon,Park,Steam Park
Dandelion Wine,Coin,Dandelion
Space,Pickle Rick,Pickle Rick
Ogre,Cheech,Chong
Absinthe,Kangaroo,Roo-booze
Tractorboard,Pork,Pig
Boulder,Cinnamon,Boulder
James Bond,Bible,The Holy Spy
Airport,Swamp Venus Flytrap,Nothing
Slingshot,Dragon Tornado,Dragon
Toad,Nymph,Frog
Duck and Cover,Cattail,Nothing
Fireplane,Train Station,Fire
Van Gogh,Tobacco,Ear
Cyclone,Turtle,Ninja
Lost City,Flytrap,Atlantis
Worship,Dustpan,Broom
Wind Turbine,Mothra,Wind Turbine
Jet,Crabgrass,Crab
Robocroc,Pisces,Nothing
Potpourri,Flying Saucer,Alien
Prairie,Ares,Nothing
Dynamite,Dandelion,Fireworks
Cathedral,Prison,Inquisition
City,Hay Fever,Allergy
Sundae,Coal,Nothing
Zoo,King,Zookeeper
Tower,Flying Boat,Nothing
Haunted House,Great Wall of China,Great Wall Of China
Zephyr,Diamond Block,Diamond
Rainforest,Flat Earth Society,Amazon
Ice Bear,Coughdrop,Nothing
Beach,Muddy Water,Swamp
Ant Hill,Geothermal,Volcano
Baked Fish,Lava,Fish
Leaf,Mountain Stew,Tea
Surfing,Pool,Wave
Broccoli,Storm,Hail
Sandal,Fruit Fly,Nothing
Cow,Lake,Milk
Combine Harvester,Pie,Apple Pie
Tank Truck,Crab,Lobster
Ugly Duckling,Mountain Dew,Mountain Duck
Illusion,Crack,Magic
Yellow Submarine,Lava Cake,Volcano
Pencil,Pickle Rick,Pickle Rick
Gale,David,Nothing
Smeagol,Black Sand,Gollum
Kitesurfing,Steam,Steampunk
Fire Tree,Heat,Fire
Surfosaur,Delta,Nothing
Tree of Life,Echo,Nymph
Global Warming,Moses,Parting of the Red Sea
Island,Sticky,Taffy
Ring,Chest,Treasure
Dracula,Teahouse,Vampire
Tractor Beam,Factory,UFO
Light Bulb,Mount Doom,Sauron
Fairy Godmother,Treehouse,Rapunzel
Paper Airplane,Carnivore,Pterodactyl
Atlantis,Censer,Incense
Woodcutter,Cough Syrup,Lumberjack
Fishing Boat,Flying Pop Tart,Flying Fishing Boat
Aquarium,Flightless,Nothing
Kraken,Big Dipper,Sea Monster
Revolution,Fire Train,Steam Engine
Vandalism,Pirate,Piracy
Burger,Bee,Honey Burger
Sculpture,Aquaman,Statue
Speed,Tablet,Pill
Comet,Mothra,Godzilla
Adobepunk,Moses,Adobe Moses
Holy Spirit,Kingdom,Church
Bottle,Whisky,Drunk
Crane,Dust Dragon,Sandstorm
Slate,Paradise,Stone
Straw,Triton,Broom
Snow Devil,Bahamut,Frost Dragon
Slate,Firewall,Chalk
Fjord,Beer Goggles,Viking
Fire Storm,Litter,Fire
Potato Salad,Sunami,Potato Chips
Petrol,Mountain Tsunami,Nothing
Muddy Water,Quasar,Black Hole
Star Whale,Teapot,Tea
Rhea,Diamond,Rhea
Crocodile,Iron Surf,Iron Croc
Mud Bath,Flying Squirrel,Nothing
Swordfish,Hula Tsunami,Swordfish
Poison,Molecule,Toxin
Plague,Niagara Falls,Tourism
Mountain Tea,Sand Surfing,Sand Tea
Swordfish,Fire Train,Nothing
Mountain Dirt,Fishstick,Fishstick
Lava Monster,Stoned,Rock
Adobe,Dragonzilla,Adobezilla
Zephyr,Horse,Pegasus
Pixie,Cruise Ship,Tinkerbell
Ore,Fuel,Steel
Country Music,Puff,Nothing
Chimney,Knowledge,Santa
Coconut Milkshake,Sulfur,Nothing
Bookshelf,Hay,Straw
Crop Duster,Dam,Dam Buster
Choopper,Tomato,Ketchup
Sparklers,Lightning,Fireworks
Space Cow,Longsword,Space Sword
Tornadozilla,Spaceman,Tornadozilla
Tesla,Brontosaurus,Teslasaurus
Crispy,Toxic Waste,Toxic Waste
Chai,Autumn,Pumpkin Spice
Flying Cow,Witch Hut,Witch
Dish,Prison,Dishwasher
Jaws,Hanglider,Shark
Scream,Rainbow Sword,Rainbow
Saw,Rainbow Trout,Rainbow
Sandy,Golem,Sandman
Solar Car,Hydroelectric,Electric Car
Wishing Well,Spaceman,Nothing
Smokefly,Martian,Alien
Smoking,Mudnado,Volcano
Anchor,Cannabis,Bong
Turtle Island,Jello,Nothing
Diamond Block,Soap,Diamond
Vulcan,Steel,Titanium
Oil Spill,SpongeBob,Spongebob
Judge,Snow Devil,Snow Judge
Smoked Duck,Burnt Toast,Nothing
Letter,Time Tornado,Nothing
Junk,Fighter,Pirate
India,T-Shirt,Gandhi
Glacier,Paper Boat,Titanic
Flamethrower,Ramses,Mummy
Train Wreck,Prometheus,Prometheus
Monocle,Michigan,Detroit
Amazon,Werebot,Cyborg
Zeus,Jungle,Tarzan
Newton,Vulture,Gravity
Spider,Treant,Ent
Honey,Curse,Bee
Monkey,Computer,Hacker
Eyjafjallajökull,Cloud Station,Ash Cloud
Flying Fjord,Chocolate Milk,Chocolate Fjord
Fog,Odor,Smog
Vape,Windsurfing,Vapeboarding
Swamp Monster,Boiled Fish,Cthulhu
Lightsaber,Accident,Darth Vader
Duck and Cover,Medusa,Stone
Bonfire,Lunar,Moon
Sand Golem,Hydraulic,Nothing
Mosasaurus,Green,Dinosaur
Moon Tea,Pineapple Tree,Nothing
Landscape,Niagara Falls,Waterfall
Sun,Dill,Pickle
Tesla Tower,Drunken Batman,Nothing
Sand Dunes,Tentacle,Cthulhu
Grave,Mountain Dew Code Red,Mountain Dew Code Red
Vulture,Cigarette,Smoke
Sulfur,Pot,Alchemy
Sunken,Electric Eel,Poseidon
Steampunk,Echo,Steam
Pearl,Scotch,Oyster
Tidal Power,Splash,Wave
Hawaii,Bamboo,Hula
Pasta,Burnt,Spaghetti
Glasser,Dune,Sand
Haunted Tree,Sea Serpent,Kraken
Dish,Flying Machine,UFO
Smaug,Pitch,Nothing
Jesus,Electric Eel,Electric Jesus
Pill,Reef,Coral
Galactus,Prickly Pear,Nothing
Sail,Burnout,Pirate
Flying Cow,Mudnado,Muddy Cow
Mushroom,Moonfish,Sushi
Surf,Ewok,Surfing
Dust Whale,Dragon Slayer,Dragon
Lawnboat,Bunker,Submarine
Dustpan,Money Tree,Money
Tin Man,Forest Fire,Wizard of Oz
Mountain Range,Eye,Telescope
Paper Mache,Medusa,Gorgon
Sculpture,Skid,Statue
Batman,Poseidon,Aquaman
Iron Rocket,Cannabis,Space Ship
Hashish,Geese,Nothing
Wind Chime,Wood,Windmill
Tumbleweed,Wooden Space Ship,Cowboy
Snowplow,Trainwreck,Snowpocalypse
Pixie,Rusty,Tinkerbell
Tease,Amen,Pray
Greenhouse,Titanicpunk,Greenhouse
Sunami,Snow Shark,Snow Shark
Genie,Audrey II,Plant
Mutant,March,Madness
Molecule,Cigar,Smoke
Captain,TARDIS,Doctor
Zen,Puddle,Pond
Fire Engine,Doom,Fire
Tar,Sandtami,Sandtami
Squarepants,Titanado,Spongebob
Quetzalcoatl,Pigboat,Nothing
Super Steam,Space Palm,Super Space Palm
Lotus,Nessie,Loch Ness Monster
Party,Fire Sword,Fireworks
Plane,Hookah,Airplane
Sinking,Rich,Bankrupt
Mountain Genie,Catnip,Cat
Mecha Dragon,Mud Tea,Mud Dragon
Time,Yakiniku,Yakiniku
Sand Monster,Rubber,Gumby
Hobbit,Volcanic,Golem
Ammolite,Eskimo,Inuit
Road,Pendulum,Time
Treasure Map,Stewish,Pirate
Rhea,Leaf,Tree
Cactus,Lighthouse,Saguaro
Pinocchio,Super Storm,Hurricane
Pudding,Kite,Flying Saucer
Dill,Space Goat,Nothing
Goldfish,Fishing Pole,Fisherman
Snowcone,Newfie,Iceberg
Iceberg Lettuce,Amazon,Salad
Flying Machine,Chili Pepper,Nothing
Day,Gorgon,Medusa
Fanboy,Muddy Teapot,Muddy Fanboy
Fertile,Fire Breathing Dragon,Dragon Egg
Malatwister,Ferry,Nothing
Ale,Fire Breathing Dragon,Nothing
Snowpocalypse,Mutant,Yeti
Hidden,Smaug,Hobbit
Steam Engine,Tea Train,Tea
Observatory,Rice Krispies,"Snap, Crackle, Pop"
Jolly Roger,Siren,Pirate
Mansion,Calamari,Squidward
Zeppelin,Sherlock,Airship
Milky Way,Mona Lisa,Galaxy
Paddy,Dragon Tree,Rice
Tequila,Hot Springs,Hot Tequila
Golem,Couscous,Golem
Condor,Jam,Peanut Butter
Fire Station,Universe,Big Bang
Potion,Jane,Wonderland
Fungi,Carbon,Mushroom
Sharktopusnado,Spaghetti,Sharktopusnado
Cleaning,Beer,Cleaning
Umbrella,Glue,Glue Stick
"Snap, Crackle, Pop",Surf,Rice Krispies
Seeds,Aircraft Carrier,Farm
Photograph,Eye Patch,Pirate
Paper Mache,Knife,Piñata
Tractor Cannon,Pina Colada,Nothing
Ice Age,Cucumber,Pickle
Tuxedo,Aphrodite,Wedding
Derail,Honeydew,Nothing
Smoked Duck,Reflection,Nothing
Burning Bush,Mutant,Moses
Buddha,Stew,Enlightenment
Fortress,Sand Shark,Sand Castle
Fanboy,Escape,Fanboy
Umbrella,Storm,Rain
Judge,Tractor Eater,Nothing
Maple,Wormhole,Time Travel
Racetrack,Firekraken,Nothing
Worm,Sweat,Snake
Glasser,Surfboard,Glasserboard
Dressing,Poplar,Nothing
Lawnmower,Amphicar,Amphicar
Ostrich,Piggyback Rider,Ostrich Rider
Table,Cryptid,Coffee
Street Lamp,Book,Library
Steam Engine,Sand Shark,Sand Shark
Cannon,Evolution,Tank
Abduction,Village,Alien
Flag,Shatter,Broken
Fabric,Hole,Sock
Date Palm,Colored Pencil,Nothing
Soup,Tissue,Snot
Astronomer,Gosling,Nothing
Heart,Flood,Tsunami
Swamp Tsunami,Pane,Pane Tsunami
Star Whale,Crabgrass,Crabgrass
Sun Wukong,Mercury,Monkey King
Beta,Candy,Nothing
Black,Tazmanian Devil,Nothing
Wereplant,Titanicpunk,Titanicplant
Ice Queen,Continents,Nothing
Pangea,Shark,Megalodon
Dessert,Toast,Cake
Hash,Space Mummy,Nothing
Protest,Clean,March
Hamburger,Tulip,Nothing
Grand Canyon,Spear,Poseidon
Light Bulb,Exhaust,Idea
Dandelion,Jetstream,Seed
Yeti,Space Mummy,Abominable Snowman
Answer,Candle,Birthday
Nuclear Submarine,Super Plant,Godzilla
Moonlight,Fireboat,Firefly
Winter,Car Wash,Snow
Glass,SpongeBob,Sponge
Cave,Muddy Sushi,Caviar
Flying Shark,Dessert Storm,Nothing
Coke,Pane,Window
Pirate Ship,Stick,Pirate
Moth,Dragon Slayer,Dragon
Pyramid,Flame Sword,Mummy
Shatter,Knife,Glass
Dust Bowl,Cathedral,Dust
Gunpowder,Gator,Alligator
Lily Pad,Pudding,Frog
Vulcan,Meteor Shower,Volcano
Flying Horse,Kratom,Nothing
Salmon,Food,Sushi
Cannonball,Black Sand,Nothing
Prison,Double Rainbow,Rainbow
Bacteria,Snow Cone,Snowman
Brontosaurus,Dragon Slayer,Brontosaurus Slayer
Big Dipper,Lightning Bug,Nothing
Iceberg,Steam Rocket,Titanic
Wax,Cnidaria,Candle
Cygnus,Moth,Butterfly
Caspian,Hydrogen,Casper
Drunken Dragon,David,Drunken David
Treant,Bottle,Tree
Divorce,Bull,Bullshit
Meade,Stoner,Drunk
Duckweed,Anarchy,Duck
Energy,Cat,Lion
Sacrifice,Dead Sea,Salt
Mangrove Forest,Surfweed,Mangrove
Dealer,Sneeze,Sneeze
Fire Whirl,Hidden,Nothing
The Colossus of Rhodes,Dump Truck,Nothing
Painting,Earthworm,Van Gogh
Rubber Ducky,Coral Flytrap,Nothing
Cupid,Match,Love
Wolf,Aurora,Werewolf
Tobacco,Bullet Train,Smoking
Shrub,Chameleon,Camouflage
Server,Pigeon,Nothing
Algae,Tea Station,Tea
Plesiosaur,Flame Sword,Nothing
Witch Hunt,Lake Monster,Nothing
Mouse Trap,Mudway,Mousetrap
Tidal Wave,Maple Tree,Maple Syrup
Aloe,Rock,Stone
Metro,Rain,Flood
Flying Fjord,Snowbird,Snowman
Antfly,Juice,Nothing
Tipsy,Dragon Egg,Drunk Dragon
Pufferfish,Steam Monster,Pufferfish Monster
Tea Plant,Tea Car,Tea
Space Tank,Amphibian,Frogger
Worm,Titanado,Titan
Chalk,Solar System,Black Hole
Steam Punk Ship,Vino,Nothing
Van Gogh,Cough,Starry Night
Frat Party,System,Fraternity
Muddy Pig,Green Tea,Nothing
Engagement,Food,Wedding
Tesla Coil,Shrub,Shrubzilla
Longship,James Bond,Nothing
Salamander,Bilbo,Smaug
Fungi,Sand Hook,Nothing
Noodle,Lost,Ramen
Fungus,Jellyfish,Slime
Dust Storm,Sea Dragon Egg,Sandstorm
S’more,Prison,Prisoner
Catnip,Boiled Fish,Cat
Confetti,Disaster,Party
Canoe,Simba,Lion King
Crypt,Asteroid,Cryptid
Mountain Surf,Dragonfly,Dragon
Salad,Mountain Dune,Sandwich
Sky,Evil,Devil
Tortoise,Allergy,Sniffle
Snowmageddon,Bridge,Snowman
Geothermal,Rome,Vesuvius
Morning,Goblin,Hobbit
Shower,SOS,Soup
Joint,Ammolite,Ammonite
Eagle,Paint,Art
Time Ship,Sandbox,Time Sand
War,Swamp Venus,Swamp Venus
Jackie Chan,Dump Truck,Chuck Norris
Scream,Dead Sea,Scream
Monsoon,Iced Tea,Ice Storm
Clean Teapot,Cross,Jesus
Fire Engine,Snowbird,Firebird
Snowman,Treehouse,Yeti
Vampire,Cannon,Dracula
Choo Choo,Fossil Fuel,Train
Acid Rain,V8,V10
Landship,Bullet,Tank
Hay,Tea Train,Hay Train
Cathedral,Lamp,Genie
Brick,Moon Base,Moon
SpongeBob SquarePants,Rice,SpongeBob RicePants
Flying Mountain,Sand Worm,Nothing
Woodpecker,Sleigh,Santa
Phlegm,Fruit Fly,Snot
Geothermal Power Plant,Ark,Noah
Snowflake,Fairy,Snow White
Drunken Master,Paperweight,Paperweight
Robot,Baconator,Baconator
Zephyr Station,Turtle,Nothing
Burger,Teapot,Tea
Vape,Aztec,Vapor
Pan,Colored Pencil,Pancakes
Steam Train,Pitchfork,Locomotive
Paddle,Saki,Canoe
Train Station,Jail,Prison
Space Plant,Clown,Alien
Mountain Don’t,Tornado,Avalanche
Bling,Grape,Wine
Soup,Tannenbaum,Soup Nazi
Saturn,Dragon Train,Dragon
Coin,Jail,Bail
Grape,Pelicant,Wine
Cotton,Parade,Mardi Gras
Dandelion Wine,Flying Boat,Zephyr
Communion,Thorn,Crown of Thorns
Skier,Drunken Master,Skiing
Alps,Camera,Photographer
Seaplane,Landfill,Garbage
Snowcone,Oz,Frosty
Muddy Teacup,Mudskipper,Muddy Teacup
Fire Tea,Lego,Fire
Petrified Wood,Spaceship,Fossil
Cyclops,Locomotive,Train
Geysers,Clock,Old Faithful
Space Car,Carnivorous Plant,Venus Flytrap
Cough Drop,Vampire Flower,Nothing
Suck,Stress,Success
Rocky Mountains,Bjork,Iceland
Sea Dragon,Hoover Dam,Leviathan
Baked,Fireplace,Baked Potato
Hay Fever,Glass,Window
Skunk,Chameleon,Stinky Lizard
Trident,Pond Skater,Poseidon
Chariot,Park,Car
Dust Bowl,Captain Nemo,Dust Devil
Monster Truck,Skunk,Stink Truck
Commuter,Life,Work
TARDIS,Hanglider,Doctor
Catacomb,Tsunami,Atlantis
Hot Chocolate,Time Train,Chocolate
Time,Bullet,Slow Motion
Minecraft,Tablet,Minecraft Pocket Edition
iPad,Dragon Slayer,Steve Jobs
Cappuccino,Tiamat,Coffee
Sea Serpent,Monty Python,Fish Slapping Dance
Brontosaurus,Hearth,Nothing
Riddle,Tornadobot,Riddlebot
Angel of Death,Library,Book Of The Dead
Cheeseburger,Mountain Dirt,Big Mac
Fishing Pole,Guillotine,Fish
Solar,Flat Road,Solar Road
Dragon Trap,Car Wash,Dragon
Saturn,Poop,Uranus
Chariot,Pop Tart,Knight
Gingerbread Man,Firewater,Gingerbread Woman
Periscope,Muddy Water,Submarine
Lily Pad,Death Star,Frog
Ewok,Saline,Nothing
Greatsword,Electric Eel,Poseidon
Landfill,Prison,Jail
Damn,Glass,Window
Foghorn,Groom,Wedding
Ferris Wheel,Apple Tree,Carousel
Olive,History,Olive Garden
Rock Tea,Fire Breath,Lava
Ice Cube,Fire Swamp,Fireball
Madagascar,Werecheese,Werecheese
Rocky,Molecule,Nothing
Dirt,Joker,Mud
Mushroom Soup,Kite,Flying Spaghetti Monster
Tornadobot,Mudslide,Mudslidebot
Human,Jade,Buddha
Captain Hook,Weed,Pirate
Flat Earth,Picnic,Ant
Pencil,Flat Earth,Map
Galaxy,Sandman,Universe
Bubbles,Wedding Cake,Wedding
Ice Cream Cone,Oil Spill,Ice Cream Cone
Brick,Lightning Rod,House
Nirvana,Were-planet,Were-nirvana
Tsunami,Sobek,Crocodile
Tao,Amazon,Zen
Smokefly,Steam Punk,Steam Fly
Space Captain,Cork,Bottle
Nether,Dust Storm,Tornado
Vintage,Toxic,Retro
Sunship,SpongeBob,Spongebob
Prayer,Sandboarder,Sandman
Killer Plant,Ceramic,Venus Fly Trap
Jetea,Eden,Adam
Dessert,Salt Water,Salty
Rosary,Paper Boat,Paper Mache
Ice Cream,Flying Spaghetti Monster,Nothing
Crystal,Prism,Rainbow
Drink,Pulp,Juice
Sinkhole,Jello,Earthquake
Life,Jelly,Jellyfish
Garbage,Dragon Slayer,Dragon
Radiation,Bubble,Hulk
Rhea,Boston Tea Party,Tea Party
Supermoon,Vandal,Nothing
Bling,Apple Tree,Money Tree
Ash,Pineapple Tree,Pineapple
Ice Cube,Pencil Sharpener,Pencil
Drunken,Lightning Rod,Lightning
Electric Engine,Cart,Tesla
Potion,Swasabi,Sake
Leda,Steamship,Swan
Muddy,Mountain Dew Code Red,Mountain Dew Code Brown
Vaccine,Wishing Well,Genie
Adobe,Pigcar,Pigpen
Bone,Raisin Bran,Skeleton
Navigation,Sundae,Sundae Driver
Battleship,Viking Ship,Pirate Ship
Tea Bag,Steam Surf,Tea
Space Plant,Moonstone,Alien
Dust Storm,Space Tank,Sandstorm
Skull,Cow,Skeleton
Vine,Titanicpunk,Grape
Thunder,Swamp Fire,Lightning
Pint,Skateboard Ramp,Beer
Haunted House,Jam,Ghost Jam
Fence,Pigasus,Unicorn
Dictator,Fish,Dictator
Big Bang,Peat,Universe
Jetpack,Mermaid,Ariel
Steam Breath,Dating,Dragon
Mountain Tornado,Cereal,Nothing
Bush,Magic Carpet,Genie
Lion,Plantea,Plant
Trip,Direction,Journey
Snake,Slush,Snake
Africa,Farmer,Slave
Dragon Egg,Orca,Dragon
Ant Hill,Marijuana,Ant Hill
Sultana,Pluto,Plutonium
Quicksand,Soap,Sink
Paper Mache,Mead,Viking
Houseboat,Smaug,Dragon
War,Lunar,Moon
Greenhouse,Hole,Plant
Jailbreak,Smurfette,Smurf
Robocloud,Tattoo,Robot
Calm,Wave,Surf
Steam Engine,Flying Machine,Airplane
Midas,Groom,Gold
Lava Cake,Gator,Gatorade
Asia,Toga,Buddha
Fire Monster,Hotel,Firefighter
Root,Clean,Carrot
Sandwitch,Wave,Sandcastle
Idol,Bumblebee,Bee Gees
Smoky Mountains,Shrimp,Smoky Shrimp
Cardinal,Lamp,Genie
Firewood,Banana Split,Fire
Martian,Arrow,Bowman
Jupiter,Shrub,Bush
Pegasus,Cybertron,Unicron
Star,Pickleback,Pickle
Patrick,Shelley,Love
Fjord Flytrap,Leaf,Venus Flytrap
Amphibious Vehicle,Stoner,Submarine
Icicle,Cider,Ice
Silt,Time Train,Nothing
Stealth,Boat,Submarine
Canoe,Green,Paddle
Moth,Bat,Vampire
Djinn,Olympus,Zeus
Train Wreck,Lamp,Genie
Magnifying Glass,Shaman,Wizard
Sea Monster,Empire State Building,King Kong
Mech,Green Tea,Nothing
Dark Matter,Truck,Black Hole
Steam Engine,Bulldozer,Train
Baby,Fenghuang,Phoenix
Soda Pop,Appalachian Mountains,Nothing
Snowflake,Birthday Cake,Snowman
Fireboat,Sailing,Pirate
Space Tea,Toga,Tea Party
Ash,Aquarius,Phoenix
Wealth,Ent,Hobbit
Lagoon,Table,Bar
Sand,Burnt,Glass
Flying Starfish,Werecheese,Nothing
Mud Punk,Seed,Plant
Chocolate Milk,Desert,Nothing
Dandelion,Captain Jack Sparrow,Captain Jack Dandelion
Mirror,Cerberus,Hydra
Charcoal,Snow Leopard,Snowman
Flowerpot,Prison,Plant
Mothman,Portal,Mothman
Amphibious Car,Black Sand,Black Car
Bobsled,Marshmallow,S’more
Sea,Hanglider,Pirate
Crop Circle,Pentecost,Crop Circle
Chimney,Monastery,Monk
Wolfman,Refrigerator,Werewolf
Antnado,Apple Juice,Antnado
Space Captain,Polly,Parrot
Vape Fish,Parking,Nothing
Aspirin,Graffiti,Street Art
Ruin,Nose,Snot
Dragon Trap,Whirlpool,Tornado
Ash,Beef Wellington,Ash Wellington
Siren,Angel,Mermaid
Rice Krispies,Mud Dragon,"Snap, Crackle, Pop"
Teabag,Perfume,Tea
Dandelion Patch,Apple Juice,Cider
Space Plant,Peach,Alien
Crispy,Dust,Ash
Cthulhu,Bed,Nightmare
Pirate,Prickly,Cactus
Sea Serpent,Portal,Kraken
Wooden Submarine,Teapot,Nautilus
Tree,Beacon,Lighthouse
Superplant,Town,Supertown
Mud Geyser,Medicine,Mud Bath
Telespy,Salsa,Nothing
Toga,Camel,Lawrence of Arabia
Blow,Gold,Wind
Party,Atlas,Titanic
Supernova,Echo,Black Hole
Nebula,Mario,Galaxy
Surf And Turf,Coral Reef,Coral Reef
Steam Rover,Urn,Nothing
Feast,Paper,Menu
Bunker,Direction,Compass
Reggae,Cloud Station,Nothing
Duckweed,Flying Tea,Nothing
Bog,Mud Devil,Swamp
Smoking,Tortoise,Nothing
Soup,Pina Colada,Sick
Apollo,Apple Pie,American Pie
Flying Tea,Hula Tsunami,Nothing
Palace,Carbon,Diamond
Obsidian,Ammon,Ammonite
Rice Krispies,Kite,Snap
Aloha,Grog,Hawaii
Eye,Skiing,Snowboarding
Geothermal,Pearl Diver,Poseidon
Brick,Tea Train,Brick Tea
Broken,Super Lava,Super Glue
Day,Train,Night
Dandelion Milk,Christmas,Santa
Sinkhole,Fire Balloon,Nothing
Chlorophyll,Muddy Train,Swamp
Eruption,Mad Hatter,Volcano
Dust Devil,Dustbuster,Vacuum
Mushroom,Bee,Poison
Message,Tomb,Mummy
Lemonade,Sand Monster,Sand Monster
Rusty Train,Lava Lamp,Steam
Gecko,Fuel,Lizard
Balsamic Vinegar,Captain Nemo,Submarine
Smoking,Tazmanian Devil,Fire
Skateboarding,Aquavit,Tony Hawk
Big Bang,Surfing Pig,Pig Bang
Popsicle,Giant Marshmallow,S’more
Pork,Trainwreck,Bacon
Carbon,Seaweed Roll,Nothing
Crash,Sandtrap,Sandtrap
Muddy,Martian,Mars
Chicken of the Sea,Pressure,Tuna
Io,Ragnarok,Yggdrasil
Corkscrew,Space Shuttle,Astronaut
Chocolate Milk,Puff,Cocoa Puff
Antelope,Waste,Nothing
Space Plant,Shrub,Alien
Celebration,Gilligan,Party
Smoked Duck,Crack,Smoked Crack
Train Surfing,Pregnant,Nothing
Prayer,Tower,Church
Steam System,Crane,Nothing
Ancient Surfer,Archaeologist,Nothing
Dragon Ball Z,Match,Dragon Ball
Space Weed,Pond,Alien
Ursa Major,Sandboarding,Sandman
Fire Submarine,Sharkcano,Sharknado
Speed,Bricknado,Brick
Lung,Slush,Pneumonia
Bong,Hermit Crab,Stoner
Rover,Bilbo,Hobbit
Flying Tadpole,Poltergeist,Nothing
Arrowhead,Norway,Viking
Chaos,Picnic,Ants
Rabbit,Wooden Space Ship,Bugs Bunny
Taxi,Longsword,Knight
Paper Plane,Hack,Origami
Love,Werepuddle,Werepuddle
Mermaid,Gryphon,Siren
Big Dipper,Excalibur,King Arthur
Chalkboard,Bahamut,Teacher
Dust Truck,Cough Syrup,Nothing
Steamboat Punk,Beef Wellington,Steampunk
Soupstone,Jesus,Stone Soup
Hammerhead,Malachite,Nothing
Silver Surfer,Snowcano,Nothing
Karma,America,Trump
Rice Krispies,Steam Monster,"Snap, Crackle, Pop"
Snow Buddha,Gnome,Snow Gnome
Lava Ski,Tsunamic,Surf
Vaccine,Muddy Train,Choo Choo
Altar,King of the Beach,Nothing
Piggyback,Drown,Nothing
Censer,Mushroom,Smoke
Hawaii,Rainbow Trout,Poi
Fossil Fuel,Olaf,Global Warming
Firebird,Cleanest,Phoenix
Mirage,Christ,Jesus
Steamnado,System,Steamnado
Fishstick,Riot,Poseidon
Mangrove Flytrap,Werephoenix,Werephoenix
Furnace,Aeolus,Wind
Flying Flower,Frog,Dragonfly
Tremor,Dandelion Roll,Earthquake
Dinosaur,Crumb,Cookie
Mustard,Ape,Monkey
Fireboard,Continent,Surfing
Engineer,Flat Earth Society,???
Piece of Cake,Djinn,Genie
Poinsettia,Komodo Dragon,Christmas Dragon
Dust Trap,Spongebob Squarepants,Sponge
Banksy,Zephyr Train,Graffiti
Crayonami,Zephyr Truck,Nothing
Piano,Mycelium,Mushroom
Canyon,Knowledge,Wisdom
Coke,Dry,Ice
Mountain Dew Vine,Couscous,Nothing
Death Star,Dust Whale,Death Whale
Ice Queen,Grass,Snow
Smeagol,Fire Venus,Nothing
Blind,Megalodon,Shark
Anarchy,President,Trump
Honey Moon,Margarita,Honeymoon
Fireworks,Ragnarok,Ragnarok
Junk,Sewage,Trash
Pond,Fairy Tale,Frog Prince
Sail,Whale Sushi,Sushi
Helicopter,Prisoner,Rescue
Dealer,Hula Girl,Poker
Pandora,Knowledge,Box
Rabbit,Gorgon,Medusa
Airport,Toxic,Hazmat
Steamroller,Antnado,Ant
Airplane,Moses,Parting
Flood,Muddy Train,Muddy Train
Venus,Tiamat,Aphrodite
Sour,Geothermal Power Plant,Lemonade
Tin Man,Comet,Iron Man
Mass,New York,Empire
Laser Shark,Pregnant,Baby Shark
DUI,Teacup,Teapot
Captain,Giant Carnivorous Plant,Audrey II
Farmer,Brimstone,Fertilizer
Empire State Building,Paradise,New York
Skyscraper,Cowboy,Cowboy
Delta Force,Fire Dragon,Fire Force
Snowmobile,Dog,Sled Dog
Mole Station,Flame Sword,Nothing
Thunder,Knowledge,Lightning
Space Surfer,Yellow Steam Car,Nothing
Fungus,Thunderbird,Mushroom
Optimus Prime,Plow,Optimus Plow
Flying Salmon,Cathedral,Nothing
Mutant,Gator,Crocodile
Sand Castle,Sewage,Sewage Castle
Tide,Mess,Tsunami
Swamp Monster,Paperboard,Nothing
Luna,Milky Way,Moon
Potamus,Coffin,Hippopotamus
