first,second,result
Space Junk,Landfill,Planet
Dandelion Weed,Oktoberfest,Nothing
Greenhouse,Muddy Piggy Bank,Money Tree
Farmer,Elder,Grandfather
Sinkhole,Bramble,Trap
Moth,Nympho,Butterfly
Duckling,Winter,Swan
Flint,Sink,Sink
Teapot,Dark Side,Darth Vader
Wetok,Eden,Nothing
Rainbow Shark,Michael,Michael Jackson
Katana,Cattail,Samurai
Continent,Frank Herbert,Dune
Asphalt,Dating,Speed
Port,Fire Flower,Fireball
Anchor,Bow,Ship
Cloud Trap,Mountain Dew High,Nothing
Jack Daniels,Crumb,Cake
Viking Ship,Spritzer,Longboat
Mudsurfing,Ice Devil,Nothing
Cocoa,Quartz,Nothing
Supercontinent,Ruin,Pangaea
Fish Tank,Supernova,Black Hole
Venus,Lego,Nothing
Pigsty,Space Farm,Pigsty
Microscope,Prince of Persia,Prince Of Petri
Mars Rover,Tornado,Dust Devil
Mountain Pope,Comet,Pope
Seafood,Barbecue,Lobster
Dust Dragon,Pickle Rick,Pickle Dragon
Pool,Death Star,Death Pool
Mead,"Snap, Crackle, Pop",Rice Krispies
Ketchup,Snowbird,Tomato
Mr. Potato Car,Human,Mr. Potato Head
Laser Cannon,Day,Sun
Garbage,Mocha,Latte
Magic,Sandman,Dream
Sisyphus,Freedom,Rock
Steam Car,Antfly,Steampunk
Teashark,Elephant,Dumbo
Flying Car,Marriage,Flying Carriage
Cruise Ship,Castle,Pirate Ship
Sticky,Boston Tea Party,Nothing
Solar Car,Yakiniku,Nothing
Fire Weed,Mount Venus,Volcano
Crop Duster,Venus Flytrap,Plant
Steamboat Willie,Brandy,Mickey Mouse
Swamp Flower,Mower,Nothing
Cornfield,Sea Lettuce,Nothing
Fair,Space Bread,Nothing
Hawk,Stoned,Hunter
Fungus,Rusty,Mushroom
Disaster,Troll 2,Troll 2
Clean,Ironwood,Broom
Aeolus,Amen,Nothing
Blow,Swan,Trumpet
Antnado,Survivor,Nothing
Pie,Chili Pepper,Hot Pie
Re-Tea,Fog,Re-tea-lity
Cake,Sand Surfing,Sandcastle
Fireball,Ice Castle,Ice
Matcha,Cleaner,Matcha Latte
Roman,Pressure,Gladiator
Sunship,Brick Wash,Brick
S’more,Burning Monster Truck,Burning S’more
Appalachian Mountains,Cedar,Cedar Waxwing
Cigar Box,Tornado Bird,Tornado
Tom Sawyer,Camping,Huckleberry Finn
Sunset,Crayonado,Sun
Werehouse,Lily,Werewolf
Tornadozilla,Chili Pepper,Chili Tornado
Muddy Window,Holy Dandelion Wine,Nothing
Porcelain,Rover,Nothing
Yellow Racecar,Space Plant,Nothing
Cupid,Bookshelf,Library
Luke,Bigfoot,Chewbacca
Cigar,Luna,Moon
Molten,Batman,Ironman
Jewel,Bamboo,Panda
Steam Mirage,Salt,Nothing
Giant Marshmallow,Fountain of Youth,Nothing
Frost,Dewback,Snowback
Re-phoenix,Reef,Phoenix
Jet Engine,Pulp Fiction,Nothing
Santa Fe,Earth,New Mexico
Bone,Fishing,Fish
Hot Spring,Vroom,Car
Landing,Grog,Pirate
Cannabis,Muddy,Muddy
Cyborg,Tides,Cyborg
Flamethrower,Pothole,Fire
Shipwreck,Light Bulb,Titanic
Steam Power,Alpha,Steam Engine
Snow Leopard,Papyrus,Sphinx
Sunrise,Compost,Plant
Dragon Egg,Platform,Dragon
Greenhouse,Weed Trap,Nothing
Crumb,Magma,Cookie
Mech,Crabgrass,Lawnmower
Rainbow Trout,Ghost Ship,Pirate
Lot’s Wife,Muddy Submarine,Salt
Prayer,Dirt Sub,Nothing
Ganges,Sandwitch,Nothing
Tornadroll,Cedar,Tornado
Firework,Fire Breath,Fire
Dust Truck,Hot Fudge Sundae,Dust Bunny
Vaporizer,Rastafarian,Bob Marley
Headache,Vino,Cure
Chai,Great Wall Of China,Tea
Medusa,Fire Storm,Snake
Gumbo,China,Chow Mein
Mario,Dandylion,Super Mario
Frankenstein,Mountain Dune,Monster Truck
Captain,Mr. Potato Head,Mr. Potato Head
Hangar,NASCAR,Racecar
Mechanic,Tree Thing,Ent
Plantea,Frosting,Cake
Whirlwind,Hell,Tornado
Shipwreck,Tipsy,Pirate
Emperor,Teapunk,Steampunk
Delta Force,Wheat,Bread
Communion,Table,Last Supper
Skateboarder,Spark,Skateboarder
Seafood,Swamp Dragon,Crab
Statue Of Liberty,Catholic Church,Pope
Cybertron,Space Train,Optimus Prime
Joint,Ozone,Marijuana
Werewolf,Grand Daddy Purple,Werewolf Purple
Ramses,Battleaxe,Nothing
Ice Fish,Tractor,Snow Plow
Smoky Mountains,Fire Balloon,Fireworks
Traffic Ticket,Chili,Hot Sauce
Dust Weed,Traffic Ticket,Dust Weed
Compass,North,Magnet
Medicine,Icicle,Cure
Firefighter,Captain Hook,Fire Captain
Love Storm,Frisbee,Nothing
Mark Twain,Pickle,Tom Sawyer
Fireplane,Mistletoe,Santa
Pigasus,Eskimo,Pigskimo
Mount Venus,Caspian,Mount Olympus
Direction,USA,North
Carnation,Umbrella,Rain
Dust Wolf,Aria,Nothing
Boiling,Mount Venus,Nothing
Flying Sand,Amphibious Car,Nothing
Santa,Yoda,Santa Claus
Crater,Fart,Volcano
Pork,Super Death Star,Bacon
Jacket,Solar Panel,Solar Jacket
Metal,Bouillon,Soup
Venus Mosquito Trap,Wax,Candle
Night,Cologne,Perfume
Cuckoo Clock,Mountain Tornado,Tornado
Fossil Fuel,Parking Lot,T-Rex
Hubble,Unicorn,Universe
City,Cactea,Las Vegas
Mount Fuji,Steam Dragon,Volcano
Feather,Ash Ketchum,Pidgeot
Steel,Kangaroo,Boomerang
Cannabis,Life,High
Mangrove Flytrap,Ice Wine,Ice Wine
New Jersey,Murder,Mafia
Infection,Sandwich,Food Poisoning
Hogwarts Express,Fire Balloon,Harry Potter
Snowjet,Sailboat,Iceberg
Sharktopusnado,Behead,Sharktopus
Re-Tea,Oslo,Nothing
Flying Cheeseburger,Flying Machine,Nothing
Terrarium,Migraine,Nothing
Dining Car,Steam,Train
Safe,Geysir,Volcano
Flying Squid,Chaos,Cthulhu
Immortality,Snow Plow,Snow Plow
Dandelion Roll,Toadstool,Mushroom
Feather,Yakuzas,Yakuza
Sandcastle,Referee,Sandman
Phoenix Palm,Plants,Palm Tree
Piggy,Himalayas,Yeti
Bouncy Ball,Mud Dragon,Nothing
Aloe,Snowmobile,Snowman
Greenhouse,Altar,Plant
Fishing Village,Raft,Boat
Sandpunk,Plesiosaur,Sandpunk
Cloud Trap,Hoth,Tauntaun
Sashimi,Mount Everest,Mount Fuji
Piña Colada,Pterodactyl,Pina Colada
Cauldron,Titan,Titanium
Cone,SpongeBob,Ice Cream
Snowtrain,Artist,Snowman
Beehive,Ninja Turtle,Donatello
Goat,Longboat,Viking
Mountain Range,Mountain Dewshine,Mountain Dew
Flame Sword,Medicine,Fire Pill
Nebula,Duckling,Starling
Hydrogen,Lasagna,Nothing
Portal,Rebirth,Reincarnation
Magnifying Glass,Bong,Stoner
Lobster Trap,Fishing,Lobster
Shandy,Holy Water,Beer
Quetzalcoatl,Sphinx,Sphinx
Peak,Janitor,Mountaineer
Rover,Hot Fudge Sundae,Dog
Hubble,Space Mummy,Space Hubble
Magnifying Glass,Sponge,SpongeBob
Fruit,Fire Dragon,Dragon Fruit
Fire Cone,Flame,Volcano
Child,Party,Birthday
Mill,Raft,Paper
Transistor,Barbecue,Radio
Time Train,Sand Nessie,Sand Nessie
Chicken Of The Sea,Lawnmower,Chicken Of The Lawn
Space Truck,Relationship,Marriage
Shipwreck,Sand Dragon,Pirate
Ice Train,Itch,Ice Cream
Whiskey,9/11,Fireball
Shards,Fireboard,Fire
Tea Pot,Lung Cancer,Tea Pot
Juice,Lava Lamp,Lava
Baconado,Mermaid,Baconado
Stewboat,Date,Loveboat
Tea Tide,Supernova,Nothing
Bush,Treant,Tree
Jungle,Space Bread,Nothing
Lawn Rocket,Spritzer,Nothing
Space Truck,Toxic Waste,Alien
Pyromaniac,Sandwitch,Fireman
Confetti,Plum,Party
Moses,Riot,Exodus
Glacier,Sea Monster,Iceberg
Tobacco,Crack,Cigarette
Brine,Underground,Salt Mine
Las Vegas,Flying Saucer,Area 51
Steam Ship,Pop Tart,Pop Tart Ship
Mud Volcano,Marsquake,Mars
Race Car,Sodium,Salt
Date Palm,Fjord Flytrap,Phoenix
Music,Luau,Hula
Sunbather,Mud,Mudbather
Vape,Smoke Detector,Vape Detector
Knowledge,Race,Human
Fjord,Mountain Nymph,Troll
Sunset,Mummy,Dracula
Penguin,Chicken Noodle Soup,Penguin Soup
Roast,Galileo,Toast
Motorcycle,Flying Trap,Nothing
Cork,Dustnami,Corkscrew
Kingdom,Tentacle,Octopus
Alcoholic,Eye,Drunk
Rosé,Tea Tree,Wine
Shandy,Lobster Trap,Nothing
Baked,Swamp Thing,Cake
Cotton Candy,Dragon Slayer,Dragon
Catfish,Galaxy,Cat
Biofuel,Pink,Pinkfuel
Ice Fishing,Flood,Ice Fishing
Skimmer,Dustfish,Dustfish
Hot Monkey,Naked,Hot Monkey
Tornado Dragon,Dust Storm,Tornado
Fanboy,Banana Split,Banana
The Colossus of Rhodes,Cherub,Statue Of Liberty
Clean,Vase,Vacuum
House,Hot Lava,Volcano
Carrot,Volcano,Lava
Pig Iron,Snot,Steel
Rice Field,Nemo,Paddy
Drink,Jacket,Coat
Muddy Wine,Noodle,Sake
Flint,Space Steamboat,Steamboat
Plantigator,Bird,Dodo
Alcoholism,Dandelion House,Nothing
Flytrap,Sandnado,Tornado
Carbon,Metropolis,Superman
Priest,Driver,Chauffeur
Swamp Dragon,Tidal Power,Nothing
Diamond Block,Broken Window,Diamond
Super Plant,Ammonite Surfer,Super Ammonite Surfer
Air Monster,Land,Dragon
Venus,Space Train,Space Train
Venus Fly Trap,Steam Jetpack,Plant
Fanboy,Hula-Tsunami,Nothing
Iron,Thunderjet,Tank
Pencil,Chia Pet,Plant
Cigar Box,Sunfish,Cigar
Harbor,Cleaning,Ship
Newfie,Oktoberfest,Drunk
Hedgehog,Cannon,Sonic
Mud Geyser,Garlic,Vampire
Pearl Diver,Lullaby,Nothing
Space Plane,Rice Paddy,Nothing
David,Daffy,Duck
Dam,Super Storm,Flood
Mud Bowl,Firework,Volcano
Rhea,Cactus Cookie,Nothing
Alicorn,Mead,Unicorn
Time Ship,Prisoner,Time Traveler
Pope Francis,Steam Tsunami,Nothing
Dust Trap,T-Shirt,Nothing
Dustpan,Fever,Dust Fever
Tornado Sushi,Burn,Fire Tornado
Bubbles,Sage,Wizard
Mothman,Funnel Cake,Nothing
Pallet,Monet,Painting
Ursa Minor,Viking Ship,Nothing
Kayak,Mountain Doobie,Mountain Doobie
Metropolis,Fairy Godmother,Superman
Egg,Gas Station,Omelette
Holy Smoke,Tornadate,Nothing
Kratom,Tanker,Tank
Dirt,Cure,Mud
Clockwork Mountain,Diamond,Nothing
Burnt Toast,Skydiver,Nothing
Dragon Tornado,Snowbird,Nothing
Diamond Ring,Dutch,Nothing
Steamboat,Dark Side,Mark Twain
Dyson,Snow Plow,Snow Blower
Wind,Fertile,Dust
Time Paradox,Bone,Dinosaur
Landing,Race Track,Racetrack
Monsoon,Patrick,Nothing
Sandal,Shooting,Slingshot
Sparklers,Umbrella,Fireworks
Hula Tsunami,Bilbo Baggins,Hobbit
Cybertron,Watercolor,Nothing
Flying Lawnmower,Marshmallow,Flying Marshmallow
Cure,Station,Hospital
Dust Weed,Jungle,Cannabis
Maelstrom,Jupiter,Zeus
Killer,Steamnado,Steamnado
Cruise,Tipsy,Booze
Hoover Dam,Saki,Sake
Hedgehog,Fire Hoop,Sonic
Fish Food,Antnado,Fish
Air Dragon,Earth,Dragon
Electric Train,Landfill,Trash
Iron,Tectonic,Plate
Hellhound,Racecar,Nascar
Mountain Vine,Mushroom,Nothing
Poltergeist,Tsunamori,Tsunamori
Princess,Air Force,Prince
Bat,Sun Wukong,Batman
Sail,Bull,Pirate
Meade,Hot Springs,Hot Toddy
Tibet,Hoover Dam,Dalai Lama
Iron Rocket,Apple,Apple Pie
Coral Reef,Wash,Laundry
Landship,Smoking Train,Nothing
Cork,Lava Cake,Volcano
Spider,Alphabet,Web
Shire,Wall-E,Hobbit
Audrey,Book,Harry Potter
Mothman,Caspian,Nothing
Poseidon,Cuckoo Clock,Time
Snow Plow,Sand Buggy,Snow Buggy
Moby Dick,Solar Dust,Whale
Drunk Rocket,Banana Split,Monkey
Ale,Stadium,Beer
Jet,Brine,Salt
Sweat,Train Wreck,Gym
Steam Solar System,Flock,Universe
Confetti,Swimming Pool,Party
Fire Brick,Worship,Nothing
Geothermal Geyser,Candle,Volcano
Nebula,Palm Tree,Coconut
Greatsword,Wall,Shield
Jesus,Queen,King
DNA,Mars Rover,Alien
Satellite,Splash,Space
Tease,Rocket,Space
Bonsai,Legend,Tree
Rainbow Trout,Moonstone,Moonfish
Locomotive,Genghis Khan,Choo Choo
Super Eruption,Dragon Fruit,Volcano
Flocknado,Green,Nothing
Monkey Island 2,Mountain Dew Code Red,Monkey Island 2: LeChuck's Revenge
Mississippi,Flat Tire,River
Glass Slipper,Kingfisher,Cinderella
Tutankhamun,Mermaid Flytrap,Mummy
Snapdragon,Steam Dragon,Dragon
Mothman,Kingdom,Mothra
Magnifying Glass,Mount Gay,Rum
Kite,Cucumber,Pickle
Pluto,Steam Planet,Pluto
Steam Surfer,Tea Plant,Tea
Exhaust,Steam Man,Nothing
Sandpunk,Vaporware,Nothing
Blizzard,Plesiosaur,Snowman
Ant Hill,Mansion,Castle
Soggy,Mediterranean,Pizza
Surfer,Fresh,Wave
Foggy Dandelion Wine,Longsword,Nothing
Coral Flytrap,Leviathan,Coral Leviathan
Holy Spirit,Mordor,Gandalf
Cthulhu,Navy,Navy
Curiosity,Milestone,Discovery
Seymour,Stargazer,Nothing
Harpy,Crayfish,Mermaid
Holy Marley,Cucumber,Pickle
Sunflower,Pineapple Express,Pineapple
Little Shop Of Horrors,Fire Storm,Audrey II
Fossil Fuel,Lava Lamp,Dinosaur
Resurrection,Steamboat Willie,Mickey Mouse
Dandelion Goose,Higher,Goose
Navigation,Mud Devil,Pirate
Maelstrom,Server,Minecraft
Snow Cone,Deer,Reindeer
Fire Trap,Fire Plant,Fire Flower
Glass,Dead Brick,Window
Flying Pop Tart,Vapor Rocket,Nothing
Flying Truck,Sink,Flying Sink
Ship,Wool,Sail
Shore,Jewel,Treasure
Breakup,Space Plant,Alien
Milestone,Steam Wall,Nothing
Albatross,Ray Bradbury,Nothing
Flying Dust,Yellowstone,Volcano
Beach House,Medusa,Stone
Fishing Frog,Fireworks,Nothing
Time Tractor,Smaug,Time Dragon
Fire Station,Dam,Fire Dam
Super Plant,Sand Planet,Superman
Steamboat Punk,Windshield,Steamboat Punk
Scotch,Chloroplast,Whiskey
Fire Fjord,Double Axe,Viking
Ring,Driftwood,Treasure
Holy Spirit,Captain Nemo,Captain Planet
Port,Super Dust,Super Port
Cigarette,Sea Lettuce,Seaweed
Dragon Egg,Steamvac,Dragon
Fungi,Spaceman,Alien
Port,Coughing,Nothing
Spy,Duck,James Bond
Tobacco,Paper Flower,Cigarette
Rings,Parrot,Pirate
Steam Trap,Venus Mosquito Trap,Steam Trap
Light,Sandwitch,Sandwitch
Tablet,Fireplane,Nothing
Blog,Vacation,Blogcation
Cruise Ship,Aloe,Sunscreen
Delta Blues,Coconut,Muddy Waters
Steam Bunny,Sunstroke,Steam Bunny
Milestone,Yakety Sax,Nothing
Winner,Starfish,Star
Plant,Steam Planet,Venus
Champagne,Smurf,Smurfette
Future,Punch,Fist
Aspirin,Sea Monster,Kraken
Gift,Giant Mushroom,Santa Claus
Capsicum,Ale,Beer
Pine,Muddy Coconut,Pineapple
Dada,Cthulhu,Cthulhu
Trawler,Bookshelf,Nothing
Holy Weed,Racecar,Nothing
Kiss,Cacti,Prickle
Pacific,Bride,Mermaid
Monkey King,Duck,Duck King
Swine,Money,Piggy Bank
Jello,Flying Ice Cream Cone,Nothing
Fireball,Santa Fe,Nothing
Dandelion Island,Moon,Moon Island
Chili,Rainbow Train,Choo Choo
Dust Devil,Tear,Dust
Netherite Longsword,Jack,Jack Sparrow
Celebration,Flip Flop,Flip Flop
Honeymoon,Sandwitch,Sandwitch
Paper Boat,Lighthouse,Shipwreck
Count Dracula,Mechanic,Vampire
Space Shark,Monty Python,Nothing
Iron Rocket,Crash Landing,Nothing
Moo-tain,Dinosaur,Moo-saurus
Doom,Ant,Armageddon
Spongbob,Coral,Sponge
Paradox,Communion,Communion
Goatman,Anemone,Nothing
Chalet,Airship,Chalet
Seaweed Roll,Flying Salmon,Sushi
Steampunk Tsunami,Chip,Steampunk Tsunami
Elon Musk,Oasis,Tesla
Time,Mocha,Coffee
Mucus,Seeds,Snot
Pig Iron,Werebear,Nothing
Brick Wash,Vitamin,Nothing
Slime,Garage,Car
Ocean,Alphabet,Atlantis
Mirage,Cathedral,Oasis
Soup,Crop Circle,Alien
Fire Breathing Dragon,Canyon,Dragon
Pitch,Fisherman,Fish
Animation,Ash,Smoke
Pondscum,Europe,Eurotrash
Pharaoh,Pteranodon,Pterodactyl
Fossil Fuel,Mountain Dandelion,Nothing
Village,Mountain Dew Ocean Blast,Mountain Dew
Star Trek,Alps,Spock
Pineapple Tree,Kaiju,Pineapple
TARDIS,Naboo,Star Wars
Dandelion Roll,Microwave,Nothing
War,Diamond Pearl,Pirate
Sunship,Mud Puddle,Mud
Shower,Axolotl,Shower
Flying Pelican,Mud Punk,Mud Pelican
Ragnarok,Obsidian,Thor
Land Shark,Firewater,Fire Shark
Amphora,Fire Submarine,Nothing
Paddywhack,Tinkerbell,Nothing
Oilymandias,Lost City,Nothing
Furnace,Coraline,Coral
Burning Man,Cobra,Fire Snake
Clockwork Mountain,Bread,Time
Hindenburg,Scratch,Fire
Burnt,Accident,Toast
Rings,Gin,Gin and Tonic
Stegosaurus,Pane,Window
Ski,Legend,Legendski
Frogamander,Rice Paddy,Nothing
Shoe,Cloud,Rainbow
Gorge,Solar,Sun
Ammonia,Pencil Tree,Pine Tree
Apollo,Fireman,Sun
Expensive,China,China
Pumice,Quicksand,Volcano
Wall,Dionysus,Wine
Saturn,Mountain Fairy,Titan
Nemo,Kettle,Teapot
Solaris,Kali,Nothing
Clog,Sandtami,Sandal
Miracle,Flying Boat,Noah’s Ark
Dragon Train,Soda Pop,Nothing
Holy Smoke,Delta,Nothing
Antelope,Hot Tea,Nothing
Narcissus,Stewish,Narcissus
Wrinkle,Hops,Nothing
Sand Shark,Eve,Adam
Devil,Bunker,Hell
Naiad,Scream,Siren
Lawnvac,Pickleback,Nothing
Cryptid,Mech,Robot
Mars,Dark Energy,Mars Rover
Ship,Headache,Titanic
Racist,Steamroller,Flat Racist
Spongebob,Cygnus,Spongebob Squarepants
Wet Paint,Rock,Art
Spaceship,Alcohol,Alien
Fire Venus Flytrap,Landship,Fire Venus Flytrap
Cloud,Ivy,Zeus
Princess,Spritzer,Nothing
Edelweiss,Pig,Babe
Vulture,Dustover,Dustbuster
TNT,Tree Thing,Tree
Tea Coral,Fence,Reef
Snow Tea,Sinking,Sink
Nose,Boston Tea Party,Tea Bag
Space Car,Monastery,Monk
Rabbit,Honda,Hare
Animal,Paddy,Panda
Sunami,Ruins,Atlantis
Bonsai,Tin Man,Tin Bonsai
Pine Tree,Fire Dragon,Pineapple
Lego,Taz,Nothing
Ceramic,Flowerbed,Vase
Mudslide,Pencil Sharpener,Mud
Lotus Flower,Bahamut,Buddha
Smoked Duck,Slave Ship,Slave Ship
Eurasia,Double Axe,Nothing
Saint,The Colossus of Rhodes,The Statue Of Liberty
Sprite,Tiamat,Dragon
Smoky Mountains,Smurf Village,Nothing
Rocky Mountains,Fish Tank,Aquarium
Throat,Locomotive,Choo Choo
Ceramic,USA,Statue Of Liberty
Aloha,Panorama,Hawaii
Peasoup,Light,Laser
Dustover,Surf Station,Dustover Surf
Jamaica,Cell,Bob Marley
SpaceX,Siren,Elon Musk
Tank Truck,Tea,Milk
Hidden,Festival,Secret
Singularity,Sword Lily,Nothing
Tree,Snapdragon,Dragon
Supercontinent,Steam Surf,Pangea
Snow White,Lava Car,Snowmobile
Tea Serpent,Puff,Nothing
Prickly Pear,Mudpocalypse,Nothing
Battleship,Ceramic,Pottery
Sand Golem,Flat Rock,Sphinx
Yoga,Castle in the Sky,Meditation
Lobster Trap,Spark,Nothing
Fountain of Youth,Fishing Pole,Old Man
Medicine,Moon,Lunar
Winner,Trawler,Fisherman
Wind Farm,Vatican,Pope
Lawn,Potato Salad,Picnic
Everest,Lantern,Torch
Snow Shark,Laser Cannon,Snow Cannon
Golem,Spaceman,Robot
Mudka,Space Station,Mudka
Hayfever,Shoe,Sneeze
Dragon Slayer,Garlic,Vampire
Behemoth,Odin,Thor
Tree,Dustover,Forest
Phoenix Palm,Dandelion Patch,Phoenix
Picnic,Dragon Sushi,Dragon
Shark Bait,Titanic,Shark
Roomba,Pina Colada,Cleaning
Fire Hula,Kratom Dew,Fire Hula
Fire Lotus,Sky,Phoenix
Magnifying Glass,Super Storm,Tornado
Crop Circle,Rice Cooker,Rice
Space Monkey,Slushie,Nothing
Pane,Wet Weed,Window
Clean Teapot,Paper Plane,Origami
Sand,Carpet,Magic Carpet
Lion,Windsurfing,Surfing
Mud Station,Monocle,Mud Station
Tuxedo,Hogwarts Express,Harry Potter
Dustpan,Jetpack,Vacuum
Loch Ness,Laser Cannon,Nothing
Smurf Village,Resin,Smurf Resin
Pumpkin,Firewood,Jack-o-Lantern
Stone Dinosaur,Diamond Sword,T-Rex
Tornado Castle,Flowerbed,Tornado
Ice T,Smell,Ice Cream
Time Wave,Yoga,Time Yoga
Prayer,Daffy,Duck
Bed,Steam Punk,Steam Bed
Oven,Teacup,Teapot
Passover,Reflection,Seder
Sea,Goose,Gull
Muddy Pig,Ice Wine,Nothing
Snowtrain,Hot Air Plant,Snowman
Monster,Dust Allergy,Dust Monster
Secret,Ghost Train,Ghost Train
Hot Spring,Bling,Hot Tub
Coffee Bean,Valley,Nothing
Canyon,Gnomish,Gnome
Chicken Of The Sea,Sharktopus,Chicken Of The Sea + Sharktopus
Artemis,Formula 1,Chariot
Shelley,iMac,Shelley
Pharaoh,Nympho,Cleopatra
Buddha,Popsicle,Ice Cream
Swan,Apple Juice,Cygnus
Koi,Fire Hoop,Dragon
Paper Boat,Space Tank,Nothing
Smurf Village,Steam Workshop,Smurf Village
Mountain Range,Bank,Money
Vaccine,Meteor,Asteroid
Lava Lamp,Balloon,Volcano
Teavillage,Snake,Nothing
Bahamut,Bob Marley,Rastafarian
Aloe Vera,Mountain,Cactus
Obsession,Day,Night
Engine,Grandma,Grand Prix
Stew,Fire Plant,Fire
Time,Hashish,Marijuana
Lightning Bug,Muddy Toadstool,Firefly
Vulcan,Frosting,Cake
Dustpan,Mistletoe,Kiss
Corn,Ceramic,Popcorn
Wedding Ring,Gandalf,Hobbit
Tomahawk,Ant Trap,Ant
Dark Phoenix,Skydiving,Dead
Tsunamafjallajökull,Sonar,Nothing
Starship,Sea Serpent,Cthulhu
Fossil Fuel,Floor,Oil
Electric Train,Eclipse,Solar Eclipse
Fire Venus,Fire Surfboard,Fire Venus
Prison,Fire Tornado,Fire Tornado
Moonburger,Palace,Moonburger
Fireboard,Hot Sauce,Fire
Easter,Honeycomb,Honey
Money Plant,Trip,Money Tree
Piglet,Windshield Wipers,Pigpen
Pigeon,Swasabi,Pigeon
Metal,Dust Truck,Robot
Sunami,Herd,Tsunami
Loch Ness,Canoe,Monster
Moonflower,Fire Swamp,Firefly
Alps,Canal,Panama
Mountain Range,Lake Monster,Loch Ness Monster
Magic,Eyjafjallajökull,Eyjafjallajökull
Rockstar,Hot Dog,Weenie Roast
Mucus,Fireworks,Snot
Snow Leopard,Plesiosaurus,Yeti
Sandalstorm,Pencil,Pencil Storm
Godzilla,Space Titanic,Space Godzilla
Space Captain,Multiverse,Space Captain
Hoover,Ants,Vacuum
Aurora Borealis,Lizard,Dragon
Mario,Lawn,Mushroom
Star Whale,Mosaic,Star Whale
Bonsai,Iguana,Lizard
Saturn V,Prometheus,Apollo
Audrey,Doodle,Audrey Hepburn
Atlas,Piggyback Rider,Titan
Swamp Engine,Battleship,Steamboat
Flat Earth,Antimatter,Black Hole
Space Captain,Coral,Space Coral
Pigasus,Banana Split,Pigasus
Gasoline,Shield,Tank
Audrey Iii,Paddy,Little Shop Of Horrors
Lamp,Race Track,Night Race
Seaweed,Lich,Kelp
Steamleaf,Archipelago,Steamleaf
New York,Dragonfruit,New York
Knight,Dust in the Wind,Dust
Gladiator,Fishing,Fisherman
Safe,Monster Truck,Safe Truck
Diamond Pearl,Poison Ivy,Emerald
North America,Mist,Canada
Plantigator,Burnt Toast,Burnt Toastigator
Wet Paint,Shrub,Bush
Big Bang,Lego,Universe
Gale,Inquisition,Nothing
Drunk Driver,Dark Matter,Black Hole
Continent,Mordor,Middle Earth
Crumb,Petra,Stone
Moai,Driftwood,Easter Island
Heart,Bait,Fish
Steam Trap,Cloud,Rain
Periscope,Blueprint,Submarine
Hole,Leda,Swan
Frost,Cure,Snow
Carrot,Yellow,Orange
Surf and Turf,Lagoon,Seafood
Fire Venus,Time Machine,Fire Venus
Paper Plane,Fire Breath,Dragon
Space Truck,Steam Titan,Steam Truck
Seaplane,Sea Dragon Egg,Sea Dragon
Mr. Mud Potato Head,BBQ,Mr. Mud Potato Head
Iced Tea,Money,Lemonade
Doom,Zeus,Nothing
Time Train,Consommé,Soup
Sand Monster,Cloud Station,Sand Castle
Lime,Chaos,Margarita
Old,Choppopper,Choppopper
Mummy,Fishbowl,Tutankhamun
Prickly,Shower,Cactus
Cologne,Caspian,Casper
Sauna,Amethyst,Sweat
Seeds,Opera,Singer
Pint,Snoop Dogg,40 Oz
Los Angeles,Flying Dutchman,Pirates of the Caribbean
Prison,Mudverse,Mud
Road,Urine,Puddle
Petrol,Tunnel of Fudge,Nothing
Flat Earth Society,Super Avalanche,Nothing
Fish,Writer,Author
Flying Starfish,Dandelion Patch,Dandelion
Gold,Dough,Money
Space Captain,Coal,Darth Vader
Solar Wind,Rocky Road,Meteorite
Snowpunk,Pool,Snowman
Baconator,Werephoenix,Baconator
Monastery,Dustbin,Monk
Acid Rain,Pickleback,Pickle
Iguana,Boat,Pirate
Thorn,Dust Bunny,Rose
Hydroelectricity,Whisky,Scotch
Shrub,Mountain Dew Vine,Nothing
Plesiosaur,Dew,Dinosaur
Communion,Dust Devil,Tornado
Yellow Dust,Lunar Dust,Moon
Mountain Zinfandel,Spanish Inquisition,Nothing
Beach House,Muddy Window,Nothing
Yard,Fossil,Dinosaur
Drunken Dragon,Supercontinent,Pangaea
Woodcutter,Fog,Lumberjack
Glacier,Blowout,Iceberg
Steam Rings,Witch Hut,Nothing
Hermit,Icicle,Snowman
Agriculture,Snowpocalypse,Nothing
Gold,Flying Racecar,Golden Flying Racecar
Burning Zeppelin,Helicar,Nothing
Fountain,Beluga,Whale
Fortress,Holy Marley,Church
Raisin,Bonfire,S’more
Colored Pencil,Choopper,Nothing
Graveyard,Palm,Oasis
Solar Panel,Absinthe,Sun
Mire,Sandboarding,Sandboarding
Corkscrew,Pearl Diver,Oyster
Frogger,Cow,Milk
Great Wall,Firewood,China
Hephaestus,Diana,Aphrodite
Emerald,Mangrove Flytrap,Emerald Flytrap
Time Ship,Dump Truck,Time Dump Truck
Sticky,Whirlpool,Black Hole
Lava Cone,Drunk,Volcano
Aquarius,Fire-osaurus,Nothing
Sleeping Beauty,Electric Engine,Princess
Ceramic,Flying Sushi,Flying Teapot
Baked Fish,Kali,Fish Curry
Clear Water,Snowblower,Nothing
Photonado,Mount Fuji,Nothing
Smores,Mosquito,Marshmallow
Scarecrow,Crystal,Wizard
Burger,Treant,Tree
