first,second,result
Icicle,Dandelion Roll,Snowman
Garbage Truck,Reincarnation,Phoenix
Rock Tea,North Pole,Santa
Fire Ninja,Pina Colada,Fire Ninja
Steam Surfing,Pond Skater,Steam Skater
Slug,Beaver,Snail
Lava Cone,Bahamut,Volcano
Steam Tornado,Snow Plow,Snow Tornado
Smoke Detector,Lighthouse,Fire Alarm
Spider,Coconut Tree,Cocoon
Blow,Mount Rushmore,Mt. Rushmore
Sandwich,Kangaroo,Nothing
Swan,Maelstrom,Leda
Dustnami,Super Lava,Super Dustnami
Fire Breathing Dragon,Oil Spill,Fire Breathing Dragon
Pandora,Jungle,Box
Steamroller,Emperor,Tyrant
Steam Man,Swamp Buggy,Steam Buggy
Stone Soup,Snow Shark,Snowman
Tokyo,Thunderjet,Godzilla
Ghost Pepper,Giant Venus Flytrap,Ghost Pepper Venus Flytrap
Loch,Kingdom,Nessie
Cayenne,Steam Tide,Nothing
Supervolcano,Vineyard,Wine
Fire Swamp,Cottage,Fire Swamp
Piña Colada,Racer,Nothing
Rosé,Super Lava,Wine
Draco,Palm Tree,Dragon Fruit
Lava Ski,Scotch,Volcano
Choo Choo,Peter Pan,Train
Hot Air,Tinkerbell,Peter Pan
Blind,Cybertruck,Tesla
Tentacle,Rosette,Octopus
Calendar,Bubblegum,Bubblegum
Swamp Tea,Tao,Swamp Tea
Moonwalk,Wind Farm,Windmill
Communion,Bullet Train,Bullet Train
Cucumber,Laser,Pickle
Jack-o-Lantern,Clownfish,Nemo
Sandpunk,Wolfsbane,Werewolf
Humpback,Mt. Fuji,Whale
Heaven,Warrior,Angel
Trap,Solar Flare,Sun
Thunderstorm,Time Bomb,Lightning
Holy Bong,Finland,Nothing
Thorn,Albatross,Rose
Time Travel,Jack Sparrow,Pirates of the Caribbean
Whale Sushi,Paper Airplane,Paper Whale
Soil,Paperweight,Plant
Dirt Bike,Muddy Wasabi,Muddy Wasabi
Vine,Fishing Frog,Nothing
Stage,Hobo,Comedian
Fire Tea,Hawaii,Luau
Trainspotter,Ultra,Nothing
Molehill,Wine Glass,Wine
Holy Water,Ragnarok,Apocalypse
Venus Fly Trap,Torch,Firefly
Adobe,Moon Landing,Fake
Thorn,Harbor,Rose
Squid,Spear,Poseidon
Venom,Geothermal,Volcano
Solar Flare,Bomber,Sun
Snowpocalypse,Carpathian,Snowpocalypse
Ariel,Ice Sculpture,Snowman
Ramses,Steam Titan,Steam Titan
Hot Vinegar,Zoo,Pickle
Squito,Foghorn,Foghorn Leghorn
Snow Angel,Sea Horse,Unicorn
Egg,Genghis Khan,Scrambled Egg
Electric Car,Tea Plantation,Tea
Sail,Bow,Arrow
Bird,Sand Dandelion,Seed
Burger,Grill,Barbecue
Hydroplane,Simba,Lion King
Tipsy,Algae,Pond
Drapes,Potash,Nothing
Cygnus,Night,Swan
Rapunzel,Pompeii,Hair
Cloud Trap,Rain,Rainbow
Mountain Dew Vine,Leaf,Nothing
Subway,Hair,Wig
Chessnado,Baby,Chess
Amoeba,Peeping Tom,Pervert
Time Wave,Venus,Aphrodite
Super Volcano,Lincoln,Super Lincoln
Ice Cream Sundae,Doodle,Nothing
Space Debris,Taxi,Uber
Tutankhamun,Tomb,Mummy
Swampasaurus,North,Swampasaurus
Tugboat,Apple Juice,Cider
Quagmire,Mud Geyser,Swamp
Snow Sub,Apple Tree,Snow Apple
Double Axe,Petri Dish,DNA
Abominable,Philosopher’s Stone,Yeti
Curse,Cork,Wine
Choopper,Jet,Jetpack
Bunker,North,Santa
Launch,Teacup,Rocket
Mire,Caviar,Fish
Computer,Solar Train,Solar Computer
Muddy,Highway,Dirt
Palace,Titan,Zeus
Rocky Mountains,Firekraken,Nothing
Fulgurite,Mud Station,Fulgurite
Poison Ivy,Kale,Superman
Leaf,Flip Flop,Palm Tree
Ice Age,Earthquake,Dinosaur
Confetti,Bullet,Party
Bilbo Baggins,Mr. Potato Head,Hobbit
Time Station,Dustbuster,Time Machine
Pixie,Tiger Shark,Mermaid
Iceberg,Fire Monster,Ice Monster
Firebird,Arrow,Phoenix
Kayak,Checkmate,Checkmate
Flat Rock,Solar Wind,Meteorite
Hydroelectric Dam,Jail,Prison
Splash,Christmas,Santa
Jailbreak,Clean,Prison
House,Philosopher’s Stone,Mansion
Firefighter,Thunderbird,Phoenix
Crop,Mudcake,Nothing
Drawing,New Jersey,Jersey Shore
Root,Madagascar,Lemur
Blueprint,Sand Trap,Nothing
Scent,Plantigator,Nothing
Ice Tea,Nuclear Submarine,Iceberg
Chlorine,Coraline,Coral
Kelp,Letter,Alphabet
Gnome,Acid,Goblin
Steam Cyborg,Field,Nothing
Snowkite,Tea,Snowman
Radio Wave,Engine,Radar
Lunar,Lego,Moon
Squidward,Battery,Spongebob
Fireman,Dragon,Fire Breath
Lion,Volcano,Manticore
Honey,Chef,Bee
Horse,Eruption,Pegasus
Artemis,Hot Fudge,Sundae
Noah,Glacier,Ark
Ostrich,Swamp Venus Flytrap,Ostrich Flytrap
Hail,Genghis Khan,Hailstorm
Daddy,Prickly Pear,Cactus
Snap,Engine,Camera
Kraken,Carbon,Diamond
Newfie,Neverland,Peter Pan
Mountain Dune,Easter,Easter Island
Hurricane,Suicide Bomber,Tornado
Inquisition,Wave of Blessings,Wave Of Inquisition
Drunken Master,Drone,Drunken Drone
Wind Turbine,Mountain Tea,Electricity
Trash,Space Sushi,Space Trash
Wipers,Future,Windshield
Holy Engine,Man,Priest
Olympus,Mount Doom,Mt. Olympus
4th of July,Elf,Uncle Sam
Mill,Ant Queen,Ant Mill
Battery,Wonder Woman,Superhero
Yule Log,Ichthyosaurus,Christmas
Racetrack,Flying Machine,Air Race
Sandwich,Date Palm,Palm Sunday
Pandora,Flat Earth,Box
Pineapple Express,Firewater,Firewater
Winery,Doom,Wine
Hot Dog,Movie,Sausage
Dino,Heaven,Angel
Tractor Beam,Omelette,Egg
Amphicar,Referee,Amphibian
Octopus,Lego,Legoctopus
Thunder,Mud Pie,Mud Pie
Mangrove Forest,Mummy,Swamp
Algae,Atlantic,Sargassum
Space Palm,Stargazer,Star
Dustbin,Acid,Toxic Waste
Polar Express,Aurora,Santa Claus
Pineapple Express,Driving,Stoned
Waste,Coal,Diamond
Swampnado,Valkyrie,Swampnado
Fence,Holy Dandelion Wine,Holy Fence
Yggdrasil,Colored Pencil,Rainbow
Judge,Snowdrop,Snow White
Fabric,Hercules,Toga
Princess,Dustover,Cinderella
Aquarius,Jetea,Aquarius
Easter,Carnival,Mardi Gras
Raincoat,Fire Ski,Fireman
Ghost,Gator,Swamp
Centaur,Swan Boat,Swan
Whine,Mountain Dude,Wine
Snow Globe,Rainbow Sword,Rainbow
Bonsai,Spongecar,Spongebonsai
Palace,Ale,Pub
Thunderstorm,Smeagol,Gollum
Sand Castle,Alcoholic,Sandcastle
Ruins,New York,Empire State Building
Anvil,Stonehenge,Druid
Bald Eagle,Geysir,Old Faithful
Crop Duster,Muddy Train,Muddy Crop Duster
Present,Cerberus,Hades
Gnomish,Margarita,Gnomelet
BBQ,Space Goat,Satyr
Flying Hot Dog,Snowblower,Snowman
Dustpan,Bullet,Vacuum
Sailboat,Food Truck,Pirate Ship
Tesla Coil,Fireplace,Lightning
Snoop,Raisin Bran,Snoop Dogg
Bacteria,Fjordfish,Lutefisk
Morse Code,Lego,Nothing
Plesiosaurus,Fire Stone,Dragon
Godzilla,Beluga,Whalezilla
Eagle,Lung,Condor
Smeagol,Family,Gollum
Dump,Methane,Fuel
Space Truck,Mud Puddle,Mud Truck
Caduceus,Paper Boat,Nothing
Dustnado,Bandage,Mummy
Dust,Chia,Chia Pet
Pork,Sleigh,Santa
Count Kelp,Hydra,Sea Monster
Wolfsbane,Geyser,Werewolf
Mudskipper,Sea Star,Mudskipper
Plate,Giant Venus Flytrap,Salad
Mjolnir,Tomb,Thor
Locomotive,Home,House
Death Star,Moonflower,Death Flower
Rhea,Mountain Dewshine,Zeus
Harvest,Venus Flytrap,Plant
Hamster,Pinecone,Hamster
Windflower,Lava,Volcano
Solar Car,Rubber,Tire
Shaman,Dustbuster,Vacuum
Illusion,Duck,Donald
Snowflake,Diamond Sword,Ice Sword
Cigar Box,Pigasus,Pig
Microscope,Europe,Eurasia
Sky,Crispy,Sun
Wyvern,Spring,Dragon
John Deere,Audrey II,Tractor
Hurricodile,Liberty,Statue of Liberty
Fire Whiskey,Hot Vinegar,Fire Cider
Jonah,Meadow,Lilly
Surf and Turf,Mountain,Volcano
Wave,Flying Cheese,Cheese Wave
Cyclops,Tornado,Tornado
Pinocchio,Gnomish,Gnomeo
Lasagna,Netherite Sword,Lasagna Sword
Big Dipper,Sushi Trap,Sushi
Cheese,Banana,Monkey
Egypt,Frosty,Mummy
Sink,Fishcake,Fish
Mountain Vine,Table,Nothing
Fresh,Maple Tree,Nothing
Pigsty,Treasure,Piggy Bank
Steam Rover,Steamlantis,Nothing
Arrowhead,Chip,Computer
Zombie,Pluto,Nothing
Marsh,Milestone,Swamp
Sunami,Abduction,Tsunami
Flying Dutchman,Paraglider,Flying Dutchman
Dustpan,Hangar,Airplane
Glasser,Pawn,Chess
Platform,Cactea,Cactus
Swan,Jail,Swan Lake
Pangea,Scotland,Pangea
Yakiniku,Bush,Bush
Snowblower,Spongebob,Spongebob Squarepants
French Fries,Gator,Alligator
Rat,Guillotine,Cheese
Jellyfish,Ammolite,Ammonite
Space Invader,Champagne,Nothing
Solar Dust,Juice,Sun
Blast,Werewolf,Werewolf
Optimus Prime,Tulip,Optimus Prime
Mud Bowl,Mount Rushmore,Mud Rushmore
Cake,Baby,Birthday
Popeye,Moses,Spinach
Coconut Milkshake,Grand Canyon,Coconut Canyon
Lava Cone,Multiverse,Volcano
Canal,Tornado,Tsunami
Statue of Liberty,Barn,Farm
France,Tux,Napoleon
Malaria,Spore,Mosquito
Steamboat Punk,Soggy,Steampunk
Calendar,Wishbone,Turkey
Fungi,Tsunamas Tree,Mushroom
Super Avalanche,Space Whale,Super Space Whale
Lily,Sheep,Lamb
Calendar,Robot,Time Machine
Tobacco,Fire Flower,Cigarette
Cheese,Werebot,Werebot
Meteor Shower,Statue,Meteor
Snowball,Pearl Diver,Snowman
Sky,Jack,Cloud
Cactus Flytrap,Wet Paint,Nothing
Loch Ness Monster,Rainbow Fish,Nessie
Greenhouse,Flying Newfie,Flying Newfie
Popsicle,Dust Weed,Dust Bunny
Tatooine,Peak,Nothing
Fire,Honeydew,Melon
Spy,Sea Serpent,Kraken
Biofuel,Capsaicin,Nothing
Sculpture,Mountain Dew Baja Blast,Nothing
Lawn Tank,Coconut Tree,Coconut Tank
Carrot,Tractor Nemo,Nothing
Windshield Wipers,Whale Trap,Whale Trap
Mop,Mountain Trap,Sweeper
Matcha,Pie,Nothing
Tunnel,Piece of Cake,Minecraft
Prickle,Help,Cactus
Loch,Pluto,Nessie
Saw,Alchemy,Chainsaw
Archipelago,Shrimp,Sushi
Pig,Seahorse,Pigfish
Hot Tea,Fire Dance,Nothing
Ogre,Plesiosaur,Loch Ness Monster
Blowgun,Steam Rocket,Steam Gun
Hindenburg,Bullet Train,Disaster
Oread,Steamboy,Nothing
Radish,Dragon,Nothing
Mist,Coughdrop,Fog
Nirvana,Loch,Monster
Canada,Tipsy,Canada
Protest,Derail,Riot
Valentine,Ent,Tree
Yeti,Fountain,Snowman
Map,Pancakes,Treasure
Shrubbery,Don Quixote,Nothing
Ivy,Head,Poison
Flying Salmon,Lava,Volcano
Yoda,Fishbowl,Jabba
Cookie,Sage,Sage
Ice Shark,Narwhal,Ice Whale
Crumb,Prince,Crumple
Paper Mache,Resurrection,Jesus
Superstorm,Zombie,Zombie Apocalypse
Hay Fever,Fuel,Fire
Spaceman,Geothermal Power Plant,Alien
Beehive,Landfill,Honey
Revolution,Paper Mountain,Nothing
Book,Pencil,Homework
Toast,Allergy,Gluten
Gold,Liberty,Freedom
Sperm,Rosin,Nothing
Snowtrain,Date,Snowdate
Trip,Zombie,Zombie
Sod,Lava Cake,Volcano
Chip,Pallet,Wood
Grave,Toxic Waste,Zombie
Lily,Rug,Carpet
Amoeba,Cigarette,Cancer
Apple Tree,Dew,Apple
Carpenter,Bacon,Baconator
Spaceman,Sultana,Alien
Tank,Fire Whirl,Tank
Wood Chip,Pope,Popsicle
Hotdog,Compost,Fertilizer
Slush,Water Mill,Ice
Hydroelectric,Aircraft Carrier,Nuclear Power Plant
Fuel,Steam Surf,Steam Engine
Tin Man,Dark Matter,Black Hole
Space Junk,Electric Eel,Satellite
Incense,Teacher,Monk
Lunatic,USA,Trump
Aircraft Carrier,Wind,Sailboat
Cloud Train,China,Bullet Train
Battle,Seadragon,Poseidon
Lava Cake,Coconut Milk,Volcano
Tornado Dragon,Silent,Nothing
Water Rocket,Palm,Coconut
Mist,Star Trek,Captain Kirk
Cash,Gravity,Black Hole
Racetruck,Juice,Lemonade
Toadstool,Sisyphus,Mushroom
Antelope,Fire Shark,Antelope Shark
Knight,Surf House,Surf Knight
Beacon,Warrior,Lighthouse
Solar Dust,Hole,Black Hole
Hieroglyph,Electricity,Computer
Lemonade,Titan,Cronus
Flying,Steam Tsunami,Dragon
Snowicane,Puddle,Puddle
Toad,Pane,Window
Comet,Milestone,Meteor
Chess,Zoo,Nothing
Agent,Snow Devil,Yeti
Aeon,Darkness,Time
Dune,Slavery,Egypt
Desert,Amphibious Car,Sand
Mud Punk,Pot,Mud Pie
Paperboard,Fairy Tale,Book
Volcano Sundae,Ice Cream Cone,Lava
Sea Dragon,Pacific,Poseidon
Date,Hula Hoop,Tinder
Buddha,Cybertron,Optimus Prime
Chaos,Glowworm,Firefly
Whiskey,Irish Coffee,Irish Coffee
Fog,Paperboard,Ghost
Steam,Jailbreak,Train
Papyrus,Snowstorm,Mummy
Time Machine,Molotov,Hitler
Stench,Seahorse,Sewer
Tease,Photographer,Paparazzi
Ewok,Mercury,Wookie
Mower,Radio,Lawnmower
Balsamic Vinegar of Modena,Flying Pizza,Nothing
Dutch,Sunfish,Sun
Bomb,Kiss,Love
Unicorn,Steamverse,Steam Unicorn
Malaria,Drunk Trap,Mosquito
Sisyphus,Supervolcano,Super Sisyphus
Black,Alien,Batman
Breeze,Heat,Wind
Humpback,College,Whale
Tipsy,Mech,Drunk
Sea Serpent,Leda,Helen
Ferris Wheel,Santa Fe,Santa Fe
Troll,Crane,Bridge
Moonlight,Buddha,Enlightenment
Plesiosaurus,Cleopatra,Plesiosaurus
Faun,Count Dracula,Vampire
Jupiter,Hydroelectric,Zeus
Future,Smog,Pollution
Pumpkin,Sea Dragon,Jack-o-Lantern
Dungeon,Eraser,Prison
Drown,Ninja,Dead
Ammonium,Painting,Art
Aladdin,Batmobile,Genie
Fertile,Disney,Mickey Mouse
Sausage,Zeus,Zeus
Potato,Asia,Sweet Potato
Wakeboarding,Baconator,Baconator
Sand,Barn,Pyramid
Pelican,Moai,Moai Bird
Smoked Duck,Forest Fire,Nothing
Sculpture,Mayan,Statue
Venus Mosquito Trap,Fairy Tale,Venus Fly Trap
Helicopter,Muddy Robocloud,Nothing
Gym,Lich,Fitness
Birthday,Couch,Sofa
Racetrack,Swine Flu,Pig Race
Doom,Antelope,Nothing
Cinderella,Windshield Wipers,Princess
Baconator,Mudpot,Baconator
Sailor,Dandelion Island,Sailboat
Snowpiercer,Slick,Snowpiercer
Space Plant,Lighthouse,Alien
Elf,Fishnado,Mermaid
Firewood,Pineapple Tree,Pineapple
Coconut Tree,Aeolus,Wind
Calamari,Sewage,Squid
Cheshire Cat,Buddha,Smile
Race Car,Carnivorous Plant,Venus Flytrap
Steam Wall,Tea Set,Tea
Statue of Liberty,Spain,Columbus
Scroll,Europe,Treaty
Windy,Nessie,Tornado
Greenhouse,Sparks,Plant
Chimney,King Kong,Smoke
Mushroom Soup,Dust Dragon,Nothing
Antelope,Oil Tanker,Nothing
Einstein,Bjork,Iceland
Cold,Firequito,Firequito
Ticket,Star Trek,Captain
Glasser,Dragon Fruit,Dragon
Choo Choo,Platypus,Platypus Train
Dogg,Green,Hulk
Rosary,Steam Punk,Nothing
Depth,Coal,Diamond
Color,Prick,Paint
Lawnmower,Skiing,Snowblower
Chess,Guillotine,Checkmate
Stool,Wood,Chair
Flame,Chocolate,Marshmallow
Pearl,Frankenstorm,Sandy
Whirlpool,Pudding,Black Hole
Sand Dandelion,Saki,Nothing
Werephoenix,Glasser,Glassphoenix
Traffic,Ivy,Jam
Tea Pot,Frisbee,Tea Cup
Muddy Viking,Lily,Swamp
Shroom,Sparks,Mushroom
Beef Wellington,Leviathan,Beef Wellington
Lava Monster,Great Wall of China,Great Wall Of Lava
Geyser,Jello,Volcano
Meteor Shower,Flying Burger,Nothing
Hacker,Birthday Cake,Hacked Birthday Cake
Icewine,Ewok,Nothing
Bong,Holy Smoke,Pope
Abduction,Sand,Alien
King Kong,Emperor,Godzilla
Meade,Pinecone,Dionysus
Sand Dunes,Sky Castle,Sand Castle
Hula,Universe,Hula Hoop
Flamethrower,Pine Tree,Fire
Honey,Hydra,Bee
Siren,Pinecone,Pineapple
Mount Venus,City,Mount Olympus
Radish,Tea Storm,Nothing
Evil,Mushroom,Toad
Stewpid,Piggyback Rider,Nothing
Tide Pod,Mountain Stew,Nothing
Sunbather,Labyrinth,Minotaur
Sink,Photographer,Drain
Mangrove Flytrap,Tasmanian Devil,Nothing
Bomb,Sandal,Flip-Flop
Flying Shark,Server,Sharknado
Beehive,Fairy,Honey
Burger,Lemon,Lemonade
Mars Rover,Bat,Batmobile
Jamaica,Anaphylactic Shock,Nothing
Human,Pop Tart,Toaster Strudel
Fruit Tree,Spermushi,Nothing
Flying Dust,Artist,Painter
Aquarius,Turtle,Tortoise
Resin,Shore,Amber
Steamnado,Death,Steamnado
Ice Queen,Crab,Snow Crab
Shock,Parrot,Polly
Gorge,Stew,Canyon
Navigation,Temple,Nothing
Train Station,Spirit,Ghost
Mayonnaise,Parade,Nothing
Couscous,Megalodon,Nothing
Mountain Genie,Lawnmower,Mountain
Lung,Headache,Smoker
Car,Komodo Dragon,Komodo
Carpathian,Valley,Dracula
Parachute,Thunderbird,Thunderbird
Sharktopus,Ice Queen,Sharktopus
Furnace,Kaleidoscope,Glass
Cannonball,Kite,Kite
Junk,Pirate Ship,Treasure
Barrel,Werejet,Werejet
Sea Serpent,Rice Pudding,Cthulhu
Whistle,Fighter,Nothing
Sandicorn,Hash,Unicorn
Rice Paddy,Daffy,Duck
Ant,Ice Tea,Ice Tea
Jackie Chan,Chronos,Kung Fu
Christian,Drunker,Crusader
Grape,Wolf,Wine
Crystal,Were-tree,Were-crystal
Robot,Giant Venus Flytrap,Robot Flytrap
Cleaning,Geothermal Power Plant,Clean Energy
Mega Mushroom,Marsquake,Nothing
Moses,Ferry,Ark
Snowami,Saguaro,Snowman
Direction,Hawk,Eagle
Fisherman,Space Tree,Space Fish
Fishbowl,Ammolite,Aquarium
Aztec,Pancake,Taco
Yak,Pilot,Yak-52
Well,Raisin,Wine
Tea Bag,Sandboarding,Sandbag
Geothermal,Moon,Lava
Fart,Meditation,Yoga
Mangrove Flytrap,Piña Colada,Mangrove Flytrap
Astronaut,Greece,Apollo
Hot Dog,Carbonara,Nothing
Appalachian Mountains,Multiverse,Appalachian Multiverse
Mud,Tannenbaum,Swamp
Piranha,Sink,Piranha
Mudweed,Pop,Mud
Discus,Dust,Frisbee
Dandelight,Tea Station,Tea
Taxi,Hearth,Uber
Hydroelectric Dam,Triton,Poseidon
Mountain Dewshine,Honey Pot,Nothing
Vinaigrette,Calamity,Salad
Flying Salmon,Skateboard Ramp,Flying Fish
Fire Tornado,Sandboarding,Sandstorm
Sandtami,Axe,Sandtami
Chalk,Snow Crab,Snowman
Tsunamic,Halo,Tsunami
Wereplant,Multiverse,Wereplant
USA,Broken Window,9/11
Mario,Cattail,Cat Mario
Mountain Vine,Bridge,Nothing
Guns,Dustover,Nothing
Ghost,Race Track,Race Car
Smeagol,Stone,Gollum
Slush,Tire,Snow
Vape Fish,Snowboard,Snowman
Lunar Eclipse,Trawler,Fish
Leak,Slice,Cheese
Harry Potter,Casper,Ghost
Thunder,Viking,Thor
Phantom,Village,Ghost Town
Swampnado,Steamship,Steamshipnado
Combine Harvester,Crayon,Crayon Box
Poison,Glass,Poisoned Glass
Mountain Dew Code Red,Factory,Mountain Dew Code Red
Treehouse,Double Rainbow,Rainbow Treehouse
Vape Fish,Steamboat Willie,Nothing
Mountain Fairy,Pane,Nothing
Carbon,Cyborg,Cyborg
Mafia,Rice,Risotto
Mustard,Vapor,Gas
Kilimanjaro,Whale,Mountain
Airplane,Fata Morgana,Mirage
Soggy,Dustover,Mud
Prickle,Fire Flower,Cactus
Taxi,Solar Wind,Uber
Luau,Taco,Hawaiian
Swan Boat,Hot,Nothing
Tesla,Emerald,Green
Fire Whirl,Muddy,Volcano
Oxygen,Aquarius,Water
Steampunk,Mess,Nothing
Sushi,Space Farm,Space Sushi
Solar Dust,Taco,Nothing
Space Plant,Ammonia,Alien
Steam System,Rose,Nothing
Janitor,Carpet,Magic
Windshield Wipers,Tortoise,Turtle
Frankenstorm,Wheat,Frankenstein
Geothermal Power Plant,Fire Venus,Nothing
Science,Ivy,Biology
Racist,Red Sea,Parted
Seasick,Snow White,Vomit
Honeydew,Lot’s Wife,Salt
Vinaigrette,Fondue,Salad
Pillow,Burning Monster Truck,Nothing
Joint,Lawn,Grass
Confession,Electric Eel,Electric Chair
Smore,Were-plant,Were-marshmallow
Ring,Shatter,Piece
Cough Drop,Ice Cream Cone,Ice Cream
Fault,Hack,Bug
Fishing Rod,Mass,Fish
Thunder,Incense,Smoke
Wine Bottle,Lion,Nothing
Periscope,Lawn,Submarine
Piranha,Duckling,Duck
Muddy Coffee,Pancakes,Nothing
Troll 2,Clockwork,Troll
Steam Locomotive,Wedding Ring,Train
Ice Queen,Wand,Snow Queen
Mayonnaise,Monk,Monkayo
Flowerpot,Evolution,Plant
Sandstorm,Lawnjet,Tornado
Windshield,Sharkcano,Sharknado
Pawn,Fun,Chess
Dump Truck,Cervantes,Nothing
Yellow Dust,Spongecar,Nothing
Mudnado,Nymph,Mud
Earthquake,Ice Fishing,Iceberg
Whale,Petra,Jonah
Galaxy,Rice Pudding,Milky Way
Lamb,Flip Flop,Sheep
Taj Mahal,Color,Pink
Tequila,Hidden,Margarita
Time Machine,Dwarf,Future
Tanker,Dart,Tank
Grass,Cork,Lawn
Chicken of the Sea,Dustbin,Tuna
Tea Time,Sodom,Nothing
Dead Sea,Fireweed,Fire
Relax,Shaman,Nothing
Yellowstone,Cruise Ship,Volcano
Krampus,Pigboat,Pig
Eden,Pickleback,Pickle
Dust Storm,Camera,Sandstorm
Blowhole,Flip Flop,Dolphin
Dill Pickle,Ivy,Nothing
Colorado,Volcano,Lava
Shrub,Plantea,Tree
Eyjafjallajökull,Clean Train,Nothing
Ice Cream Truck,Funnel Cake,Funnel Cake
Fire,Steamwolf,Steamwolf
Paper Plane,Steam Ship,Airplane
Sharktopus,Cut,Shark
Ice Lily,Liberty Bell,Nothing
Umbrella,Agriculture,Nothing
Fishing Trap,Sharkcano,Shark
Safe,Jam,Jail
Drunk Trap,Medicine,Hangover
Caesar,Sea Horse,Seahorse
Chicken of the Sea,Necklace,Mermaid
Shield,Space Sushi,Space Shield
Apollo,Fertilizer,Plant
Plane,Toast,Sandwich
Newspaper,Newspaper,Paper
Bigfoot,Coraline,Sasquatch
Sacrifice,Olympus,Zeus
Jewel,Beaver,Crown
Fire Cone,Pop Tart,S’more
Great Wall Of China,Mud Station,Great Wall Of Mud
Sleigh,Cyborg,Santa
Fishbowl,Skeleton,Piranha
Oil Rig,Salmon Run,Oil Spill
Water,Mountain Tsunami,Tsunami
Mop,Witch,Broom
Flying,Spongebob Squarepants,Spongebob Squarepants
Present,Lake,Gift
Wax,Fire Dragon,Candle
Hops,Bamboo,Beer
Tuxedo,Floor,Groom
Tank,Moat,Castle
Frog Prince,Stone,Frog
Fortress,Rosebud,Rose
Rosary,Monk,Prayer
Doctor,Tremor,Earthquake
Sun,Heaven,Angel
Prairie,Alicorn,Unicorn
Book,Stink,Garbage
Tractor,Absinthe,Tractor
Iceland,Mudslide,Volcano
Lord,Smoke,Vapor
Steam Dragon,Mushroom Soup,Mushroom Dragon
Recycle,Bush,Plant
Crayonami,Blade,Nothing
Killer Whale,Shrapnel,Nothing
Steampunk,Stargazer,Nothing
Bear,Snowicane,Polar Bear
Cloud Train,Nuclear,Nothing
Burning Man,Alcohol,Burning Man
Molehill,Peter Pan,Mountain
Mountain Bush,Cinder,Nothing
Moby Dick,Gosling,Ryan Reynolds
Oar,Nessie,Rowboat
Killer Whale,Megalodon,Orca
Prince of Persia,Lost,Prince Of Persia
Tunnel,Cyclops,Tunnel
Steam Train,Yogurt,Yogurt Train
Nest,Soot,Nothing
Frankenstein,Marshmallow,S’more
Hobo,Odin,Thor
Sharktopusnado,Cinder,Sharknado
Saw,Steam Rover,Steam Engine
Theater,Vino,Wine
Inquisition,Fairy,Witch
Vulcan,Zen,Volcano
Black,Sand Dandelion,Black Dandelion
Mushroom Soup,Parrot,Pirate
Cookie,Zoo,Nothing
Pepper,Fishbowl,Sneeze
Paper Airplane,Hippopotamus,Hippopotamus
Dust Whale,Werepuddle,Dust Whale
Apollo,Straw,Scarecrow
Harbor,Smogshake,Nothing
Marathon,Ice Cream Cone,Runner
Monkey Island,Ceramic,Guybrush Threepwood
Woodcutter,Hedge,Hedgehog
Rice Field,Spaghetti,Pasta
Fart,Skate,Skateboard
Roll,Hawk,Burrito
Ice,Horseradish,Snowman
Throat,Fire Tornado,Dragon
Boat,Boat,Ship
Pipe,Snowbird,Penguin
Tornado Sushi,Pipe,Nothing
Cookie,Bjork,Gingerbread
Thunderstorm,Saturn V,Lightning
Terrarium,Aeolus,Wind
Fire Plant,Sodium Chloride,Nothing
Dishwasher,Kayak,Dishwasher
GPS,Acid Rain,Gps
Katrina,Werewindmill,Hurricane
Skid,Puddle,Puddle
Shoe,Magic Mushroom,Goat
Thunderjet,Switzerland,Nothing
Morning,Baptism,Sunrise
Space Titanic,Mug,Tea
Constellation,Werebot,Robot
Meteorite,Cigar,UFO
Rotten Egg,Tuna,Surströmming
Fireman,Old Faithful,Geyser
Mirage,Punch,Punching Bag
Coin,Mississippi,Mark Twain
Colony,Reef,Coral
Boom,Bouncy Castle,Party
Hot Dog,Radio,Sausage
Rainbow Shark,Space Squid,Rainbow Squid
Subway,Dark Side,Darth Vader
Hindenburg,Toxic Waste,Disaster
Bookshelf,Shoe,Library
Mist,Steam Tree,Cloud
Incense,Grave,Zombie
Mire,Space Whale,Space Mire
Honeycomb,Fondue,Cheese
Moonlight,Vapor,Rainbow
Air Race,Raisin Bran,Airplane
Vandal,Chili,Graffiti
Steamboat Punk,Explosion,Steampunk
Morning,Engine,Train
Theater,Reef,Coral
Dinosaur,Mordor,Sauron
Beacon,Frank Herbert,Dune
Saturn V,Sauna,Saturn VI
Palace,Lava,Volcano
Flying Trap,Aloe,Flying Aloe
Tutankhamun,Altar,Mummy
Venice,Steam Titan,Steam Titan
Peat,Eye,Potato
Narcissism,Glitter,Kardashian
Raft,Pigasus,Pig
Moonstone,Nuclear Submarine,Moon
Windshield Wipers,Cologne,Car
Hindenburg,Cthulhu,Disaster
Longsword,Palm Tree,Pirate
Fire Blossom,Swampasabi,Nothing
Lizard,Flying Plant,Dragon
Dale Earnhardt Jr.,Racetea,Nothing
Tractor Trailer,Firework,Explosion
Lost City,Lotus,Atlantis
Moses,Race Track,Moses
Duck Sauce,Yogi,Nothing
Suck,Sawfish,Nothing
Thunderbird,Solar Wind,Thunder
Celebration,Autumn,Halloween
Mire,Castaway,Swamp
Dust Bowl,Vaporizer,Vapor
Hellhound,Mirage,Cerberus
Cigar Box,Dolphin,Flipper
