first,second,result
Monet,Mushroom Soup,Soup
Inquisition,Varnish,Nothing
Nemo,Tower,Poseidon
Werehouse,Aeolus,Windmill
Apple Tree,Jupiter,Apple
Venus,Dandelion Soup,Dandelion
Platform,Mountain Dewshine,Mountain Dew
Rainy,Bow,Rainbow
Fulgurite,Movie,Lightning
Aeon,Airship,Time Machine
Mudskipper,Dock,Fishing
Smoke,Mosasaurus,Fire
Dragon Shark,Battle,Leviathan
Spirit,Donald Duck,Daisy Duck
Jacks,Pasta Factory,Pasta
Space Bread,Moat,Nothing
Mt. Dew,Orca,Shamu
Child,Chariot,Baby
Mead,Fireweed,Meadweed
Poison Ivy,Michigan,Nothing
Tea Bagging,Werebot,Nothing
Typhoon,Washing Machine,Laundry
Lemonade,Lake Monster,Nessie
Big Dipper,Metro,Subway
Hot Lava,Tequila,Volcano
Paper Mache,Gnome,Gnome
Litter,Wreck,Mess
Couch,Crop Circle,UFO
Bottle Rocket,Fireplane,Fireworks
Snow White,Sea Race,Ariel
Movie,Burnt Toast,Popcorn
Woodpecker,Sunglasses,Woody
Steak,Earthworm,Fishing
Yakiniku,Gold,Money
Steamplane,Dirty Duck,Nothing
Aztec,Diabetes,Nothing
Vino,Mongol Wave,Genghis Khan
Muddy Trout,Puddle,Muddy Trout
Snoop,Tea Rex,Nothing
Vapen,Whine,Vine
Frosting,Blood,Vampire
Jet,Malaria Flytrap,Mosquito
Ninja,Surf Station,Surf Ninja
Flamingo,Ice Bear,Penguin
Mud Dragon,Black,Black Dragon
Rainbow Train,Selfie,Nothing
Smoke Detector,Pancake,Fire Alarm
Honey,Fire Bird,Phoenix
Dragon Fruit,Tea-naut,Nothing
Parking Lot,Eden,Paradise
Lighthouse,Bogey,Fog
Stone Dinosaur,Lake,Loch Ness Monster
Chimpanzee,Subway,Monkey
Mount Everest,Drone,Drone
Druid,Duck And Cover,Duck
Dandelion Tea,Magma,Coffee
Carrot,Tire,Carrot Cake
Allergies,Dump Truck,Hay Fever
Campfire,Swark,S’more
New York,Ugly Duckling,Donald Trump
Crop Circle,Idea,Alien
Steam Tree,Mount Rushmore,Tree
Count,Wasabi,Nothing
Peacock,Steam Solar System,Universe
French Fries,Tractor,Potato
Plateau,Wood,Tree
Drivethru,Swine,Flu
Surf Tank,Saturn V,Space Shuttle
Tux,Dinghy,Nothing
Tea Station,Japan,Vending Machine
Diamond Pearl,Captain,Nothing
Coconut Car,Steampasta,Nothing
Meteor,Swamp Fire,Volcano
Jellyfish,Pine,Pineapple
Terror,Smoke,Fear
Cow,Netherite,Nothing
Drunken Flower,Mushroom Soup,Nothing
Monster,Pigcane,Pigzilla
Reincarnation,Fire Tree,Phoenix
Marathon,Snow Whale,Narwhal
Chicken Of The Sea,Scarecrow,Chicken
Spaceman,Alligator,Alien
Tsunamic,Pickle,Pickle Rick
Tankini,Gun,Bikini
Holy Bong,Sidewinder,Nothing
Cacti,Steam Breathing Dragon,Cactus Dragon
Fallout,Space Flower,Sunflower
Barrel,Wicked Witch,Tornado
Paper Mountain,Origami,Paper
Legend,Galaxy,Star Wars
War,Snow White,Snow War
Supervolcano,Cathedral,Hell
Plantation,Dinner,Slavery
Direction,Shrimp,Prawn
Krakken,Snow Plow,Snow Plow
Bird,Andes,Condor
Dino,Wreckage,Fossil
Aspirin,Balloon,Party
Elf,Sultana,Genie
Flambé,Geothermal Geyser,Nothing
Flood,Fire Captain,Fire Boat
Jabba,Crescent,Moon
Leda,Medusa,Cockatrice
Tornado Truck,Dump Truck,Tornado
Muddy Coffee,Slick,Nothing
Barn,Ashes,Phoenix
Ramboat,Steel,Tank
Pyromaniac,Dragonzilla,Nothing
Star Whale,Snowboarding,Snow Whale
Nuclear Explosion,Tire,Nothing
Space Fish,Shrimp,Shrimp Fish
Hail,Resin,Ice
Frat Party,Liberty Tree,Boston Tea Party
Dustfish,Country Music,Dustfish
Space,Swamp Dragon,Space Dragon
Lone Wolf,Exile,Werewolf
Dino,Brick,Dinosaur
Steampunk,Pork Chop Express,Steam Chop Express
Robo-Fish,Chocolate,Chocolate Fish
Gold Bar,Steamfish,Steamboat
Mordor,Cinderbot,Sauron
Hay Fever,Rich,Allergy
Swamp Leviathan,Dust Storm,Tornado
Spanish Inquisition,Leprechaun,Pot of Gold
Paraglider,Antman,Antglider
Teleporter,Hula Tsunami,Nothing
Date,House,Mansion
Voyeur,Hearth,Peeping Tom
Forgiveness,Stage,Apology
Hula Hoop,Rocky,Hulk
Yak,Fire Venus,Yak
Norway,Amphibious Car,Amphibious Car
Forgiveness,Smile,Angel
Christianity,Dolly Parton,Church
Battle Axe,Ice Cream Sandwich,Nothing
Hula Girl,Stewpid,Nothing
Count Kelp,Twister,Nothing
Excalibur,Rainbow Boulder,Rainbow Sword
Dragon,Hot Mess,Dragonborn
Pinocchio,Sandcastle,Castle
Fire-osaurus,Pesticide,Nothing
Flying Wasabi,Tornadate,Tornadon
Hoop,Audrey Iv,Hula
Wind,Exile,Sand
Space Dandelion,Dandelion Patch,Space Dandelion Patch
Popcorn,Vaporizer,Weed
Clean Air,Werewolf,Werewolf
Space Ship,Hatchling,Alien
Hackintosh,Water Lily,Macintosh
Dynamite,Dandelion Pie,Nothing
Lily Flytrap,Frat Party,Nothing
Steamroller,Dough,Flatbread
Reef,Alphabet,Coral
Whisper,Olympus,Zeus
Cactrain,Mega Mushroom,Cactuar
Flame Sword,Sea Lettuce,Nothing
Wet Paint,Charcoal,Art
Road Trip,Camera,Vacation
Radioactive,Smokefish,Salmon
Flying Chicken,Dirty Piña Colada,Nothing
Mud Ski,Stewpid,Nothing
Steam Workshop,Rosé,Nothing
BBQ,Noon,Nothing
Laser Train,Letter,Nothing
Michael,Drunk Master,Jackie Chan
Landing,Piranha Plant,Piranha
Couch,Knight,Sofa
Sandwich,Sandblaster,Sandwich
Juice,Suez,Nothing
Colored Pencil,Chicken of the Sea,Scribble
Sun Wukong,Jet Engine,Monkey King
Sake,Software,Japan
Monet,Rosebud,Waterlily
Traffic,Cat,Roadkill
Transylvania,Cotton,Dracula
Mr. Mud Potato Head,Ice Swamp Thing,Swamp Thing
Duck And Cover,Delta Hat,Fallout
North America,Hangar,Airplane
Sinkstone,Bubble,Nothing
Fireworks,Wolf Pack,Werewolf
Sandtitanic,Genie,Sandtitanic
Pteranodon,Telescope,Astronomer
Saturn,Snowblower,Snowman
Moredon,Flat Rock,Flatiron
Drunk Master,Shaman,Drunk Shaman
Ogre,Moonlander,Nothing
Human,Smaug,Dragon
Root,Were-seaweed,Plant
Loki,Fog Cream Sandwich,Nothing
Moon Landing,Hourglass,Apollo 11
Pressure,Ozymandias,Sand
Logging,Windsurfer,Lumberjack
Sand Dollar,Dorothy,Sandy
Pixie,Megalodon,Mermaid
Sky,Middle Earth,Heaven
Singularity,Tea Party,Tea Party
Tornado Plant,Millennium Falcon,Tornado Falcon
Palantir,Dough,Pizza
Cybernetic,Fireplace,Nothing
Frankincense,Medusa,Snake
Cherry Blossom,Slave Tsunami,Sakura
Druid,Skipping Stone,Stonehenge
Space Junk,Jet Ski,Space Jet
Metro,Cosmos,Universe
Window,Adobe,House
Firetruck,Puppet,Pinocchio
Landfill,Kite Surfing,Trash Surfing
Hail,Yinglong,Nothing
Dank,Ice Wall,Meme
Cedar,Piglet,Pigpen
Man,Ash,Phoenix
Chronos,Dead Dandelion,Nothing
Dam,Pacific Ocean,Hoover Dam
Crescent,Fishing Boat,Moon
Battery,Gamer,Controller
Ice Skate,Apocalypse,Apocalypse
Dustweed,Lizard,Nothing
Pilot,Moonflower,Astronaut
Lightning,Sprite,Zeus
Flying Pelican,Barrel,Pirate
Lava,Snowcone,Volcano
Religion,Yellow,Buddhism
Space Tree,Cleaner,Space Cleaner
Crash Landing,Milk,Cheese
Eclipse,Cider,Moon
Fire Axe,Fungus,Mushroom
Beacon,Statue Of Liberty,New York
Steamboat Willie,Rock Tea,Mickey Mouse
Gandalf,Worship,Religion
Trap,Bahamut,Dragon
Rockstar,Tombstone,Elvis
Carpenter,Tea Bag,Tea Table
Smog,Croco,Pollution
Clean Teapot,Dating,Tea Date
Couscous,Lens,Microscope
Mountain Zinfandel,Dandelion Tea,Wine
Frogger,Hippo,Crocodile
Tree,Mountain Man,Yeti
Table,Fire Subway,Nothing
Space Firework,Alien Truck,Nothing
Carbon,Doctor Who,Tardis
Paper Canyon,Piranha Plant,Nothing
Flowerpot,Vinaigrette,Nothing
Tsunadozer,Tomato,Nothing
Christmas Island,Chalkboard,Nothing
Ice Dragon,Sun Wukong,Ice Cream
Death Star,Magic Kingdom,Disney
Monastery,Obsession,Monk
Sand Worm,Cyborg,T-1000
Chocolate Milk,Triceratops,Chocotops
Drunk,Stingray,Stingray
CB,Worship,Church
Direction,Spritzer,Sprite
Swim,Valhalla,Swimhalla
Candy Floss,Ape,Monkey
Piglet,Gator,Gatorade
Dessert,Rubber,Gum
Beach House,Flu,Sick
Fisherman,Willow,Fish
Shire,Slime,Hobbit
Farming,Viking,Berserker
Shrub,Tumbleweed,Cactus
Oz,Dust,Wizard
Sphinx,Animation,Sphinx
Bob Marley,Forgiveness,No Woman No Cry
Cloud,Space Station,UFO
Lotus,Fish Soup,Fish
Quicksand,Space Toast,Nothing
Brick Wall,Lava Lamp,Volcano
Tutankhamun,Corkscrew,Mummy
Rusty,Potter,Harry
Sandboarding,Were-Sponge,Sandy
Crash Bandicoot,Everest,Crash Bandicoot 2: Cortex Strikes Back
Urn,Muddy Piggy Bank,Piggy Bank
Godzilla,Town Hall,Destruction
Confession,Plum,Prune
Tin,Mountain,Tin
Holy Lake,RV,Nothing
Wrinkle,Future,Time
Fire Submarine,Shark,Fire Shark
Steam Breath,Jadeite,Nothing
Phoenixnado,Venus Flyweed,Phoenix
Fire Flower,Flu,Fire Fighter
Medusa,Doctor Who,Doctor Who-sa
Pine Tree,Virgin Mary,Christmas Tree
Piggyback Rider,Maelstrom,Nothing
Espresso,Twister,Nothing
Dustpunk,Snap,Snapdragon
Mummy,Tea Station,Tea
Werecat,Lake,Mermaid
Mountain Dandelion,Skipping Stone,Nothing
Mountain Bush,Fossil,Dinosaur
Bifrost,Elephant,Mammoth
Church,Winnie the Pooh,Tigger
White Pearl,Tunnel of Love,Nothing
Stewpidstew,Fall,Nothing
Train Wreck,Wet Dandelion Patch,Choo Choo
Swamp King,Carriage,Cinderella
Anchor,Wishbone,Fishing
Frisbee,Puddle,Dog
Landing,Ivy,Vine
Saturn,Mud Rocket,Saturn V
Pharaoh,Cocaine,Mummy
Pea Soup,Parrot,Polly Wanna Cracker
Coffee,Paraglider,Coffee Cup
Muddy Pig,Fertilizer,Nothing
Flying Cow,Compass,Udderly Lost
Garbage Truck,Werehouse,Garbage
Cool Tea,Knight,Ice Tea
Zephyr Station,Wealth,Zephyr Station
Fish Tank,Clan,Aquarium
Duck,Peak,Mountaintop
Color,Ink,Paint
Glitter,Space Train,Unicorn
Were-Golem,Stegosaurus,Nothing
Pawn,Piranha Plant,Piranha
Chlorophyll,Leviathan,Seaweed
Morning,Bacteria,Yogurt
Plant,Rosin,Resin
Raft,Broken,Shipwreck
Fly,Dust Wolf,Dust Mite
Yggdrasil,Narwhale,Unicorn
Moo-tain,Fjord Flytrap,Moo-trap
Dandelion Soup,Barbecue,Dandelion Soup
Volcano,Olaf,Lava
Lawn,Coffee Grounds,Fertilizer
Optimus Prime,Honeydew,Transformer
Paraglider,Space Monkey,Nothing
Hydroelectric,Holy Spirit,Power
Sauna,Potamus,Hippopotamus
Teapunk,Sharktopus Mountain,Nothing
Lupus,Ramboat,Nothing
Lava Bike,Crypt,Nothing
Bling,Mickey Mouse,Disney
Rusty,Transportation,Train
Terminator,Quicksand,T-1000
Space Invader,Lion,Alien
Fountain of Youth,Tornadate,Tornado
Piggyback,Wine,Dionysus
Snowfish,Karma,Snowman
Race Car,Dolphin,Flipper
River,Sushi Roll,California Roll
Giant Dandelion,Drink,Giant Dandelion Juice
Mountain Fairy,Fire Storm,Phoenix
Rocky,Tibet,Dalai Lama
The Empire Strikes Back,Hearth,Darth Vader
Swale,Road,Nothing
Moisture,Steam Wall,Nothing
Tornapotamus,Bookshelf,Nothing
Cocoon,Battleship,Butterfly
Fishing Rod,Rake,Poseidon
Carboat,Ragnarok,Nothing
Piston,Venus Flytrap,Carnivorous Plant
Mercury,Sand Shark,Nothing
Croco,Clown,Crocodile
Cottage,T-Rex,Dinosaur
Mud Quixote,Tea Monster,Nothing
Wine Bottle,Fire,Alcohol
Fighter,Monet,Painting
Gargoyle,Sushi Roll,Gargoyle Sushi
Lightning Bug,Torpedo,Lightning
Jewelry Store,Geysers,Nothing
Sodaweed,Sea Dragon,Seaweed
Cobra,Snowjet,Snowmobile
Smokefish,Snowstorm,Icefish
Hops,Brimstone,Beer
Vaccination,Baked,Baked Potato
Hula,Bubbles,Hula Hoop
Fighter,Ozymandias,Ramses
Mordor,Cleaner,Gandalf
Jailbreak,Wasabi,Sushi
Bomb,Colour,Paint
Crystal Ball,Mountain,Crystal
Giant Mushroom,Trojan,Mario
Dust Weed,Cinder,Ash
Traffic Ticket,Kush,Bong
Super Car,Sandcastle,Nothing
Sacrifice,Rocky Mountains,Rocky Mountain Oysters
Red Shirt,Cross,Nothing
Empire State Building,Snow Globe,Snowman
Festival,Gargamel,Smurf
Zombie King,Sneezing,Zombie
Rice Pudding,Driftwood,Sushi
Barley,Triple Axe,Nothing
Oasis,Diamond Axe,Pyramid
Dandelion Tea,Underground,Root Beer
Quasar,Hedgehog,Sonic
Glider,Pearl,Oyster
Avalanche,Dustbuster,Snowman
Energy Drink,Firefly,Lightning
Pitchfork,Wolf Pack,Werewolf
Frat Party,Potpourri,Fratpourri
Werewolf,Steamlandslide,Werewolf
Sun Tea,Grave,Tea
Honeydew,Mangrove,Honey
Solar Tea,Flying Machine,Solar Panel
Jupiter,Omelette,Zeus
Meade,Werepig,Werewolf
Hindenburg,Venus Flytrap,Plant
Knight,Lich,Paladin
Surgery,Antimatter,Antimatter
Were-glue,Moon Buggy,Nothing
Toad,Dragon Tree,Frog
Sponge,Swark,SpongeBob
Mothfly,Steampunk Glasses,Nothing
Swamp House,Pteranodon Egg,Nothing
Mountain Range,Bouillon,Rocky Mountains
Jamaica,Evil,Bob Marley
Burning Zeppelin,Sunami,Tsunami
Firetruck,Birthstone,Emerald
French Fries,Pollution,Oil
Egg,Wereboat,Wereboat
Salt,Gazpacho,Soup
Rhea,Mountain Tractor,Zeus
Opera,Bong,Phantom
Geyser,Cheeseburger,Volcano
Ski,Steam Cloud,Snow
Hawk,Mountain Nymph,Harpy
Mothfly,Witchboard,Ouija
Bloody Mary,Space Weed,Alien
Peacock,Firework,Phoenix
Statue,Swordfish,Poseidon
Lotus,Moon Buggy,Flower
Ichthyosaurus,Titanado,Titanosaurus
Tree,Hawaii,Coconut
Cocaine,Glass,Crack
Bacon Tree,Corpse,Pig
Plantation,Dolphin,Plantation
Mermaid Flytrap,Were-glue,Nothing
Clockwork,Baked Fish,Nothing
Lupus,Carp,Fish
Nike,Mountain Dewshine,Nothing
Ewok,Bacteria,Ewok
Venus Flytrap,Jetea,Jetea Flytrap
Boots,Terracotta,Pot
Hermit Crab,Grape,Wine
Wet Dandelion Patch,Peach,Peach Pit
Chloroplast,Aeolus,Nothing
Cloth,Wreckage,Nothing
Cough,Dandelion Patch,Allergy
Taco,Beef Bourguignon,Taco Bell
Corn,Rainbow Train,Unicorn
Pina Colada,Weed Trap,Pineapple
Communion,Dandelight,Dandelion
Jewel,Coconut Milk,Pearl
Yacht,Triton,Poseidon
Brine,Toad,Salt
Dandelion Patch Code Red,Satyr,Dandelion
Tornadgnome,Bee,Honey
Flying Racecar,Martini,James Bond
Swamp King,Mouse Trap,Mouse
Tornadozilla,Mansion,Tornado
Mountain Boat,Abduction,Canoe
Fire Brick,Chili,Chili Brick
Wisdom,Flying Shark,Manta Ray
Wine Bottle,Prickle,Cactus
Beach House,Dijon,Nothing
Ruby,Spooky,Vampire
Werebread,Mountain Bush,Nothing
Shandy,Vampire Dandelion,Nothing
Pain,Vape Fish,Nothing
Appalachian Mountains,Mole Station,Appalachian Mole Station
Fireboard,Telescope,Fireworks
Hangar,Pond,Swamp
Pride,Stoned,Pride Stone
Wash,Ceramic,Pottery
Sea Anemone,Dustover,Nothing
Calamity,Glasser,Glass
Space,Mark Twain,Halley’s Comet
Surf Engine,Ash,Surfboard
Ramboat,Stench,Nothing
Deja Vu,Bullet,Nothing
Peeping Tom,Cloud,Rain
Flu,Potato Chip,Sick
Rain,Fire Weed,Fire
Krill,Saltwater,Shrimp
Glitter,Cat,Sparkle
Edelweiss,Titanic,Rose
Rice,Ghost Pepper,Vindaloo
Pearl Diver,Mud Bowl,Oyster
Steam Egg,Dandelion Patch,Dandelion
Dust Ness Monster,Choo Choo,Loch Ness Monster
Shatter,Muddy Wind Farm,Muddy Wind Farm
Train Station,Pond Skater,Poseidon
Flying Dust,Slushie,Snowman
Roast,Canada,Thanksgiving
Ambergris,Compass,Navigator
Scotch,Clean Teapot,Scotch Teapot
Sultana,Fire Ski,Nothing
Chloroplast,Pressure,Nothing
Ice Wine,Sponge,Ice Cream
Venus Flytrap,Flying Carnivorous Plant,Audrey II
Fire Breath,Toast,Toast
Tulip,King Kong,Monster
Fire Rocket,Caffeine,Nothing
Sunstroke,Taj Mahal,Tourist
Tea Table,Spongebob,Tea Party
Firekraken,Cider,Firecider
Count,Chest,Vampire
Rainy,Ice Dragon Egg,Nothing
Flying Trap,Hail,Snowman
Peach,Burning Monster Truck,Peach Cobbler
Venice,Beer Goggles,Carnival
Sea Dragon Egg,Pillow,Sea Dragon
Book,Electric Car,Tesla
Hydroelectric,Canada,Niagara Falls
Plankton,Sagittarius,Sagittarius
Space Junk,Tankdozer,Space Tankdozer
Surf,Compass,Surfboard
Ares,Piranha,Piranha
Watermelon,Eraser,Seed
Cinderella,Mud Geyser,Muddy Cinderella
Flying Spaghetti Monster,Migraine,Flying Spaghetti Monster
Pteranodon,Glacier,Ice Age
Frost,Masterpiece,Snowman
Peapod,Smoker,Pea
Yacht,Frankenstorm,Sunk
Red Dragon,Saab,Nothing
Bomb,Mountain Goat,Dynamite
Raincoat,Ink,Umbrella
Werehouse,Adam,Werewolf
Smore,Crops,Nothing
Cornfield,Peking,Nothing
Cellphone,Lunar Rover,Nothing
Hatchling,Fuji,Phoenix
Chlorophyll,Drunken Dragon,Nothing
Flying Salmon,Valentine,Cupid
Migraine,Muddy Helicopter,Nothing
Star Wars,Cotton,Chewbacca
Hot Spring,Chalkboard,School
Pharaoh,Water Skier,Cleopatra
Aquafan,Iceland,Ice
Pluto,Maelstrom,Hades
Reed,Cocaine,Coca
Dandelion House,Tea Plant,Tea
Tiamat,Blowhole,Leviathan
Goose,Greenhouse,Gooseberry
Sea Star,Space Tea,Starfish
Hot Ice,Oil Drum,Fire
Bunny,Censer,Rabbit
Snowtrap,Double Axe,Nothing
Frogfish,Dust Rocket,Nothing
Snail,Space Palm,Snail
Tumbleweed,Space Cloud,Meteor
Dust Storm,Orca,Dusty
Laika,Haunted Tree,Nothing
Supervolcano,Salad,Pompeii
Komodo Dragon,Pinecone,Dragon
Tugtractor,Fence,Nothing
Appalachian Mountains,Virus,Nothing
Grapevine,Harpy,Nothing
Peanut,Lunar Rover,Moon
Steamvac,Fire Trap,Nothing
Reef,Swampasaurus,Swamp
Computer,Pinecone,Pineapple
Roll,Gamer,Dice
Tornado,Piglet,Twister
Monty Python,Mount Gay,Parrot
Eye of Ra,Colorado,Nothing
Snapshot,Space Cloud,Black Hole
Letter,Flour,Bread
Ivy,Broom,Witch
Aeon,USA,America
Allergy,Giant Mushroom Soup,Sneeze
Mothra,Icebot,Icebotra
Hook,Jolly Roger,Pirate
Muddy Pig,Duckling,Muddy Duckling
Murder,Rosin,Violin
Sand,Steamformer,Sandwich
Sea Dandelion,Ronin,Nothing
Phoenixnado,Vampire,Dracula
Tadpole,Puddle,Frog
Flying Cheese,Ice Bear,Nothing
Tiamat,Smoker Flytrap,Nothing
Hermes,Steam Jetpack,Steampunk
Holy Hand Grenade,Geysir,Volcano
Mud Geyser,Flying Cow,Mud
Allergy,Teabag,Sneeze
Road Trip,Cappuccino,Coffee To Go
Itch,Paper Flower,Scratch
Map,Mountain Range,Atlas
Flying Pop Tart,Air,Flying Pop Tart
Ale,Vortex,Nothing
Ramboat,Coal,Nothing
Dutch Oven,Halo,Angel Food Cake
Antman,Sand Shark,Antshark
Blood Moon,Aircraft Carrier,Vampire
Flying Wasabi,Easter Egg,Ninja
Rain,Dionysus,Wine
Tree of Life,Planet,Earth
Beef Wellington,Olympus,Zeus
Fairy Godmother,Lily Pad,Frog
Barbecar,Hades,Barbecue
Moisture,Christian,Baptism
Floor,Transformer,Optimus Prime
Wine Bottle,Peat,Nothing
Dust Whale,Dust Trap,Dust Bunny
Moses,Fire Engine,Burning Bush
Pencil Tree,Star Wars,Yoda
Jelly,Martian,Alien
Cornfield,Rainbow Sword,Rainbow
Fairy Godmother,Snow Plow,Snow White
Chicken,Sake,Sake
Stewish,Cross,Jesus
Jolly Roger,Boom,Pirate
Yogi,Super Steam,Super Yogi
Cognac,Hydroelectric Dam,Nothing
Hydrogen Bomb,Lawnmower,Lawnmower
Engagement,Fire Plant,Wedding
Luxury,Luau,Hawaii
Dandelion Pie,Gin,Nothing
Nirvana,Aircraft Carrier,Buddha
Hot Tea,Lei,Hawaii
Swiss,Soil,Cheese
Omega,Matterhorn,Mountain
Mountain Dew Kickstart,Kraken,Kraken Energy Drink
Cyborg,Future,Robot
Mead,Popeye,Spinach
Hole,Plate,Donut
Candy Floss,Train,Candy Train
Jacket,Hippo,Hippie
Mudway Station,Hot Spring,Mudway
Misty,Lava Lamp,Volcano
Golem,Piglet Train,Piggy Bank
Mud Tea,Water Ski,Mudskipper
Quicksand,Freedom,Slavery
Autumn,Mjolnir,Thor
Offence,Lake Rushmore,Nothing
Beer,Pickle Rick,Pickle Beer
Tiberias,Village,Jerusalem
Coffee,Teabagging,Teabagging
Fisherman,Apple Pie,Apple Pie
Finding Nemo,Adobe,Nothing
Snowfish,Laser,Snowman
Ramses,Dandelion Pie,Nothing
Chimney,Gingerbread House,Witch
Sandman,Aeon,Time
Plankton,Rainbow Rock,Rainbow Plankton
Flying Pelican,Pentecost,Nothing
Steam Jetpack,Moonami,Nothing
Kettle,Animation,Teapot
Burn,Sake Bomb,Fireball
Snowpunk,Gravity,Snowman
Firekraken,Ghost Pepper,Firekraken
Cinder,Were-flower,Cinderella
Las Vegas,Firework,Explosion
Tractor Party,Dolphin,Dolphin Party
Toxic,Shatter,Poison
Potamus,Glass,Pot
Dust Whale,Skywalker,Darth Vader
Hobo,Pipe,Smoke
Hurricane,Seraph,Angel
Crop Tank,Mjolnir,Thor
War,Dragon,Terror
Homework,Fire Dragon,Nothing
Black Hole,Piranha Shark,Piranha Black Hole
Black Sand,Caduceus,Alchemy
Snowboarding,Mark Twain,Snowfall
Fishing,Ice Fish,Fish
Amber,Chameleon,Jewel
Lava Car,Lemon,Volcano
Rice,Spongebob Squarepants,SpongeBob RicePants
Snowicane,Broccoli,Snow Broccoli
Dinosaur,Surf Tractor,T-Rex
Disney,Ore,Mickey
President,Gunpowder,Lincoln
Prayer,Slave Ship,Slavery
Muddy Teacup,Ice Shark,Ice Tea
Crack,Holy Smoke,Crack Smoking Priest
Lily Shark,Waterfall,Mermaid
Maelstrom,Rescue,Whirlpool
Hair,Dandelion Pie,Rapunzel
Ketchup,Wood,Tomato
Sweat,Bushido,Samurai
Coffee,Pan,Coffee Pot
Pompeii,Tourists,Money
Snowman,Meteor Shower,Yeti
Amber,Raisin Bran,Cereal
Rime,Carnivore,Polar Bear
Fire Breathing Dragon,Genghis Khan,Fire Breathing Genghis Khan
Lily Flytrap,Jordan,Venus Flytrap
Moon Dew,Swamp Tsunami,Swamp
Chai,Bear,Panda
Battercake,Mount Venus,Nothing
Windmill,Fishing Plane,Airplane
Whale Venus Flytrap,Salad Dressing,Nothing
Swamp,Garbage Dump,Toxic Waste
Chicken Noodle Soup,North Pole,Elf
Mir,Sandal,Sandal
Piggy,Coconut Tree,Pig
Mud Dragon,Stink,Swamp
Smoking Tiger,Mercury,Nothing
Windflower,Limestone,Nothing
Smoke Warning,Coconut Milk,Nothing
Bunker,Lightsaber,Jedi
Dirty Duck,Tire,Dirty Tire
North America,Hay Fever,Canada
Tuna,Ice Cream Cone,Sushi
Ammonoid,Mount Olympus,Poseidon
Supertree,Mecha Lizard,Mecha Tree
Tesla,Transistor,Computer
Saki,Drawing,Manga
Witch,Boiling Frog,Witches Brew
Chariot,Jetea,Tea
Car,Orca,Shark
Divorce,Salmon Run,Salmon Divorce
Steam Surf,Garlic,Nothing
Chia Pet,Mark Twain,Tom Sawyer
Space Cake,Hot Spring,Hot Box
Chicken,Choppopper,Chicken Nuggets
Little Shop Of Horrors,Dirty Duck,Nothing
Muddy Wine Glass,Whale,Jonah
Fire Flower,Ent,Tree
Snow Boat,Pollen,Nothing
Milky Way,Humpback,Whale
Plutonium,Stonehenge,Alien
Solar Panel,Smeagol,Gollum
American Flag,Fire Drill,Nothing
Piece of Cake,Mountain Tornado,Nothing
Cardboard,Flying Car,Flying Car
Cure,Carnation,Cure-all
Big Bang,Sulfur,Universe
Mothfly,Krabby Patty,Nothing
Pteranodon,Fire Train,Firebird
Aeon,CB,Cb
Anarchy,Iron Dust,Nothing
Mountain Dune,Arrowhead,Arrow
Castle in the Sky,Sea Lettuce,Atlantis
Wormhole,Squirt Gun,Time Travel
Asgard,Flying Frog,Thor
Apple Car,Ceramic,Apple Car
Mimosa,Emperor,Brunch
Cervantes,Tesla Coil,Frankenstein
Green Dragon,Captain High,Nothing
Fireboard,Kali,Fire
Crystal Ball,Ale,Nothing
Immortality,Colorado,Methuselah
Thong,Damnation,Nothing
Winemaker,Dirty Teapot,Wine
Solar Eclipse,Carpenter,Vampire
Soda Pop,Flying Dragon,Nothing
Super Smurf,Pigcopter,Super Pigcopter
Rosary,Fire Ski,Fire Ski
Windsurfing,Werehouse,Warehouse
Tsunamic,Frank Herbert,Dune
Solar Eclipse,Steam Surf Punk,Solar Eclipse
Calendar,Bubble,Time
Airship,Japan,Zeppelin
Oedipus,Coconut Milk,Oedipus Rex
Solar Storm,Subphoenix,Nothing
Fire Swamp Trap,Snowbird,Nothing
Antimatter,Feng Shui,Black Hole
Chess,Lich,Chess King
Sandcastle,Selfie,Sandman
Pillow,Dragonfly,Dream
Theater,Jail,Jailbreak
Sea Horse,Noah,Ark
Toga,Diabetes,Nothing
Snowman,Solar Sail,Sun
India,Flypaper,Mahatma
Tea Time,Tea Pot,Tea Party
Blowhole,Head,Whale
Chocolate Milk,Seymour,Chocolate Milk
Heidi,Matcha,Nothing
Flying Pelican,Iron Surf,Iron Pelican
Sailboat,Tremor,Tsunami
Beta,Helicopter,Helium
Jane,Bob Saget,Bob Jane
Balsamic Vinegar of Modena,Confetti,Parmigiano Reggiano
Poke,iSurf,Pikachu
Autumn,Cook,Soup
Surf Tank,Flame,Surfboard
Snowicane,Peach,Snowman
Gasoline,Sog,Sog
Plantigator,Squid,Nothing
Barrel,Steam Trap,Steam Engine
Dustover,Lunar Dust,Nothing
Ammonite,Dogg,Nothing
Library,Flamethrower,Fire
Peashooter,Treasure Map,Pirate
Cigarette,Count,Dracula
Ultra,Dwarf,Superman
Praying Mantis,Opera,Phantom of the Opera
Sword,Sandshake,Sandshark
Sandblast,Jacket,Sandstorm
Fjord,Snapper,Nothing
Mt. Fuji,Blowhole,Volcano
Newspaper,Flypaper,News
Vinegar,Sunami,Sushi
Vase,Snowmageddon,Snowman
Sewer,Flame,Firefly
Ambergris,Graveyard,Zombie
