first,second,result
Yak,Salt,Yakiniku
Flying Starfish,Angelito,Angel
Mud Bath,Calendar,Spa
Farmers,Japan,Samurai
Space Dust,Tobacco,Cigarette
Ice Castle,Swan Lake,Frozen
Baby Dinosaur,Peanut Butter,Peanut Butter Dinosaur
Stone Soup,Olympus Mons,Mars
Postcard,Flying Racecar,Airmail
Burnt Pop Tart,Racism,Donald Trump
Vine,Christ,Wine
Mud Pie,Windflower,Mud Pie
Basket,Blow,Balloon
Sand Surfing,Fishing in Iceland,Sand Fishing
Sandstorm Phoenix,Frostbite,Phoenix
Zombie King,Priest,Zombie Priest
Shrimp Cocktail,Glacier,Shrimp
Moonwine,Gosling,Ryan Gosling
John Deere,Dorothy,Tractor
Garage,Muddy Hot Chocolate,Car
Mouse Trap,Ruby Diamond Block,Mouse
Mount Doom,Piranha,Fish
Steamella,Year,Steamella
Mountain Surf,Peak,Volcano
Saturn V,T-Rex,Dinosaur
Centaur,Food,Dinner
Super Eruption,Stairway,Volcano
Steam Cyborg,Space Weed,Space Weed Cyborg
Liberty Tree,Silver,Coin
Vaporwave,Teacher,Professor
Salmon,Frat Party,Sushi
Hieroglyph,Terror Train,Mummy
Werepuddle,Tilting,Werepenguin
Garlic,Mold,Penicillin
Chili Pepper,Skipping,Hot Step
Dust Cloud,Dionysus,Wine
Dill,Wetware,Pickle
AI,Time Boat,Time Machine
Sodium,Laser Train,Salt
Squito,Pigboat,Pig
Bjork,Space Tank,Bjork
Adobe,Regret,Photoshop
Sunado,Flying Fisherman,Sunfish
Robin,Kiln,Pottery
Sand Witch,Crabgrass,Crab
Matcha,Stew Engine,Nothing
Dandylion,Ugly Duckling,Swan
Corn,Confused,Popcorn
Ninja Turtle,Bourbon,Michelangelo
Everglades,Tea Station,Swamp
Paladin,Loch Ness Monster,Nessie
Space Shuttle,Vape Plane,Vape Shuttle
Bottle,The Empire Strikes Back,Yoda
Flying Dutchman,Mountain Dew Tornado,Flying Dutchman
Encyclopedia,Gosling,Ryan
Snowmobile,Mudsword,Snowblade
Hermit Crab,Choo Choo,Hermit Train
Swamp Venus Flytrap,Angel,Angel Flytrap
Rambo,Dragon Fruit,Dragon
Bumblebee,Ice Tea,Arnold Palmer
Coke,Space Unicorn,Space Unicorn
Super Car,Fire Balloon,Fire Truck
Morse Code,Hay Fever,Sneeze
Emperor,Galileo,Newton
Time,Space Junk,Black Hole
Pickle Jar,Dandelion Wine,Pickle Juice
Dock,Boiled Fish,Sushi
Baptism,Bongzilla,Jesus
Railroad,Amphibious Helicopter,Train
Moon Tea,Disco,Moon Tea
Minecart with Chest,Rainbow Dust,Minecart With TNT
Amethyst,Tornadroll,Tornadroll
Origami,Yeti,Paper
Triceratops,Photon,Dinosaur
Piggyback,Mount Olympus,Zeus
Apple Pie,God,Adam
Frogsicle,Mountain Champ,Frogger
Chocolate,Chimney,Santa
Virus,Wet Bandicoot,Crash Bandicoot
Rice,Hades,Sushi
Druid,Water Wheel,Hydroelectric Dam
Rice Bowl,Fjord,Sushi
Grass,Painting,Lawn
Steam Phoenix,Family,Nothing
Deer,Crumb,Bambi
Hula,Oil Rig,Hawaii
Windshield,Deer,Venison
Bagpipe,Fishing in Iceland,Fishing In Scotland
Glowworm,Water Rocket,Firefly
Space Algae,Starfish,Space Jellyfish
Duckbush,Angel of Death,Duckbush
Velociraptor,Sky Castle,Pterodactyl
Pterodactyl,Skipping,Pterodactyl
Tobacco,Smoking,Cigarette
Card,Catholic Church,Pope
GOP,Sandy Claus,Santa
Beachball,Spritzer,Beach
Sandstorm,Space Bug,Sand Bug
Duckbill Platypus,Accord,Duckbill Platypus
Werebubble,Speedboat,Wereboat
Fire Bike,Viking,Berserker
Sea Monkey,Crop,Seaweed
Jetstream,Cemetery,Tornado
Sarcophagus,Virus,Mummy
Swim,Flying Fish Sushi,Flying Fish
Celebration,Ark,Noah
Canoe,Dead Sea,Boat
Baleen,Zombie,Whale
Toothless,Steamship,Steamship
Mountain Sushi,Stoned,Mountain
Surf Bowl,Static,Nothing
Cleaning Golem,Toxic Waste,Mutant
Sea Lettuce,Hot Air Balloon,Seaweed
Choppy,Fire Plant,Fire Flower
Blunt,Mud Station,Mud
Smoker,Steam Fish,Fisherman
Flying Pop,Sancho Panza,Don Quixote
Sponge Bob,Prickly City,Sponge City
Flying Quagmire,Earth,Flying Quagmire
Library,Lamborghini,Bookmobile
Dragon Egg,Flocknado,Dragon
Sand Worm,Alicorn,Sandicorn
Jamaica,Wet Dandelion Patch,Bob Marley
Popcorn Storm,Text Message,Popcorn Storm
Yard,Steamfish,Steamboat
Steam Rings,Lot’s Wife,Salt
Space Helicopter,Palm Tree,Palm Tree
Money,Coral Wine,Coral Wine
Space Piggy Bank,Helicopter,Piggy Bank
Flying Squid,Garden of Eden,Adam
Dragon’s Breath,Seedpod,Dragon Fruit
Melt,Cigarette,Ash
Krabby Patty,Mountain Dandelion,Krabby Patty
Bride,Devil,Honeymoon
Grape Wave,Cattail,Wine
Swamp Whale,Winter,Narwhal
Beehive,Hydraulic,Honey
Holy Hand Grenade,Mt. Vesuvius,Pompeii
Flying Herd,Goblin,Dragon
Fort,Windmill,Castle
Sapphire,Rootbeer,Rootbeer Float
Blood,Daisy,Vampire
Ice Viking,Dry Paint,Ice Viking
Pesticide,Sandstorm Robot,Sandstorm
Pearl,Heron,Necklace
Horse,Tunnel of Fudge,Carousel
Tornadgnome,Mountain Champ,Tornadgnome
Paddywhack,Rocket Train,Nothing
Cook,Space Tea,Space Cookie
Ant,Naboo,Jar Jar Binks
Pteranodon Egg,Scream,Pteranodon
Skier,Potatotank,Potatotank
Salt Lick,Dragon Fruit,Unicorn
Ouch,Quasar,Pain
Onyx,Mr. Potato Head,Mr. Onyx Head
Fire Station,Fata Morgana,Fire
Origami,Firetrain,Paper
Electric Engine,Steam Cloud,Steam Engine
Clear,Hot Fudge Sundae,Mud
Sandal,Tractorfly,Tractor
Fighter,Jetpack,Superhero
Rainforest,Garbage,Amazon
Salmon Cannon,Branch,Fishing Pole
Eraser,Cedar,Pencil
Space Monkey,Sky Castle,Space Castle
Oil Slick,Pickle Juice,Slimer
Sea Dandelion,Werejet,Seaweed
Glasses,Lake,Nessie
Muddy Wind Farm,Explosion,Wind Turbine
Baked,TNT,Cake
Balboa,Swamp Engine,Nothing
Muddy Bottle,Cemetery,Zombie
Lunatic,Time Tea,Time Travel
Watermelon,Lily Shark,Sharkmelon
Cinderbot,Crop Circle,Cropbot
Machu Picchu,Valley,Inca
Djinn,Bubbles,Genie
Moonwine,Solar System,Moon
Storm,Sandpunk,Sandstorm
Suck,Zen Garden,Vacuum
Morning,Mud Bunny,Rabbit
Volcano Shrimp,Titanado,Titanado
Petal,Earth,Flower
Molehill,Tank,Mountain
Teavillage,Pope Francis,Tea
Solar Sail,Fire Breathing Avalanche,Sun
Vape,Gas,Cloud
Werepot,River,Werewolf
Plant,Red Planet,Mars
Holy Dandelion,Bamboo,Panda
Geysir,Crops,Fertilizer
Alphabet,Teatown,Alphabet Town
Racist,Walking Stick,Nothing
Makeout,Mountain Tea,Moutain Dew
Super Car,Cold,Ice Car
Flying Mario,Lily Shark,Flying Shark
Burnt,Tractorwreck,Firetruck
Pop,Aquavit,Aquavit
Pancake,Moon Star,Mooncake
Dam,Hellhound,Cerberus
Death Tornado,Mount Dew,Mountain Dew
Mouse,Lei,Hawaii
Flowerpot,Surgery,Transplant
Weed Killer,Druid,Dead Druid
Rubber Ducky,Cornic,Rubber Ducky
Cough,"Snap, Crackle, Pop",Rice Krispies
Pinata,Saw,Candy
Green Tea,Lox,Sushi
Shark,Gun,Sharknado
Sperm Whale,Anemone,Squid
Flying Herd,Rice Pudding,Flying Spaghetti Monster
Burnout,Lichen,Chernobyl
Mage,Labrador,Wizard
Squirtle,Kaleid,Squirtle
Exile,Sun,Eclipse
Steampunk Plant,Cerberus,Steampunk Cerberus
Pterodactyl,Peking,Pekingese
Snow Phoenix,Cloud Strife,Aerith
Mud Dam,Formula 1,Formula 1
Lemon,Rusty,Lemonade
Fossil,Coughing,Dinosaur
Moat,SpongeBob SquarePants,Sponge
Pollution,Wig,Smog
Shark Engine,Salt Lake,Salt Shark
Appalachia,Onsen,Appalachian
Sodom and Gomorrah,Typhoon,Sodomorrah
Hydroelectric,Weed Killer,Cannabis
Rice,Flowerbed,Rice Paddy
Vacation,Date Palm,Palm Tree
Ocean,Ant Hill,Island
Lego,Steam Station,Steam Engine
Maelstrom,New York,Hurricane Sandy
Jesus,Woman,Mary
Race Track,Love Storm,Tornado
Sneeze,Ice Giant,Snowman
Frog Legs,Apple Tree,Frog Prince
Empire State Building,Vampire Rose,Vampire State Building
Metro,Soup-er Venus,Soup-er Venus
Optimus Clean,Moonlander,Moonlander
Tornadotron,Solar Dust,Solar Storm
Beach House,Salsa,Taco
Mirror,Trip,Fall
Netherite Diamond Sword,Tree,Wooden Sword
Steampunk Dragon,Pinocchio,Steampunk Pinocchio
Wind Chime,Comet,Shooting Star
Iceland,Lunar Pop,Moon
Wind Farm,Steam Storm,Energy
Drunker,Jupiter,Zeus
Wonder,Atlantis,Taj Mahal
Kayak,Coral Flytrap,Coral Reef
Smokefly,Mud Tea,Mud Tea
Druid,Moonstone,Werewolf
Spaceport,Map,Moon
Ice Cube,Muddy Viking,Muddy Viking
Dust Devil,Gorilla,King Kong
Lotus Flower,Ganesha,Elephant
Sweat,Corvette,Vette
Alice,Dandelion,Mad Hatter
Anvil,Steam Surfing,Steam Engine
Cheshire Cat,Cell,Schrodinger
Steam Thunder,Honey,Bee
Snow Angel,Prickly,Cactus
Antimatter,Steam Zephyr,Zephyr
Muddy Teapot,Mud Weed,Muddy Tea
Dust Tea Devil,Steam Monster,Dust Tea Devil
Teapot Venus,Photoshop,Teapot Venus
Mountain Stew,Quasar,Black Hole
Cinderblock,Hippo,Tank
Lame Duck,Sandstone,Petrified Duck
Head,Amphibious Helicopter,King
Christ,Crystal,Jesus
Time Paradox,Jet Train,Time Train
Coral Roll,Shark Bait,Shark
Safe,Damn,Nothing
Thailand,Jesus,Buddha
Jewel,Edelweiss,Alpine
Roof,Slow,Turtle
Bagpipe,Hydrofoil,Nothing
Stress,Dirty Coconut,Monkey
Steam Tanker,Aloe,Aloe Vera
Garden,Snowy Owl,Snowman
Log,Shiva,Axe
Steam Pirate,Ugly Duckling,Steam Duck
Sancho Panza,Garbage Truck,Don Quixote
Prince of Persia,Lightning Bug,Prince Of Lightning
Sprinkler,Dustbunny,Dust
Dust Train,Taco,Taco Bell
Flat Rock,Radiohead,Karma Police
Helicopter,King,Queen
Tango,Jetski,Jetango
Kite Trap,Space Cloud,UFO
Bumblebee,Android,Transformer
Everest,Hephaestus,Olympus
Hot Chocolate,Steam Ship,Chocolate Steam Ship
Snow Ski,Star Wars,Hoth
Geothermal Power Plant,Cloud Strife,Cloud Power
USA,Table,Flag
Steamformer,Pasta,Spaghetti
Boiling,Hydroplane,Steamboat
Oyster,Fire Trap,Pearl
Norway,Lake Rushmore,Fjord
Sandboarding,Black,Sandboarding
Lotus,Banana Split,Buddha
Squidward,Fridgejet,Squidward
Winemaker,Hephaestus,Vulcan
Monet,Antares,Art
Wind Fish,Lobster Trap,Wind Waker
Message,Spongebob,Spongebob Squarepants
Ceramic,Haunted House,Ghost
Titan,Moon Mountain,Moon
War,Grand Canyon,Battlefield
Space Station,Solar Teapot,Sun
Garlic,Cannabis,Vampire
Railroad,Dust Truck,Train
Paper Airplane,Pirates of the Caribbean,Jack Sparrow
Space Cactus,Fruit,Alien
Fireworks,Europe,America
Doctor Who,Sherry,Doctor Who
Coconut Milkshake,Noodle,Coco Loco
Mountain Wine,Cough Honey,Mead
Prism,Salad Bowl,Rainbow
Dynamite,Hot Tea,Explosion
Dictator,Muddy Wind Farm,Trump
Ceres,Dragon Tornado,Tornado
Saline,Carnivorous Plant,Venus Flytrap
Tragedy,Blowout,Disaster
Land Shark,Ferry,Sharknado
Airport,Amphicar,Plane
Kettle,Frostbite,Ice
Harbor,Great Wall of China,Port
Clean,Space Steamboat,Nothing
Cloth,Corpse,Mummy
Clock,Smokefish,Time
Rock Baby,Santa Fe,Rocky Road
Basket,Answer,Hamper
Plain,Jack Frost,Snow
Turtle,Dustfish,Turtle
Dill,Longship,Viking
Oz,Maldives,Australia
Hangar,Slick,Grease
Greenstone,Steamboat,Steam Engine
Time Tornado,Sinkstone,Time Machine
Wakeboarding,Rice Pudding,Nothing
Bifrost,Swasabi,Rainbow
Sinner,Troll,Politician
Holy Lake,Steel,Sword
Vesuvius,Meadhurricane,Pompeii
Sheep,WiFi,Internet
Slushy,Flying Sushi,Flying Fish
Mouse Trap,Perfume,Mousetrap
Flying Bull,Tiamat,Marduk
Ambergris,Rivendell,Arwen
Quetzalcoatl,Pope Mobile,Popemobile
Dart,Rake,Broom
Canal,Polar Bear,Penguin
Swan Boat,Time Weed,Swan Boat
Flying Teapot,Angelito,Angelito
Frosting,Street Lamp,Street Light
Foghorn,Double Katana,Samurai
Sled,Snow Devil,Santa
Dab,Boston Tea Party,Tea Bag
Volcanic,Plantea,Venus
Piggy Bank,Olaf,Piglet
Dirty Duckling,Fishing Village,Swan
Snow Fort,Taj Mahal,Ice Palace
Static,Fire Flower,Fireworks
Chocolate,Wiper,Melt
Warrior,Wave,Surfer
Space Cow,Home,UFO
Steam Ship,Lasso,Pirate
Agent 007,Goblin,Goblin 007
Fishing Rod,Snowdrop,Snowman
Jolly Roger,Skimming,Pirate
Shine,Wind Trap,Windmill
Voltron,Muddy Paper Airplane,Muddy Paper Airplane
Steampunk,Steam Rings,Steampunk Rings
Fireplace,Camel,Camelot
Sandtami,Bogdam,Bogdam
Steam Tractor,Cloth,Train
Ice Cream Sundae,Noodle,Spaghetti Sundae
Cannabis,Shake,Joint
Steam Castle,Cotton Candy,Candy Castle
Cinnamon,Lamb,Lamb Chop
Station,Woodpecker,Woodpecker
Icewine,Transformer,Optimus Prime
Dream,Uber,Lyft
Ice Cream Cone,Carnation,Flower
Blog,Coco,BlogCoco
Ketchup,Cybernetic,Cyberketchup
Tenochtitlan,Moonstone,Aztec
Sharktopus,David,Sharktopus
Diamond Sword,Steamvac,Steam Sword
Rocky Mountains,Motorcycle,Evel Knievel
Snow Sub,Ewok Village,Ewok Village
Muddy Water,Tornado Plant,Swamp
Bulb,Sandtrap,Cactus
Shark,Were-tree,Were-shark
Tannenbaum,Date,Christmas
Bed,Damp,Mold
Monsoon,Muddy Surfer,Muddy Surfer
Revolution,Greenland,Iceland
Niagara Falls,Cheops,Pyramid
Vampire Weed,Swamp Car,Swamp Car
Moonstone,Garbage Truck,Moon
Mosaic,Blackboard,Art
Acid,Cough Honey,Cough Syrup
Pine Tree,Cleopatra,Pineapple
Swamp Date,Snow Shark,Swamp Shark
Ash Ketchum,Molotov,Ashes
Salmon Run,Delta,River
Hangry,Fossil,Dinosaur
Broken Window,Tea Bot,Tea
Holy Weed,Carrot Top,Rabbit
Fireplace,Photoshop,Fireworks
Pluto,Moo-tain,Moo-nt Olympus
Hawk,China House,Kite
Muddy Wind Farm,Flying Ash,Dust Storm
Tornado Sushi,Eden,Tornado Sushi
Fire Blast,Fire Ghost,Fireball
Robocloud,Mordor,Robocloud
Steamella,Sodom and Gomorrah,Sodomorrah
Smoky Mountains,Telegram,Smoke Signal
Sandship,Hay Fever,Sneeze
Batman,Sand Bunny,Batman
Earth,Damnado,Tornado
Flying Machine,Dark Side,UFO
Moon Dew,Bat,Vampire
Abominable,Pangea,Snowman
Sunglasses,Smeagol,Gollum
Mountain Rose,Beaver,Mountain Beaver
Saab,Discus,Discobolus
B-52,Home,B-52
Parrot,Morse Code,SOS
Snowboarder,Daddy,Snow Daddy
Photsunami,Mountain Oasis,Tsunami
Suck,Foggy Sundae,Foggy Sundae
Bjork,Cruise,Iceland
Abominable,Midas,Snowman
Chakra,Fountain,Fountain of Youth
Lily Flytrap,Halloween,Vampire
Fridge,Prickly Heat,Ice Cream
Werecat,Sultana,Catwoman
Alcoholic,Rosette,Drunk
Paint,Super Smoke,Super Paint
Bigfoot,Pasta Factory,Sasquatch
Prickly Margarita,Clean Teacup,Clean Margarita
Rhea,Wind Tunnel,Hair
Caterpillar,Shandy,Butterfly
Birthday,Graphite,Pencil
Longship,Night,Viking
Cartoon,Middle Earth,Lord of the Rings
Gamer,Steam Trap,Steam Trap
Diamond Sword,Aphrodite,Cupid
Sandtami,Snowboard,Sandboard
Mount Vesuvius,Picnic,Disaster
Dogg,Flying Steak,Zeus
Mist,Monorail,Fog
Venus Flyweed,Eldritch,Nothing
SpongeBob,Baked Potato,Potato Patty
Parasol,Army,Umbrella
Black Pearl,Fertile,Pearl
Slide,Muddy Teabag,Mudslide
Mountain Dew Vine,Space Debris,Meteor
T,Wisdom,Truth
Tornadus,Snowmobile,Blizzard
Quicksand,Trail Mix,Trail Mix
Fire Breath,Helicar,Dragon
Destruction,Sandpiper,Sand
Petrol,Arrow,Fire
Bacon,Sand Serpent,Snake
Oolong,Mosquito,Tea
Scent,Mountain Doobie,Mountain Doobie
Carcharodon,Cannonball,Shark
Bone,Tibet,Yak
Volcanic,GPS,Lava
Mt. Fuji,Mountain High,Mt. Fuji
Chipotle,Cardboard,Burrito
Dirty Coconut,HAL,Clean Coconut
Popemobile,Surfboard,Pope
Beachball,Japan,Sumo
Tornadam,Tin Man,Tin Tornadam
Central Park,Sandstone,Statue of Liberty
Scope,Marijuana,Snoop Dogg
Eraser,Superstorm,Hurricane
Ash Ketchum,Sprinkler,Pokemon
Trade Winds,Whine,Wine
Rambo,China House,China Shop
Air Force,Shuriken,Ninja
Agent,Mountain Don’t,James Bond
Death Star,Jack-o-lantern,Death Pumpkin
Great Wall of China,Big Trouble In Little Engine,Great Wall Of China
Chef,Towel,Waiter
Fog,Super Steam,Cloud
Coconut,Steam Tractor,Coconut Tractor
Hula-Hoop,Firewood,Fire
Snowplow,Krill,Snow Krill
Wolf Pack,Glass Ski,Glass Wolf
DNA,SpongeTank,Spongebob
Crystal Pepsi,Shiva,Crystal Shiva
Alpha,Matterhorn,Alpaca
Hot Pocket,Fireman,Fireman
Bonfire,Poinsettia,Christmas
Fire Captain,Zoo,Fire Captain
Escape,Patrick,St. Patrick
Dandelion Weed,Holy Communion,Blessed Thistle
Snow Phoenix,Finland,Santa Claus
Campfire,Terraced Rice Paddy,S’more
Maelstrom,Family,Tornado
Superplant,Cattle,Supercow
Steamboard,Gazpacho,Soup
Holy Mountain,Ichthyosaurus,Jesus
Seamobile,Diamond Ring,Seamobile
Troll 2,Bride,Bride of Troll 2
Meat Train,Moon Star,Meat Train
Anvil,Mudpot,Volcano
H2O,Newspaper,Ice
Rock Tea,French Fries,Rock Tea
Paper Mountain,Knight,Origami
Chai-tini,Steam Serpent,Steam Serpent
Mr. Potato Head,City,Metropolis
Cyberdog,Odin,Cyberodin
Nike,Mountain Buggy,Nothing
Trip,Saint,Pilgrim
Flying Sand,Tesla Tank,Tesla Tank
Tsunamas Tree,Swamp Quagmire,Tsunamas
Scalpel,Coconut Tree,Coconut
Steampunk Dandelion,Double Katana,Steampunk Dandelion
Tankdozer,Stew Engine,Stew Tank
Treasure,Toxic Waste,Gold
Chocolate Chip Cookie,Antman,Antman
Mummy Shark,Captain Hook,Piranha
Found,Sake Bomb,Drunk
Wave,Bubble Tea,Tsunami
Toga,Vulcan,Volcano
Aphid,Statue of Liberty,Ladybug
Winemaker,Duck Soup,Duck a l’orange
Snow,Swanark,Swan
Mountain Dew High,Dragon Soup,Dragon Soup
Cheeseburger,Soda,Heart Attack
Fighter,Race Car,Racer
Whine,Lost City,Atlantis
Bagpipe,Fair,Bagpiper
Steamphoenix,Slice,Slicephoenix
Wind Turbine,Sandworm,Dune
Fjordfish,Cigar Box,Lutefisk
Cement Mixer,Albatross,Cement
Duck Train,Mud Star,Duck Train
Marshmallow Man,Park,Stay Puft
Snot,Windmill,Snotmill
Chai-mas,Sty,Chai-mas-sty
Skeeter,Haunted,Ghost
Ewok,Giant Mushroom,Ewok
Sisyphus,Snow Rocket,Snowball
Smoke Nado,Steam Atlas,Steam Nado
Dragonfly,Tea Table,Tea
Steam Punk Ship,Dinotrain,Dinotrain
Triton,Willow,Poseidon
Shark Fin Soup,Soda Pop,Shark
Tesla Tower,Cinder Cone,Volcano
Potato Chip,Aladdin,Genie
Lawn Mower,Priest,Lawn Priest
Lofoten,Rifle,Hunter
Sharktopusnado,Pigcasso,Sharktopusnado
Maelstrom,Fenghuang,Phoenix
Gnomone,Smog,Gnomone
Hydroelectric,Sandbot,Sandbot
Photonado,Earthquake,Tornado
Dust Fish,Farmer,Fisherman
Roast Duck,Chauffeur,Peking Duck
Burnt Food,Flying Racecar,Firebird
Laundry,Firefighter,Dryer
Carbonara,Geothermal Power,Carbonara Power
Cryptid,Hippie,Bigfoot
Duel,Cellphone,Pokemon
Fire Boat,Engine,Nothing
Race Car,Space Bread,Space Car
Wine,Muddy Teacup,Tea
Word,Samurai,Haiku
Gorgon,Shard,Medusa
Monster Truck,Magic Carpet,Flying Car
Answer,Algae,Pond
Airport,Red Sea,Moses
Dandelion Surfer,Barley,Beer
Crypt,Fruit,Apple
Space Station,Espresso,ISSpresso
Acid Rain,Dagger,Poison
Puff,Fire Tornado,Fire
Mummy on Mars,Blog,Blog On Mars
Yellow Racecar,Moonflower,Sunflower
Paper Flower,Water Bottle Rocket,Fireworks
Area 51,Dolphin,Alien
Bigfoot,Pregnant,Sasquatch
Steam Phoenix,Chili Con Carne,Chili Con Carne Phoenix
Jet,Space Submarine,Space Jet
Hail,Mayan,Mayan
Swine Flu,Lily,Pig
Dandelion Salad,Wereplane,Wereplane
Moon Landing,Grave,Neil Armstrong
Breakup,Space Ship,Alien
Spore,Bobsled,Mushroom
Shards,Toothless,Night Fury
Tea Tug,Flowerpot,Teapot
Steam Rice,Rhea,Pudding
Dead Sea,Starfruit,Starfish
Naboo,Dust Monster,Jar Jar Binks
Aroma,Mickey,Mouse
Artist,Skate,Skateboard
Bacon,Mountain House,Bacon House
Alive Fish,Mirage,Mermaid
WereTitan,Peace,Weretitan
Mud Truck,Tree,Stuck
Troy,Amphibian,Frog
Were-ash,Norway,Were-ash
Bahamut,Fair,Bahamut
Flying Shark,Chaos,Sharknado
Paper Towel,Great Wall Of China,Paper Towel
Salad Bowl,Camera,Soup
Tornado Phoenix,Muddy Wine,Muddy Wine
Lily Pond,Wereboar,Wereboar
Sunphoenix,Colorado River,Grand Canyon
Swiss,Tornado Plant,Swiss Army Knife
Vapor Rocket,Lobster Trap,Space Lobster
Vanity,Flatulence,Fart
Moon Base,Snake,Lunar Serpent
Sushi,Vatican,Pope
Apple,Shaman,Witch
Rabbit,Seahorse,Sea Bunny
Yakuzas,Torpedo,Yakuza
Dogwood,Syringe,Vaccine
Joey,Tea Tempest,Joey Tempest
Holy Hand Grenade,Aloe,Healing Potion
Ryan,Space Pig,Ryan
Mountain Parrot,Space Probe,Alien
Limburger,Sea Star,Stinky Cheese
Snow Devil,Chinese Food,Snowman
Burnt Cowboy,Shrub,Cactus
Duck Hunt,Jellystone,Yogi Bear
Dragon Soup,Captain Nemo,Captain Nemo
Pillar of Salt,Flying Carpet,Genie
Brandy,Steam Robot,Steam Punk
Flying Horse,Hydraulic,Nothing
Wetware,Apocalypse,Cyborg
Flat Train,Chai Tea,Chai Train
Garage,Krypton,Superman
Iceberg,Antmosquito,Penguin
Flying Marsh Frog,Aardvark,Nothing
Miracle,Salmon Run,Salmonella
Wax,Noah’s Ark,Candle
Cannabis,Ghost,Ghost Train
Lotus,Dirty Teapot,Buddha
Protest,Mountain Dew Tsunami,Mountain Dew Tsunami
Cybertruck,Mountain Oasis,Cybertruck
Yoga,Smoky Mountain Stoner,Yogi
Mountain Rose,WiFi,Mountain Dew
Dessert Storm,Dandelion Tea,Dandelion Tea
Tractor Cannon,Smokey Bear,Smokey the Bear
Cottage,Berlin Wall,House
Air Steam Dragon,Muddy Coconut,Muddy Dragon
Wind Farm,Mardi Tornado,Mardi Gras
Snow Globe,Luna,Moon
Mountain Tea,Daddy,Daddy Long Legs
Holy Hand Grenade,Space Coral,Space Whale
Clean Teapot,Hot Springs,Hot Tea
Hot Rain,Pickle,Soup
Tease,Sand Ness Monster,Loch Ness Monster
Vesuvius,Clean Train Station,Pompeii
Tsunamori,Crown,Poseidon
Uranus,Snow Moon,Pluto
Tile,Fish Train,Fish
Mountain Thing,Dead Shark,Sharktopus
Ozymandias,Traffic Jam,Rush Hour
Paddywhack,Fire Venus,Fire Venus
Mt. Everest,Rat,Mouse
Coffeeshop,Tornadate,Coffeeshop
Parade,Seaweed,Kelp
Greatsword,Hangar,Airplane
War Pig,Moon Dust,Pigasus
Frat Boy,Perfume,Frat Boy
Flamethrower,Mecha Dragon,Mecha Dragon
Piano,Firewater,Fire
Mangrove Venus,Pop Tart,Pop Tart Venus
Ninja,Count,Nothing
Chaos,Hydra,Lernaean Hydra
Signal,Cappuccino,Coffee
Tea Storm,Field,Tea
Sky,Cloud Computing,Cloud
Oktoberfest,Muddy Sushi,Muddy Sushi
Mt. Everest,Oxidation,Mt. Rust
Punch,Squirrel,Nut
Nympho,Moonfish,Mermaid
Fire Station,Flying House,Fire Fighter
Conch,Piranha,Shell
Fire,Hackash,Fire
Fishing Rod,Leak,Fish
Volcanicus,Piggy Bank,Money
Groom,Poplar,Wedding
Carnivore,White Pearl,Shark
Jewel,Lily Dragon,Dragon
Dogg,Coughpan,Snoop Dogg
Fire Engine,Hangtsunami,Fire Tsunami
Water Rocket,Chinese Food,Firework
Old Faithful,S’mores Sundae,Yellowstone
Sun Wukong,Cactea,Cactus
Holy Smoke,Cake,Wedding
Captain Nemo,Chernobyl,Captain Planet
Hot Tea,Chameleon,Lizard
Nether Star,Vacation,Nether
Fire Fire Trap,Brandy,Fire Trap
Melt,Surf Station,Wave
Potato Salad,B-52,Picnic
Zombie Pigman,Icarus,Zombie Icarus
War Pig,Assassin,War Hog
Duststorm,Fungus,Mushroom
Heidi,Steam Man,Steam Heidi
Burnt Pop Tart,Stage,Fire Dancer
Fast,Moon Mountain,Apollo
Tornado Siren,Princess,Rapunzel
Frankenstorm,Red Sea,Moses
Hiccup,Drain,Burp
Gotham,Cell,Batman
Yellow Dust,Paper,Gold
Dirty Duck,Barbecue,Dirty Duck
Trip,Rocket,Moon
Fishbowl,White House,Aquarium
Re-Tea,Spongepunk,Tea-Punk
Venusaur,Kraken,Pokemon
Quagmire,Hippotamus,Hippopotamus
Malachite,Space Pig,Space Pig
Flapjack,Hydrochurch,Pancake
Tea Leaves,Rocky Mountain Water,Tea
Bat,Monastery,Vampire
Tidal,Tomb of Atlantis,Poseidon
Seeds,Fire Dragon,Dragon Fruit
Narcissus,Gobi Desert,Mirage
Fun,Soggy Bread,French Toast
Obsidian,Bunny,Rabbit
Giant Marshmallow,Mansion,S’more
Snowkite,Tiamat,Snowkite
Fountain of Youth,Leviathan,Poseidon
Stegosaurus,Selfie Stick,Stegosaurus Selfie
Superman,Maid,Wonder Woman
Prison,Rapunzel,Hair
Skunk,Snowduck,Pepe
West Wind,Burnt Cookie,Smoke
Caviar,Asthma,Fish
SteamPunk,Mud Rocket,Steam Rocket
Steam Punk Ship,Cell,Steam Punk
Drunk Driver,Deja Vu,Time Traveler
Baaang,Noah,Ark
Fire Breathing Avalanche,Solar Dust,Sun
Mount Gay,Coral,Rum
Holy Balloon,Disc,Frisbee
Pizza Rat,Blow,Rat
Timber,Sea Star,Starfish
Oil Tanker,Oasis Rover,Oil Rig
Lily Wine,Caterpillar,Drunk Caterpillar
Raindeer,Lourdes,Rudolph
Ape,Tea Solar System,Monkey
Time Ship,Sugar,Candy
Throne,Ferryman,Charon
Cereal,Baked Potato,Breakfast
