first,second,result
Carnivorous Plant,Elephant,Elephant
Surf,Harbor,Beach
Mud Ski,Spaced Out,Mudskipper
Burnout,Eldritch,Cthulhu
Wine Bottle,Glass,Wine
Ganesha,Joint,Yoga
Legend,Peach,Myth
Trump,Trap,Trump
Foghorn Leghorn,Polar Bear,Frosty
Solar Eclipse,Space Debris,Meteor
Basket,Moon Landing,Apollo 11
Chocolate Milk,Fire Lily,Chocolate Lily
Pigpen,Rain,Mud
Sand Dandelion,Stink,Skunk
Burn,Moat,Fire
Tornado Bird,Dump Truck,Truckasaurus
Time Wave,Spritzer,Nothing
Naboo,Fridge,Nothing
Teahouse,Potter,Teapot
Bomb,Tall,Tower
Drunkenness,Swamp,Moonshine
Wind Weed,Continent,Nothing
Vino,Tornado Plant,Nothing
Ultra,Cave,Ultraman
Mecha Dragon Egg,Flying Bong,Mecha Dragon
Hula-Tsunami,Bouillon,Soup
Refrigerator,Benjamin Franklin,Electricity
Drawing,Dustnami,Art
Slipper,Rum,Cinderella
Honeydew,Duckweed,Duck
BBQ,Motocross,Barbecross
Lord of the Rings,Checkers,Chess
Mermaid Flytrap,Smoking,Hookah
Crayon,Tankdozer,Tank
World,Tree,Forest
Power,Ent,Tree
Onsen,Freedom,Hot Spring
Beluga,Ewok Village,Jabba
Smokefish,Cybertruck,Cybertruck
Hourglass,Cyber Swamp,Cyber Swamp
Deja Vu,Cleopatra,Egypt
Mangrove Sherry,Steel,Sword
Beach House,Yellow Submarine,Beach Boys
Dragon,Missile,Nothing
Turtle Island,Everglades,Turtle
Flatbread,Piggyback,Nothing
Baked Apple,Sunami,Apple Pie
Muddy Helicopter,Saw,Helicopter
Dove,Nike,Peace
Gingerbread Man,Tea Storm,Gingerbread Man
Enlightenment,Great Wall of China,China
Ozymandias,Tea Storm,Tea
Rainbow Dust,Don Quixote,Unicorn
Champagne,Whale Sushi,Nothing
Super Death Star,Super Death Star,Super Super Death Star
Beef Wellington,Steam Tornado,Beef Wellington
Snow,Frosé,Slushie
Moon Train,Ichthyosaurus,Moon Fish
Tsunamafjallajökull,Murder,Murderfjallajökull
Carp,Fly,Fish
Bonfire,Dandelion Tea,Smores
Fog Cream Sandwich,Pepper,Ghost
Glass,Ice Lily,Ice
Dragon Train,Birthday,Dragon
Continent,Chauffeur,Asia
Prison,Steam Trap,Steam Trap
Moonflower,Diamond Sword,Moon Sword
Big Trouble in Little China,Beer,Jack Burton
Carbonara,Bulldozer,Tractor
Shell,Flying Truck,Turtle
Kaiju,Sand Dunes,Desert
Santa Claus,Electric Train,Christmas
Pitch,Flying Car,Flying Car
Grog,Audrey Iv,Audrey Iv
Sink,Kaleidoscope,Drain
Bonfire,Mountain Don’t,Volcano
Dust Storm,Help,Sandwich
Pillar,Smoking,Statue
Bunker,Road,Toll
Lotus,Steam Tree,Steam Tree
Synchronized Swimming,Thunderbird,Nothing
Fjord Flytrap,Pepperstone Soup,Fjord Flytrap
Tasmania,Dragon Fruit,Tasmanian Dragon Fruit
Fireplane,James Bond,Fireplane
Moonwalk,Venus Flytrap,Michael Jackson
Muddy,Eraser,Clean
Mountain Dew Baja Blast,Mechanic,Mountain Dew Baja Blast
Surf Tank,Rootbeer,Surfboard
Coal,Stork,Baby
Arrowhead,Mangrove,Crab
Snow Rocket,Cutting,Snowman
Crane,Reed,Paper
Mud Puddle,Rocket Train,Muddy Rocket Train
Nuclear Explosion,Tankdozer,Tankdozer
Spongecar,Space Bread,Spaceship
Exhaust,Flying Carnivorous Plant,Flying Carnivorous Plant
Salt Lake,Colossus,Lot’s Wife
Mudweed,Canoe,Swamp
Fountain of Youth,Moisture,Nothing
Amber,Minecart,Fossil
Super Steam,Swimmer,Superman
Leafblower,Navigation,Sail
Snoop,Saw,Dogg
BBQ,Orchid,Smoke
Vacuum Cleaner,Turbine,Dyson
Lightning,Driftwood,Fire
Tractor Nemo,Piña Colada,Piña Colada
Antidote,Pawn,Chess
Jewelry,Nirvana,Buddha
Fishbone,Piranha,Skeleton
Coal,Tile,Floor
Stonedami,Graffiti,Banksy
Jellystone,Dustover,Dustin
Tragedy,Steamformer,Steamformer
Hula Hoop,Geese,Goose Hoop
Sphinx of Pompeii,Michigan,The Sphinx Of Pompeii
Switzerland,Rave,Zurich
Honeydew,Sea Monkey,Sea Monkey
Titanado,Haunted Tree,Titanado
Omelette,Windsurfing,Eggsurfing
Swing,Perfume,Dance
Lake,Ant Hill,Island
Peasouper,Feed,Peasoup
Sandicane,Dragonfish,Sandshrew
Couscous,Mars,Nothing
Nut,Tree,Coconut
Kratom,Beacon,Nothing
Skyscraper,Sagittarius,Archer
Mermaid Flytrap,Shower,Mermaid
Mirror,Fire Cow,Fire Cow
Fire Engine,Fire Hula,Fireman
Suez,Gem,Canal
Sun,Moonlight,Day
Raisin Bran,Cryptid,Sasquatch
Crash Landing,Sand Dandelion,Sand Dandelion
Tremor,Werefish,Earthquake
Swamp Thing,Frogger,Kermit
Gnome,Venus Mosquito Trap,Gnome Trap
Longboat,Witch Hut,Pirate Ship
Treant,Toad,Ent
Dijon,Phoenix,Mustard
Lotus Flower,Gold Dragon,Buddha
BBQ,Glasser,Glass
Teashark,Tomatoes,Tomato Soup
Sop,Narcissus,Narcissus
Werepot,Plant,Wereplant
Magnifying Glass,Deja Vu,Sherlock Holmes
Roast Duck,Snowstorm,Snowman
Toga,Thunder,Zeus
Fireboard,Ferris Wheel,Fire Wheel
Watermelon,Smaug,Dragon
Viking Ship,Steam Cyborg,Steamboat
Red,Flying Cow,Superman
Oread,Abominable,Yeti
Tree of Life,Gatorade,Tree Of Life
Pufferfish,Steamella,Pufferfishella
Tealight,Kush,Joint
Strike,Turf,Nothing
Burglar,Windsurfing,Thief
Space Captain,Hobbit,Bilbo Baggins
Steam Tornado,Hippopotamus,Hippopotamus
Tornado Dragon,Mud Devil,Mud Dragon
Treasure Map,Sail,Pirate
Barbecue Sauce,Fairy,Tinkerbell
Crescent,Werewhale,Moon
Rocky Tsunami,Sculpture,Statue of Liberty
Amazon,Tatooine,Princess Leia
Kaleidocycle,Tortoise,Turtle
Star,Holy Spirit,Angel
SpongeBob SquarePants,Pork Chop,Spongebob Squarepants
Skimming,Moisture,Skim Milk
Sea Balloon,Hippo,Hippocampus
Snow Devil,Snap,Snowman
Fireweed,Skeleton,Phoenix
Aquaman,Vape,AquaVape
Hellhound,Bone,Cerberus
Flying Starfish,Titan,Kraken
Space Sandwich,Electricity,Space Sandwich
Train Station,Dandelion Stew,Dandelion
Raisin,Witchboard,Ouija
Eternity,Hacker,Time Travel
Dill,Muddy Wine,Dirty Martini
Hack,Sandwich,Sandwitch
Drain,Cinder,Ash
Sop,Steam System,Soup
Mountain Dew Kickstart,Shrub,Nothing
Candle,Furniture,Chair
Candy,Phoenix Palm,Phoenix
Swan Boat,Swordfish,Swashbuckler
Iceland,Pumice,Iceland
Fruit Tree,Sewage,Apple
Bulldozer,Buddha,Buddha
Popcorn,Cholera,Movie
Rainbow Sashimi,Carrot,Nothing
Vapecano,Muddy Waters,Muddy Vape
Snowcano,Plesiosaurus,Snowplow
Swamp Dragon,Asteroid,Meteor
Smokefly,Sunship,Sun
Car-Toast,Bridge,Car-toast
Cappuccino,Steam Station,Coffee
Eggnog,Axe,Lumberjack
Were-seaweed,Ice Queen,Iceberg
Crane,Werepig,Werecrane
Dough,Fire Cone,Ice Cream
Ice Block,Wishbone,Snowman
Sea Turtle,Drunk Master,Jackie Chan
Australia,Werebotwolf,Werebotwolf
Little Shop Of Horrors,Big Bang,The Universe
Dust Storm,Surfweed,Tumbleweed
Transformer,Finland,Optimus Prime
Dining Car,Battlefield,Dinner
Carwash,Flamingo,Nothing
Snowplow,Stoner,Snowman
Steam Tanker,Battlefield,Nothing
Knowledge,Currant,Jelly
Marijuana,Drive,High
Crop Circle,Amphibian,Alien
Antares,Volcano,Lava
Hindenburg,Burnt,Disaster
Amoeba,Sperm Whale,Sperm Whale
Space Flower,Barrel,Space Barrel
Snow Shark,Road Trip,Snow Shark
Space Village,Yellow Submarine,Yellow Submarine
Hot Air Plant,Dinner,Poseidon
Bug,Salad,Salad
Double Rainbow,Graffiti,Banksy
Pigsty,Dirt,Pig
USA,Mountain Thing,Mount Rushmore
Nimbus,Crawfish,Crawfish
Swamp Buggy,Surfing Buddha,Surfing Buddha
Table,Chariot,Dinner
Waterfall,Fighter,Ninja
Speed Bump,Nike,Sneaker
Plague,Swamp Thing,Swamp
Plague,Snow Tank,Snowman
Sundae,Lava Skier,Volcano
Sky,French Fries,Airplane
Popcorn,Tablet,Movie
Vineyard,Toilet,Wine
Palm,T-Shirt,Coconut
Swamp Wine,Saltwater,Swamp Water
Foggy Dandelion Wine,Flying Wasabi,Flying Dandelion
Shatter,Fireworks,Explosion
Fireweed,Space Plane,Fire
Berlin Wall,Choo Choo,Train
Lamp,Space Eel,Space Lamp
Matterhorn,Pope Francis,Swiss Guard
Constellation,Curse,Zodiac
Lord of the Rings,Led Zeppelin,Stairway To Heaven
Space Milkshake,Space Plane,Nothing
Carbonara,Rocket Train,Nothing
Carnivorous Plant,Helijet,Venus Flytrap
Lottery,Hydraulic,Jackpot
Sailor,Empire State Building,Sailor Moon
Marching Band,Flood,Parade
Mud Volcano,Infection,Mud
Miracle,Old Faithful,Geyser
Sphinx,Burning Bush,Moses
Apocalypse,Sushi Trap,Sushi
Pint,Winemaker,Wine
Steam Egg,Kite Surfing,Steam Egg
Rainbow Boulder,Lord of the Rings,Gollum
Netherite Sword,Ewok Village,Ewok Village
Meteorite,Seagrass,Seaweed
Moon Landing,Caffeine,Neil Armstrong
Paraglider,Rosebud,Flower
Midas,Goblin,Gold
Burning Zeppelin,Mud Dragon,Mud Dragon
Confession,Flying Spaghetti Monster,Flying Spaghetti Monster
Eden,Muddy Crop Circle,Adam
Lightning,Poison,Acid
Tumbleweed,Mud Truck,Monster Truck
Kilimanjaro,Netherite,Netherite Block
Ice Plant,Fossil,Dinosaur
Chili,Mudman,Chili Pepper
Secret,Sandstorm,Oasis
Flypaper,Stewpid,Nothing
Apple Tornado,Kali,Nothing
Petri Dish,Olive,Bacteria
Lawn Tank,Mountain Wine,Mountain Dew
Breakup,Helicar,Helicopter
Space Storm,Matcha,Matcha Storm
Red Bull,Steam Tree,Redwood
Slave Ship,Espresso,Coffee
Aquaman,Fairy Dust,Mermaid
Hops,Dirtini,Beer
Black Hole,Nuclear Submarine,Black Hole
Skeleton,Art,Skeleton
Slime,Space Storm,Meteor
Knowledge,Flying Shark,Flying Shark
School,Grand Canyon,Grand Canyon University
Wooden Space Ship,Cannabis,Spaceship
Easter,Red Sea,Moses
Purity,Pecan,Praline
Beluga,Shampoo,Whale
Air Dragon,Polar Bear,Yeti
Lightning,Borealis,Aurora
Cleanest,Bogart,Bogart
Hoop,Cat,Cat in the Hat
Helijet,Druid,Wizard
Hydroelectric,Sharktopus,Sharktopus
Swamp Venus Flytrap,Swing,Tarzan
Viking Ship,Bandage,Nothing
Jellybean,Radio Wave,Nothing
Giant Carnivorous Plant,Hephaestus,Nothing
Molehill,Holy Grail,Mountain
Mire,Damnado,Swamp
Pegasus,Komodo Dragon,Dragon
Sandpunk,Canal,Sand
Pearl Diver,Engineer,Aquaman
Foggy Dandelion Wine,Flying Fish,Flying Fish
Vampire Flower,Sodom,Vampire
Sandalstorm,Onion,Sandal
Smell,Monkey Island 2,Cheese
Sand Golem,Rover,Sand Rover
Pizza Hut,Borscht,Pizza
Dictator,Railroad,Train
Cloud Dust,Vampire,Dracula
Jack-o-lantern,Balsamic Vinegar,Vampire
Table,Fire Rocket,Fireworks
Chocolate Milk,Bread,Cereal
Woodpecker,Helicopter,Wooden Helicopter
Date Palm,Zeppelin,Tarzan
Solar,Brandy,Sun
Mud Train,Sandblast,Sand
Fire Lotus,Time Tractor,Time Lotus
Dandelion Wine,Fireman,Fire
Clockwork,Tractor Beam,Black Hole
Dust Island,Shell,Turtle
Cow,Swan Boat,Nothing
Glass House,Longsword,Greenhouse
OCD,Pot Pie,Nothing
Drunken Flower,Earth,Drunken Flower
Tenochtitlan,Tremor,Earthquake
Cedar,Squirt Gun,Christmas Tree
Colossus,Smoking Monkey,Statue of Liberty
Delta Venus,Rum,Nothing
Dandelion,Fabric,Parachute
Steam Kingdom,Moon Base,Steam Kingdom
Burning Monster Truck,Rime,Nothing
Ammolite,Apocalypse,Ammonite
Burning Bush,Broomstick,Witch
Air Dragon,Oxygen,Fire Dragon
Liberty Bell,Burnout,Freedom
Sty,Juice,Juicebox
Mountain Tsunami,Snowball,Avalanche
Emerald,Donald Duck,Scrooge McDuck
Incense,Christianity,Catholicism
Time Ship,Wrinkle,Time Travel
Rally,Fire Subway,Fire
Horizon,Tea Leaf,Tea
Dustpan,Yogi,Broom
Canal,Wood Chip,Paper
Toupee,Woodpecker,Woodpecker
Boston Tea Party,Fire Duck,Tea
Clan,Vape,Clanvape
Steampunk Dandelion,Crash Landing,Steampunk Dandelion
Sandstone,Fair,Pyramid
Stool,Tornado Castle,Nothing
Triceratops,Smurf,Smurfosaurus
Spongecar,Ant Queen,Ant Car
Dracula,Air Jordan,Vampire
Cervantes,Dracula,Vampire
Clay,Foghorn,Leghorn
Chest,Coughdrop,Treasure
Wiper,Space Car,UFO
Muddy Wasabi,Adam,Muddy Wasabi
Ringo,Tatooine,Star Wars
Jar Jar,Green Tea,Green Tea
Firetruck,Dirt,Mud
Greatsword,Flying,Dragon
Chili,Catholic Church,Chili Con Carne
Bong,Squito,Mosquito
Field,Sandyoga,Sandy
Alligator,Mr. Mud Potato Head,Crocodile
Mountain Dew Voltage,Wereboar,Wereboar
Magma,Cactus,Lava
Alligator,Vehicle,Tank
S’more,Werepig,Werepig
BBQ,Icebox,Grill
Steam Monster,Carnivore,Steam Carnivore
Parachute,Flambé,Fireworks
Piranha Shark,Sunrise,Piranha
Alchemy,Burnt Burger,Fire
Steam Wall,Gear,Steam Engine
Werepig,Rusty,Werepig
Firekraken,Condor,Phoenix
Pineapple Under the Sea,Led,Spongebob Squarepants
Foghorn,Internet,Meme
Titanado,Super Car,Super Titanado
Crumb,Piggy Bank,Pig
Dust Bowl,Clean Air,Dirty Air
Aloe Vera,Were-tree-wolf,Were-tree-wolf
Diabetes,Wereballoon,Werebear
Holy Spirit,Fire Submarine,Fire Submarine
Snoop,Spain,Snoop Dogg
Gargoyle,Sake,Drunk
Duckbush,Michigan,Duckbush
Underground,Flying Cow,Mole
Ice Trap,Chalk,Ice Cube
Fishing in Iceland,Scotch,Fishing In Scotland
Water Balloon,Rainbow Roll,Rainbow
Amazon,Snow Rocket,Snowball
Parsley,Steel,Sword
Radiohead,Vapen,Vapen
Catholic Church,Lock,Nothing
Mr. Potato Car,Compost,Mr. Potato Car
Ice T,Mountain Tea,Ice Tea
Minecart with TNT,Plesiosaurus,Minecart With Tnt
Steam Surfing,Drown,Steam Surfing
Mountain Dude,Rave,Yeti
Year,Choo-Choo,Train
Shout,Nirvana,Buddha
Lourdes,Ship,Titanic
Steam Punk Ship,Alien Flower,Nothing
Golf,Mountain Thing,Yeti
Emulsion,Fertile Land,Oil
Battercake,Yellow Dust,Pancake
Tiger,Star Whale,Tiger Whale
Were-sun,Sharktopusnado,Sharktopusnado
Crocodile,Ant Smoker,Alligator
House of Brandy,Champagne,Cognac
Teapot,Rifle,Sniper
Tea Serpent,Geode,Snake
Ultra,Banana,Monkey
Flour,Balsamic Vinegar,Bread
Hearth,Mount Everest,Campfire
Barrel,Grotto,Pirate
Lego,Gazelle,Gazebo
Blood Moon,Drink,Vampire
Money Tree,Pipe,Bong
Fishing Fjord,Niagara Falls,Salmon
Ferrari,Rover,Car
Watermelon,Picnic,Seed
Fire Lotus,Steam Detector,Fire Alarm
Holy Bomb,Greece,Zeus
Horizon,Comic,Sunset
Magnifying Glass,Teatime,Sherlock Holmes
Angler,Coconut,Mermaid
Elf,Monkey Island 2,Guybrush Threepwood
Duck,Flying Steak,Flying Duck
Moth,Lily,Paint
Liberty,Fort,Statue
Radio,Lunar Eclipse,Moon
Holy Wine,Eel,Jesus
Hash,House,Mansion
Fireman,Jack Burton,Kurt Russell
Rhea,Celebration,Saturnalia
Pulp,Cool,Juice
Daddy,Surf Thor,Surf Daddy
Firekraken,Paddy Field,Rice
Flying Fjord,Rave,Flying Fjord
Frame,Trojan,Horse
Speed,Rice Paddy,Rice
Pitchfork,Ashes,Devil
Pasta,Sea Turtle,Tortellini
Ouroboros,Dustbowl,Dust
Mower,Tutankhamun,Lawnmower
Pond,Nike,Pond
Egyptian,Tire,Sphinx
Wiper,Protestant Reformation,Protestant Wiper
Mech,Minecraft,TNT
Mountain Dew Ocean Blast,Fire-osaurus,Fire-osaurus
Asia,House,Palace
Hindenburg,Duststorm,Disaster
Viper,Kite Flying,Kite
Christian,Bunker,Crusader
Pickle,Metal,Cucumber
Camera,Space Plane,Satellite
Sand Egg,Perfume,Sandal
Paddle,Sandtami,Sandtami
Fjord,Clean Teacup,Viking
Kiln,Steam System,Steam Engine
Asparagus,Castle In The Sky,Laputa
Tatooine,Dragonfly,Jedi
Camera,Internet,Instagram
Snowcano,Samurai,Snowman
Beach,Fata Morgana,Mirage
Werehouse,Tornado Robot,Tornado
Lava Cone,Sand Storm,Volcano
Relax,Cthulhu,Cthulhu
Steam Lizard,Trailer,Steam Lizard
Tanker,Pigpen,Pigpen
Muddy Sushi,Mountain Dewshine,Muddy Sushi
Anaphylactic Shock,Wisdom,EpiPen
Dandelion Wine,Coral Reef,Coral Wine
Plant,Sand Egg,Cactus
Blood Moon,Fire Swamp Trap,Fire Swamp
Steam Storm,Thermometer,Weather
Peak,Zephyr Jet,Airplane
Flying Ghost,Acid,Ghostbuster
Jack,Smokefish,Salmon
Saturn V,Tire,Moon
Dandelion Train,Blowjob,Nothing
Obama,Pentecost,Hope
Amazon,Faun,Centaur
Tempest,Nile,Moses
Mirage,Steam Sword,Steam Sword
Alchemy,Stink,Chemistry
Pasta Factory,Niagara Falls,Nothing
Crop Duster,Fire Dragon,Firefighter
Barn,Firefie,Fire
Steam Alligator,Fire Stone,Steam Engine
Tesla Coil,Aspen,Lightning
Flying Cow,Ironwood,Iron Bull
Kiln,Soap,Dish
Fort,Helicar,Fortress
Goat,Beehive,Cheese
Ruby Block,Ruby Block,Ruby Block
Ice,Obelisk,Penguin
Alicorn,Elephant,Unicorn
Platform,Peking Duck,Peking Man
Tree of Woe,Sandtitanic,Sandtitanic
Burglar,Rainbow,Leprechaun
Angel,Assassin,Cupid
Dictator,Stonedosaur,Dinosaur
Hurricodile,Knife,Sushi
Rice Paddy,Combine,Farm
Werebot,Colorado River,Colorado River
Flying Starfish,Steam Rover,Steam Starfish
Sand Planet,Kombucha,Tatooine
Fire Axe,Rice Krispies,Snap Crackle Pop
Flock,Dracula,Vampire
Seaweed,Tease,Mermaid
Ewok,Swamp Engine,Ewok
Pencil Sharpener,Frog,Frogger
Zoo,Road Trip,Safari
Sandboarder,Shell,Turtle
Smurf,Venice,Smurfette
Norway,Wormhole,Bifrost
Clean Teacup,Red Water,Tea
Fire Coral,Marathon,Fireman
Warmth,China House,Tea
Liberty,Railroad,Statue of Liberty
Surf House,Bifrost,Surfboard
Petri Dish,Lullaby,Sleeping Pill
Teapot,Peat,Tea
Swordfish,Pervert,Swordfish
Gift,Tea House,Tea
Skurf,Riddle,Skurf
Shell,Fire Storm,Turtle
Pirate Ship,Banana,Banana Boat
Brine,Icewine,Salt
Shore,Super Avalanche,Tsunami
Lotus Flower,Lasso,Yoga
Speed,Artist,Fast
Wet Paint,Electric Engine,Electric Paint
Mom,Birthday,Cake
Wine Bottle,Urn,Wine
Lawnboat,Burning Car,Fireboat
Amazon,SOS,Alexa
Mudsurfing,Locomotive,Train
Parking,Honey Dust,Parking Meter
Rat,Town,Hamelin
Rice Pudding,Geothermal,Rice Pudding
Bubbles,Coffee,Cappuccino
Igloo,Wash,Washing Machine
Djinn,Constellation,Genie
Hell,Druid,Satan
Nuclear Submarine,Lone Wolf,Seawolf
Crown,Snowduck,Snowking
Mole Station,Ice Age,Ice Station
Lourdes,Dynamite,Explosion
Dragon Thing,Periscope,Submarine
Gold Bar,Bottle,Pirate
Balloon,Snow Apple,Snowman
Fishing,Ironman,Aquaman
Quetzalcoatl,Hair,Feather
Puss,Space Lizard,Cat
Photographer,Pickleback,Pickleback
Limburger,Street,Stink
Torch,Sneezeweed,Fire
Observatory,Mountain Dew Tornado,Tornado
Ship,Pen,Pirate
CB,Fire Tsunami,Nothing
Hot Monkey,Chlorophyll,Sun
Flying Ice Cream Cone,Mountain High,Nothing
Election,Space Tea,Tea Party
Frost,Warrior,Viking
Peep,Supervolcano,Eruption
Patrick,Landscape,Star
Monastery,Sea Monkey,Monk
Newfie,Genghis Khan,Genghis Con
Summer,Mayan,Calendar
Mountain Doodle,Money Tree,Money
Olympus,Stink,Zeus
Toga,Muddy Teacup,Socrates
Thistle,Seadragon,Kelpie
Sail,Sand Dunes,Ship
Mass,Space Lizard,Godzilla
Cowboy,Mountain Dew,Yeehaw
Crumb,Metro,Subway
Snowman,Penguin,Penguinman
God,Coco,Chocolate
Krakken,SpaceX,Elon Musk
Black,Dandelion Wine,Ray Bradbury
Snow Tea,Subway,Snowpiercer
Troll 2,Snowlily,Snowman
Archangel,Fireplane,Fireangel
Pope,Cactus,Cactus
Porthole,Sunset,Sun
Sweat,Swamp Venus Flytrap,Stinky
Time Travel,Mech,Terminator
Field,Cold,Frost
Edelweiss,Laser,Soundwave
Space Ghost,Flying Eagle,Birdman
Sailor,Ugly Duckling,Swan
Moat,Zeppelin,Castle
Slice,Perfume,Scent
Bouncy Ball,Meteor,Moon
Midas,Swamp Thing,Gold
Christianity,Pope,Catholicism
Zephyr,Piggyback Rider,Zephyr
Arrowhead,Poison Ivy,Poison
Semi,Firefighter,Truck
Spark,Wedding Ring,Electricity
Vampire Weed,Mud Castle,Vampire Castle
Windsurfer,Windshield,Windshield Wiper
Apocadoom,Silt,Mud
Were-sun,Snowpunk,Snowman
Shinkansen,Bitcoin,Bitcoin
Captain Jack Sparrow,Fire Sword,Pirate
Smores,Werewindmill,Werewolf
Encyclopedia,Curse,Spell
Muddle,Banana,Monkey
Uranus,Pigcasso,Pigcasso
Funny,USA,Trump
Gnome,Breeze,Wind
King Kong,Solar Tea,Solar Kong
Soot,Zen,Yoga
Passion,Splash,Love
Alphabet,Graveyard,Cemetery
Soggy Sandwich,Honeydew,Mud
Count Dracula,Stormy,Vampire
Dish,Seedpod,Pea
Spaceport,Dark Matter,Black Hole
Salmon,Swing,Fishing
Surfing Plant,Swampnado,Swampnado
Tsunami,Steam Surf,Surfing
Snow Goose,Clown,Snowman
Flying Albatross,Wisdom,Icarus
Witch Hunt,Taj Mahal,Witch Hunt
Trainspotter,Transylvania,Dracula
Jack-o-Lantern,Clear,Pumpkin
Shattered Glass,Green Fairy,Absinthe
Millennium Falcon,Ice Tornado,Ice Tornado
Pigasus,Brick Wash,Pig
Muddy Helicopter,Crocodile,Muddy Crocodile
Swampasaurus,Chocolate,Nothing
Were-seaweed,Stewpid,Soup
Pencil,Frank Herbert,Dune
Jetpack,Angel of Death,Angel Of Death
Prism,Triceratops,Rainbow
Dart,Bread,Sandwich
Palm Tree,Gold,Coconut
Swamp Buggy,Combine Harvester,Tractor
Ant Ness,Hennessy,Ant Nessy
Dealer,Antelope,Casino
Snowpunk,Bonsai,Snowbonsai
Burning Car,Moon,UFO
Jet,Dragon Fruit,Dragon
Hydroelectric,Steam Surfing,Electricity
Yellowstone,Cryptid,Sasquatch
Roadkill,Space Weed,Alien
Caduceus,Sandwitch,Doctor
Satyr,Genie,Centaur
Blowhole,Cure,Whale
Fire Stew,Space Surfer,Nothing
Coin,Mountain Dew Ocean Blast,Mountain Dew
Solar Tea,Tree Hugger,Green Tea
Sauron,Ferry,Ferryon
Surfing Steam Engine,Junk,Steam Punk
Leviathan,Coal Mine,Oil
Cuckoo Clock,Aeon,Time
Firetornado,Time Tornado,Time Firetornado
Tasmania,Tornadgnome,Tornadgnome
Dustnami,Cannonball,Tsunami
Vortex,Moonshine,Tornado
Moonosaur,Punch,Moon
South America,Supercontinent,Pangea
Sausage,Narcissism,Hot Dog
Dragon Soup,Drapes,Dragon
Hydraulic,Lemon,Lemonade
Flying Hot Dog,Formula 1,Hot Dog
Allergies,Executioner,Sneeze
Dough,Octopus,Calamari
Curry,Van Gogh,Vindaloo
Minecart,Cure,Minecart
Chalkboard,Snowcano,Snowman
Flying Pop Tart,Holy Vodka,Jesus
Ironwood,Space Monkey,Groot
Aspen,Fire Dragon,Phoenix
Skimming,Laser,Skim
Steam Tornado,Baked,Baked Tornado
Alicorn,Power Plant,Unicorn
Dam,Daffy,Duck
Movie,Coffee,Starbucks
Tea Station,Flying Bong,Nothing
Muddy Crayon,Locomotive,Nothing
Surf Tractor,Dragonfire,Dragon
Holy Mountain,Flat Earth,Nothing
Factory,Cement,Concrete
Supervolcano,Feed Me,Extinction
Cinderbot,Super Storm,Cinderbot
Cognac,Mansion,Trump
Space Station,Steak,Astronaut
Steamfish,Global Warming,Steamfish
Dandelion Roll,Mansion,Dandelion Mansion
Swamp Engine,Swamp Engine,Swamp Engine
Ore,Snowjet,Snowman
Fog,Krakken,Sailor
Jet Car,Potato Salad,Jet Car
Berserker,Dead Sea,Dead Sea Scrolls
Hammerhead,Stick,Shark
Luigi,Steam Detector,Mario
Werebot,Matcha,Werewolf
Pencil,Amphibious Car,Submarine
Flying Pop Tart,Christmas Car,Santa
Desert,Pork,Bacon
Sermon,Icarus,Preacher
Tide,Surfing Station,Surfing
Bling,Resurrection,Jesus
Aztec,Rice Field,Chocolate
Frost,Bush,Snowman
Steam Ship,Plesiosaurus,Nessie
Orchid,Dandelion Whiskey,Absinthe
Valley,Blowgun,Dart
Mountain Doodle,Space,Moon
Dragonfruit,Air Monster,Dragon
Grapevine,Whirlpool,Wine
Baked Apple,Rosebud,Pie
Zephyr Station,Hay Tide,Hay Tide Station
Cyborg,Mos Eisley,Darth Vader
Guillotine,Mutant,Mutant
Pane,Fire Tank,Fireplace
Lime,Rumble,Earthquake
Fire Trap,Dishwasher,Fire
Bonfire,Aeon,Time
Clockwork,Flat Train,Train
Rock Tea,Great Wall,China
Hot Air Balloon,Animal,Lion
Moredon,Monet,Money
Tesla Coil,Prism,Laser
Maya,Snowpunk,Nothing
Mud Geyser,Yodel,Mud Man
Swamp Shark,Amethyst,Amethyst Shark
Honeymoon,Vino,Wine
Burning Monster Truck,Pumpkin,Jack-O-Lantern
Pollution,Blueprint,Smog
Treant,Tin Man,Iron Wood
Salmon,Magic Mushroom,Salmonella
Sand Dollar,Hot Spring,Sand
Choppopper,Carbonara,Nothing
Moon Dew,Hemp,Cannabis
Wereboar,Metropolis,Werewolf
Rocket,Bushkratom,Space
Himalayas,Crown,Yeti
Steam Station,Star,Star Station
Broken,Mothership,Alien
Logging,Prickly Margarita,Cactus
Pollution,Midas,Gold
Draco,Tire,Dragster
Hydroelectric Dam,Phlegm,Snot
Lightning Bug,Bullet,Firefly
Anvil,Power,Hammer
Sodium,Flying Machine,Sodium Chloride
Curry,Typhoon,Tornado
Mistletoe,Rainbow Rock,Unicorn
Space Goat,Railroad,Train
Mudway Station,Tigger,Mudway Station
Cathedral,Wet Dandelion Patch,Church
Toaster Strudel,Freezer,Hot Pocket
Skate,Tornado Sashimi,Nothing
Bouncy Ball,Salt,Sodium
Elephant,Halo,Buddha
Vapor,Flying Fisherman,Cloud
Midas,Satyr,Faun
Lego,Bacon Tree,Pig
Coffin,Tomahawk,Tombstone
Agent,Dynamite,Bomb
Wiper,Fire Fire Trap,Fire Trap
Prince,Animation,Disney
Jersey Shore,Switzerland,Switzerland
Star,Idea,Inspiration
