first,second,result
Sandstorm,Church,Moses
Steam Punk,Whiskey,Steam Punk
Ammonia,Whine,Cleaning
Stoned,Home,House
Fountain,Amber,Fossil
Earthquake,Stoner,Hippie
Guillotine,Compass,Pirate
Mountain Dew,Firebird,Phoenix
Yellow,Eclipse,Sun
Fishing Boat,Bottle,Fishing Rod
Mummy,Steampunk,Nothing
Steam Turbine,Were-tree,Steam-powered Were-tree
SpaceX,Pangaea,Mars
Dragon,Cigarette,Smaug
Storm,Lot’s Wife,Salt
Pteranodon,Flame,Phoenix
Muddy Teacup,Ice Cream Cone,Nothing
Lost,Helicopter,Rescue
Monkey King,Everest,Monkey King
Zephyr,Necklace,Wind
Haunted House,Duck,Ghost
Clay,Mad Hatter,Golem
Loch Ness Monster,Stink,Nessie
Vine,Soil,Wine
Hole,Onyx,Nothing
Meteor Shower,Road,Meteorite
Clean,Mole,Nothing
Soup,Solar Panel,Sun
Chocolate,Jewel,Diamond
Ant,Locomotive,Train
Bush,Christmas,Tree
Prince,Amphora,Wine
Bait,Pulp,Fish
Fridge,Blowout,Nothing
Dandelion Patch,Sculpture,Statue
Cologne,Cinder,Fire
Cheese,Jetea,Cheesecake
Druid,Monster,Werewolf
Space Shuttle,Angel,Alien
Spring,Dead Sea,Life
Robot,Lost,R2D2
Match,Ruins,Fire
Bulldozer,Present,Gift
Jet Ski,China,Jet Li
Cleaner,Boom,Vacuum
Ant,Elf,Aunt
Hot Fudge,Lake,Chocolate
Star,Pompeii,Vesuvius
Amoeba,Solar Wind,Life
Snow,Singularity,Snowflake
Dustpan,Surf,Surfboard
Eruption,Fire Breath,Volcano
Allergy,Ariel,Sneeze
Norway,Present,Gift
Bird,Archipelago,Penguin
Coconut Milk,Piranha,Piranha Milk
Wind,Trump,Tornado
Constellation,Cigar Box,UFO
Dragon Fruit,Jungle,Dragon
Pearl,Graffiti,Oyster
Niagara Falls,Tornado,Tsunami
Temple,Narwhal,Unicorn
Krill,Pteranodon,Pterodactyl
Money,Sea Star,Starfish
Broken,Robot,Scrap
Fire Station,Jewel,Fire
House,Dam,Home
Protest,Fragrance,Riot
Leviathan,Venus,Aphrodite
Log,Snowpunk,Snowman
Burning Bush,Jupiter,Zeus
Quagmire,Cheese,Swamp
Cactus,Book,Cactus
Resin,Throat,Amber
Shards,Boom,Glass
Yacht,Lamp,Genie
Leda,House,Swan
Beer,Rum,Pirate
Microscope,Painting,Art
Milkshake,Sinking,Titanic
Dandelion Tea,Jet Pack,Superman
Aloe,Pottery,Vase
Geysir,Christmas Tree,Yule Log
Ash,Fire Venus,Volcano
Dirt,Time Paradox,Fossil
Vodka,Glacier,Ice
Firewood,Monk,Monastery
Troll,Clay,Golem
Poseidon,Mountain Dew,Mountain Dew
Golem,Dump Truck,Dumpster
Shatter,Lawnmower,Grass
Helicopter,Brick,House
Sulfur,Prayer,Match
Crown,Scotch,Whiskey
Honey,Future,Money
Mudslide,Mjolnir,Thor
Nautilus,Titanic 2,Titanic
Pool,Monk,Fountain
Zombie,Firefly,Zombie Fly
Hay Fever,Surfboard,Surfer
Brandy,Chainsaw,Lumberjack
Rice,Bong,Biryani
Present,Catholic Church,Christmas
Flint,Mars,Meteor
Sodium,Gasoline,Sodium Gas
Rose,Steam,Perfume
Lawnmower,Fire Swamp,Fire Swamp
Plate,Cigar Box,Ashtray
Wood Chip,Exhaust,Fire
Soup,Tease,Nothing
Tank,Dandelion Tea,Dandelion
Elf,Shell,Snail
Jungle,Flint,Arrow
Wasabi,Painting,Sushi
Accident,Plesiosaur,Loch Ness Monster
Mansion,Fanboy,Batman
Rust,Salad Bowl,Tin
Meteor,Picnic,Meteorite
Seed,Rosé,Grape
Sandpunk,Flat Road,Sand
Continent,Flame,Volcano
Bread,Amoeba,Amoeba
Steam,Zombie King,Zombie
Hail,Sunflower,Sun
Garlic,Cannon,Vampire
Super Volcano,Atlantis,Atlantis
Fart,Smoking,Fire
Sandcastle,Plow,Sand
Salt,Pickle,Cucumber
Storm,Drunken Dragon,Hurricane
High,War,Treason
Goldfish,Oasis,Desert
Firebird,Home,Phoenix
Lost,Zeppelin,Led
Acid Rain,Stone,Statue
Flower,Dustpan,Vacuum
Windmill,Parade,Wind
Tractor Beam,Planet,UFO
Yellowstone,Big Bang,Super Volcano
Bridge,Dyson,Vacuum
Prism,Yoga,Rainbow
Cannabis,Space Weed,Alien
Slick,Sunrise,Sunset
Sacrifice,Honeycomb,Bee
Atlantis,T-Rex,Poseidon
Firework,Squid,Kraken
Atlantis,Tree,Poseidon
Phoenix,Emperor,Dragon
Mushroom,Canoe,Toadstool
Worship,Crystal,Idol
UFO,Piggyback,Alien
Pumpkin,Hot Spring,Jack-o-Lantern
Universe,Cave,Black Hole
Rocky,Sandstone,Rock
Whine,Dustbin,Wine
Pig,Brew,Beer
Wasabi,Fungi,Mushroom
Cinderella,Dandelion Wine,Cinderella Wine
Lotus,Party,Flower
Vineyard,Microscope,Wine
Sand Shark,Vacuum,Sand
Industrial Revolution,Dune,Sand
Mothman,Titan,Cthulhu
Mercury,Crop,Wheat
Hot Fudge,Mud Volcano,Chocolate Lava Cake
Pyramid,Venus Flytrap,Sphinx
Flock,Chef,Shepherd
Hops,Plane,Airplane
Saint,Hanglider,Angel
Muddy Wine,Apocalypse,Muddy Water
Tatooine,Ice,Hoth
Hammerhead,Park,Shark
Smoke,Pixie,Fairy
Tatooine,Snowlily,Hoth
Canyon,Pot,Cook
Lunar,Snowboarding,Moonwalk
Baby,Bread,Toast
Glowworm,Palm Tree,Firefly
Christmas,Pork,Ham
Statue,Snowboard,Snowman
Steam Locomotive,Toadstool,Train
Vacuum,Popcorn,Popcorn
Vesuvius,Airship,Pompeii
Frosty,Dust Bowl,Snowman
Delta,Lotus Flower,Egypt
Moonshine,Snowpocalypse,Snowball
Apple Pie,Demon,Nothing
Steam Punk,Golem,Steam Golem
Match,Moat,Fire
Vase,Space Fish,Alien
Ocean,Plow,Beach
Hourglass,Uranus,Saturn
Steam Train,Pane,Nothing
Multiverse,Fishing Rod,Fish
Eraser,Humpback,Whale
Flock,Mountain Dew,Sheep
Fire Train,Ocean,Steamboat
Mudslide,Steam Train,Mud
Blood,Mummy,Vampire
Steam Engine,Fairy,Steampunk
Sandstone,Chai,Sphinx
Electric Engine,Steam,Train
Compass,Oxygen,North
Oasis,Zeppelin,Tatooine
Omelette,Cannabis,Omlette
Storm,Riot,Tornado
Storm,Multiverse,Thunder
Wreck,Parting,Titanic
Fart,Carrot,Bunny
Subway,Rally,Train
Chia,Incense,Buddha
Allergy,Hydrogen,Sneeze
Derail,Eclipse,Train
Jet Ski,Rain,Jet Ski
Triton,Sake,Poseidon
Engine,Parking Lot,Car
Bread,Dust,Crumb
Subway,Rock Tea,Rock Tea Line
Yin Yang,Dirt,Earth
Princess,Steam Engine,Train
Lunar,Tractor Beam,Moon
Siren,Niagara Falls,Maid of the Mist
Mirage,Snowglobe,Oasis
Audrey II,Algae,Seymour
Spaceship,Iced Tea,Ice Planet
Fountain,Mead,Wine
Fishbowl,Piranha Plant,Piranha
Sail,Rebirth,Ship
Time Machine,Sandnado,Tornado
Refrigerator,Cruise Ship,Iceberg
War,Rover,Mars
Tadpole,Holy Water,Frog
Stone,Egg,Dinosaur
Sea,Flying Fish,Mermaid
Titanado,Dust Devil,Tornado
Fog,Abominable Snowman,Yeti
Railroad,Sake,Sushi
Balloon,Bonfire,Pop
Rust,Pelican,Pelican
Sand Castle,Storm,Ruins
Bread,Match,Toast
Lost,Farmer,Hobo
Cigar,Seahorse,Seadog
Rainforest,Refrigerator,Freezer
Meade,Dragon,Dragonborn
Oil,Milestone,Fuel
Sea Dragon,Duck,Duck Dragon
Fire Truck,Avalanche,Snow Plow
Firebird,Mole,Phoenix
Rings,Genie,Lord of the Rings
Ship,Nymph,Siren
Vampire,Frost,Dracula
Dust,Solar Flare,Solar Dust
Star Wars,Vineyard,Skywalker
Metro,Cloud,Rain
Candle,Storm,Lightning
Blowhole,Incense,Whale
Windmill,Luau,Wind
Dwarf,Hammerhead,Thor
Tablet,Piston,Computer
Rainbow,Emulsion,Nothing
Ariel,Tunnel,Subway
Smog,Stegosaurus,Dinosaur
Mudweed,Landship,Swamp
Meteor,Potash,Salt
Cthulhu,Aquaman,Lovecraft
Spore,Toad,Frog
Captain Nemo,Island,Atlantis
Kite,Bullet,Slingshot
Venice,Clouds,Gondola
Pangaea,Tuxedo,Pangea
Nessie,Road,Loch Ness
Balloon,Nymph,Zephyr
Monkey,Vaporizer,Ape
Norway,Vacuum,Nothing
Ring,Oil Spill,Oil Rig
Priest,Racecar,Indy 500
Pot,Fire Dragon,Dragon Stew
Ammonite,Eraser,Fossil
Iceland,Flood,Iceberg
Hangover,Venus,Vulcan
Continent,Lunar,Moon
Lava Lamp,Wine,Volcano
Water Rocket,Hay,Firework
Hell,Audrey II,Audrey Iii
Spaceship,Solar Flare,Sun
Firetruck,Lake,Water
Mountain Tea,Tree,Tea
Coral,Vampire,Dracula
Steam Punk,Clean,Steam Clean
Rainforest,Kaleidoscope,Amazon
Solar Panel,Metropolis,Green City
Mud Castle,Longboat,Nothing
Water Lily,Jet Ski,Water Lily
Dragon Egg,Corkscrew,Dragon
Sasquatch,Mordor,Gollum
TARDIS,Lizard,Doctor
Sharkicane,Cheese,Cheesecake
Chicken Noodle Soup,Cleaner,Nothing
Hermit,Warrior,Ninja
Ghost,Tease,Poltergeist
Kale,Stage,Karaoke
Beer,Lunar,Moon
Jewel,Bigfoot,Yeti
Acid Rain,Dustpan,Clean
Wall,Lawnvac,Lawnmower
Smoke,Tiamat,Dragon
Farmer,Amphibious Helicopter,Crop Duster
Amber,Cologne,Perfume
Lumberjack,Tomb,Mummy
Tea Bag,Nymph,Tea
Drunken,Egg,Omelette
Stew,Umbrella,Soup
Incense,Shard,Perfume
Pluto,Lily Pad,Frog
Torch,Space Truck,Fire Truck
Beach,Swamp Venus,Mermaid
Rocket,Japan,Godzilla
Lighthouse,Aeon,Time
Metropolis,Astronaut,Superman
Flame,Solar Wind,Solar Flare
Perfume,Waterfall,Rainbow
Piglet,Storm,Pig
Sperm Whale,Dark Matter,Sperm Whale
Ozymandias,Incense,Sphinx
Tequila,Rose,Margarita
Knife,Starfish,Seafood
Steam,Boom,Explosion
Seed,Stoner,Pot
Solar Dust,Holy Spirit,Nothing
Fanatic,Kettle,Teapot
Witch,Kite,Wizard
Mummy,Whirlpool,Tornado
Beach,Muddy Piggy Bank,Treasure
Surfer,Iron,Iron Man
Universe,Laser,Black Hole
Racecar,Jade,Green
Ice Cream,Yak,Yak-Yak
Chia,Sea Dragon,Nothing
Trash,Reef,Coral
Greece,Prison,Sparta
Steam Dragon,Universe,Steam Universe
Seaweed,Kali,Seaweed
Tide,Moonflower,Moon
Sea Monster,Apocalypse,Cthulhu
Field,Viking,Battle
Moses,Truck,Moses
Crocodile,Solar Wind,Dinosaur
Tree,Medicine,Aspirin
Nymph,Clock,Time
Seaplane,Sneeze,Tsunami
Weed,Paint,Graffiti
Tile,Dust Dragon,Tile Dragon
Burnt Toast,Loch Ness,Monster
Rock,Painting,Stone
Narcissus,Railroad,Train
Pigasus,Firebird,Phoenix
Mudweed,Venus,Mud
Steamwolf,Submarine,Steamwolf
Bush,Kelp,Seaweed
Mermaid,Whistle,Siren
Mudway,Chariot,Rally
Pottery,Archaeologist,Vase
Truffle,Match,Chocolate
Lake,Bush,Swamp
Cider,Drawing,Apple
Beacon,Space Fish,Space Whale
Odin,Frog,Thor
Crop,Audrey II,Plant
Surfing,Hermit,Surfer
Wall,Lamp,Light
Snake,Oven,Cobra
Voltron,Camera,Photon
Meteor Shower,Moon,Meteor
Tide,Fishbowl,Fish
Drunk,Hanglider,Drunklider
Ship,Moonlight,Pirate
Hula,Dinosaur,Hula-Hoop
Space,Movie,Star Wars
Sandpunk,Tornado Fish,Sandstorm
Drunken Master,Electricity,Frankenstein
Alien,Meteor Shower,Meteor
Wood,Lost,Forest
Mt. Rushmore,Monk,Buddha
Beehive,Genie,Honey
High,Farmer,Stoned
Tidal Wave,Europe,Atlantis
Art,Flint,Arrow
Bong,Power,Super Bong
Shards,Furnace,Glass
Hay,Skull,Scarecrow
Moai,Energy,Easter Island
Hay Fever,Boat,Sneeze
Fire Ski,Fuel,Fire Ski
Choo Choo,Norway,Train
Sand,Ice Age,Sand Castle
Troll,Prayer,Priest
Incense,Smoker,Hippie
Honeycomb,Home,Beehive
Bird,Muddy Train,Pigeon
Lava,Quasar,Star
Plankton,Santa Claus,Krill
Rainbow Trout,Love,Salmon
Moon,Fragrance,Perfume
Wave,Shard,Glass
Snowboarding,Pine,Skiing
Light Bulb,Driftwood,Fire
Wolfsbane,Town,Werewolf
Window,Asia,China
Joint,Car,Bong
Dandelion Wine,Archipelago,Island
Statue,Sweat,Sculpture
Pollution,Bait,Fish
Teacup,Jupiter,Teapot
Confetti,Kiln,Pottery
Dwarf,Vesuvius,Volcano
Mudslide,Pottery,Vase
Goblin,Planet,Pluto
Atlantis,Flat Earth Society,Atlantis
Kale,Egypt,Cleopatra
Ice Dragon,Illusion,Ice Cream
Lobster,Root,Tree
Banana,Beach,Monkey
Electric Engine,Dam,Hydroelectric Dam
Geothermal,Tidal Wave,Tsunami
Lake,Chariot,Boat
Destruction,Dryad,Tree
Station,Smoke,Train
Water Lily,Mountain Dew,Mountain Dew Lily
Nemo,Pottery,Vase
Vaporizer,Glacier,Ice
Steam Dragon,Ship,Steam Ship
Curiosity,Pharaoh,Mummy
Mangrove,Sharknado,Mangrove Shark
Space Sushi,Hermit,Alien
Airplane,Solar Flare,Sun
Oil Tanker,Thor,Thunder
Cook,Observatory,Chef
Lily,Asteroid,Meteor
Tomb,Locomotive,Mummy
Monk,Jet,Pilot
Fish,Firewater,Sushi
Crab,Bush,Shrub
Cheese,Matcha,Cheesecake
Hot Air Balloon,Bread,Toast
Nemo,Cyborg,Robot
Devil,Joint,Demon
Mummy,Petrified Wood,Fossil
Gem,Piglet,Piggy Bank
Zephyr,Surfboard,Windsurfing
Troll,Sailboat,Pirate
Old Faithful,Delta,Geyser
Time Travel,Force,Paradox
Cure,Jewelry,Diamond
Chai,Pizza,Tea
Tea,Zeppelin,Airship
Home,Carbon,Coal
Cannon,Wax,Candle
Mouse,Zen,Buddha
Book,Head,Brain
Stone,Steam Lizard,Dragon
Fire,Shrimp,Shrimp
Hot Spring,Poison,Hot Spring
Snowmobile,Solar Dust,Snowman
Sharknado,Norway,Sharknado 2
Mess,Viking,Messing
Lost,Frog,Prince
Clay,Tattoo,Golem
Houseboat,Troll,Trollboat
Medicine,Solar System,Pharmacy
Rain,Thunderbird,Thunder
Aztec,Crystal Ball,Quetzalcoatl
Fossil Fuel,Sandcastle,Oil Rig
Baby,Curtain,Peekaboo
Cactus,Vinegar,Pickle
Honey,Fire Dragon,Fire Breath
Underground,Fire Dance,Volcano
Hurricane,Parting,Moses
Devil,Sand,Desert
Tempest,Rock,Avalanche
Cinderella,Galileo,Astronomer
Sunken,Balloon,Treasure
Honeycomb,Gas,Bee
Dune,Pottery,Vase
Dyson,Teapot,Vacuum
Olympus Mons,Apple,Apple Pie
Abominable Snowman,Knife,Yeti
Lake,Omelette,Egg
Apple,Flower,Rose
Locomotive,Leda,Zeus
Big Bang,Vacuum,Universe
Squid,Yellowstone,Old Faithful
Cannon,Werepuddle,Werecannon
Truck,Lava,Volcano
Frosting,Steamboat Willie,Mickey Mouse
Finland,Fish,Salmon
Fire Trap,Swamp Venus,Fire Venus
Landing,Scotland,Golf
Temple,Scent,Incense
Tea Bag,Heaven,Tea
Longboat,Sand Monster,Viking
Iron Man,Tadpole,Iron Frog
Gem,Blade,Diamond
Vesuvius,Kale,Kale-cano
Dynamite,Rubble,Explosion
Solar,Fan,Sun
Tsunami,Fuel,Oil
Black Hole,Frisbee,Frisbee
Breeze,Tire,Wind
Grape,Flying Car,Fruit
Fridge,Cruise Ship,Iceberg
Pint,Longboat,Nothing
Algae,Bat,Vampire
Vapor,Cookie,Smoke
Beach House,Locomotive,Train
Excalibur,Flying Frog,King Arthur
Spore,Star,Life
Balloon,Town,Party
Vapor,Dam,Cloud
Venus Flytrap,Campfire,Plant
Transformer,Wax,Candle
Budweiser,Whirlpool,Beer
Pot,Fountain,Teapot
Spore,Boat,Mushroom
Shark,Tractor Beam,UFO
Ship,Venus,Love Boat
Nautilus,Yoda,Nautodus
Cannon,Prickly,Porcupine
Pigpen,Plantation,Slavery
Chia Pet,Beacon,Lighthouse
Canyon,Lamp,Genie
Tire,Flying Fish,Flying Car
Goliath,Ocean,Poseidon
Railroad,North Pole,Train
Mud Devil,Date,Mud Date
Ragnarok,Chocolate,Nothing
Glass Slipper,Oil,Cinderella
Cigar,Pigpen,Pig
Marsh,Haunted House,Swamp
Audrey II,Seagull,Plant
Space Truck,Truck,Space Truck
Ice Cream Sandwich,Seaweed,Sushi
Sand Castle,Adobe,Sand Castle
Wax,Slushie,Candle
Lotus Flower,Swamp Venus,Lotus
Pipe,Dark Matter,Black Hole
Duck,Hay Fever,Sneeze
Flood,Tinkerbell,Tsunami
Solar System,Money Tree,Bitcoin
Reggae,Crystal,Bob Marley
Sweat,Japan,Sumo
Alligator,Onyx,Crocodile
Hot Lava,Canyon,Nothing
Mudway,Flour,Mud
Mud,Frost,Snow
System,Princess,Daughter
Cough,Cure,Medicine
Drain,Saturn,Black Hole
Fishing Boat,Pencil,Fisherman
Rocky Mountains,Tsunami,Rocky Tsunami
Africa,Fairy,Mermaid
Berserker,Glass,Beer
Wave,Steam Train,Steamboat
Sea,Cure,Medicine
Yacht,Surfing,Nothing
Lamp,Apple,Newton
Chicken of the Sea,Venus Flytrap,Nothing
Metal,Thunderbird,Tesla
Tanker,Amphicar,Oil Spill
Wax,Sauna,Waxing
Continent,Swamp Venus,Africa
Human,Lake,Mermaid
Grand Canyon,Star,Sun
Time Machine,Electric Eel,Benjamin Franklin
Firewood,Tsunamic,Tsunamic
Tractor,Steam Lizard,Godzilla
Duckweed,Hula,Lily
Apocalypse,Spy,James Bond
Temple,Piggyback,Buddha
Battle,Toga,Gladiator
Map,Mountain Dew,Mountain Dew Code Red
Dump Truck,Village,Town
Robot,Sodium Chloride,Salt
Hot Springs,Dune,Oasis
Snowball,Jewel,Snowflake
Milkshake,Sarcophagus,Mummy
Ferry,Blood,Vampire
Root,Sewage,Plant
Grave,Carnivorous Plant,Venus Flytrap
Truck,Plant,Tree
Chariot,Toast,Knight
Tent,Space Fish,Alien
Super Volcano,Mothman,Mothra
Lily,Virus,Nothing
Sand Dunes,Parting,Desert
Tesla,Triton,Poseidon
Sonar,Tea,Tea Party
Airship,Ice Age,Dinosaur
Riot,Steam Punk,Steam Riot
Steam Turbine,Egg,Omelette
Fire Venus,Steampunk,Steampunk Venus
Energy,Urn,Genie
Driftwood,Mt. Everest,Wood
Salt,Saint,Sanctity
Solar,Telescope,Sun
Ant,Monster,Giant
Money,Muddy Piggy Bank,Pig
Flood,Brick,Wall
Stoner,Wall,Bong
Fire Truck,Jungle,Fire
Chip,Firebird,Phoenix
Wet,Palm,Coconut
Nessie,Clock,Time
Urn,Tea Bag,Tea
Pane,Taj Mahal,Window
Lost,Chocolate,Chocolate
Fire Venus,Ocean,Venus
Black Hole,Furnace,Big Bang
Pompeii,Planet,Volcano
Skull,Acid Rain,Skeleton
Air,Window,Airplane
Space Truck,Flying Pig,Pigasus
Thorn,Yellowstone,Old Faithful
Christmas Tree,Vine,Mistletoe
Mudweed,Pluto,Mud
Sushi,Cook,Sashimi
Garlic,Island,Vampire
Apocalypse,Rubber,Bouncy Castle
Carnivorous Plant,Tesla Tower,Audrey II
Cider,Sea Dandelion,Sea Cider
Harpy,Paper Boat,Siren
Crystal Ball,Puddle,Puddle
Submarine,Abduction,Alien
America,Drunk,Trump
Piglet,Enlightenment,Buddha
Tomato,Drunk,Bloody Mary
Cinderella,Honey,Bee
Date,Mosquito,Romance
Treehouse,Rally,Treefort
Tractor,System,Nothing
Geothermal,Fog,Steam
Ceramic,Flying Machine,Airplane
Church,Statue,Religion
Alligator,Flying Fish,Crocodile
Triton,Acid Rain,Poseidon
Flood,Piston,Water Pump
Tobacco,Dragon Egg,Dragon
Comet,Fishing,Meteor
Boiling Frog,Railroad,Frogger
Grill,Teacup,Teapot
Firework,Chainsaw,Explosion
Cough,Cleopatra,Pharaoh
Crayon,Jewel,Diamond
Mead,Statue,Medusa
Life,Prism,Rainbow
House,Spy,Safe
Steampunk,Shatter,Steam
Avalanche,Hot Chocolate,Avalanche
Unicorn,Sasquatch,Bigfoot
Sandcastle,Snowboarder,Sandman
Blood,Canyon,Vampire
Picnic,Fairy,Party
Aztec,Fog,Smog
King,Loch Ness Monster,Nessie
Yellow,Jetea,Lemon
Swamp Thing,Vesuvius,Pompeii
Chimney,Lens,Telescope
Hourglass,Fire Whirl,Time
Coral,Broken,Reef
Biofuel,Bonsai,Tree
Pigboat,Tide,Pig
Toast,Fruit,Jam
Train Station,Marijuana,Train Wreck
Subway,Time Machine,Time Travel
Glue,Lighthouse,Sticky Situation
Skateboard,Black Sand,Sandboard
Turtle,Quasar,Tortoise
Space Plant,Godzilla,Space Godzilla
Frisbee,Canal,Disc
Piña Colada,Ice Fishing,Pina Colada
Zoo,Pond,Aquarium
Naked,Earthquake,Nudist
Rum,Incense,Pirate
Cave,Mustard,Cave Man
Vine,Spirit,Wine
Sharknado,Catholic Church,Pope Francis
Fruit,Space Shuttle,Astronaut
Statue of Liberty,Mower,Lawnmower
Catholic Church,Windshield,Pope Mobile
Monk,Mist,Fog
Clouds,Arrow,Rainbow
Fall,Chariot,Crash
Lily,America,Eagle
Flying Car,Choo Choo,Flying Train
Hot Tea,Engine,Steam Engine
Puddle,Fruit,Pudding
Oktoberfest,Saguaro,Beer
Pot,Fruit,Juice
Candle,Flat,Wick
Rose,Sandalwood,Perfume
Loch Ness Monster,Gem,Treasure
Bonfire,Hydroelectricity,Energy
Snow,Cruise Ship,Iceberg
Goat,Bullet,Rambo
Solar Panel,Campfire,Electricity
Cinderella,Solar,Princess
Mountain High,Pterodactyl,Nothing
Worship,Swordfish,Poseidon
Statue Of Liberty,Carnivorous Plant,Venus Flytrap
Jupiter,Rocket,Space
Field,Emperor,Farmer
Old Faithful,Prayer,Religion
Harpy,Allergy,Sneeze
Moses,Rainbow Trout,Fisherman
Kite,Cigarette,Smoke
Stonehenge,Ash,Druid
Clockwork,Wall,Cuckoo Clock
Whale Trap,Pearl,Pearl Diver
Bullet Train,Confetti,Party
Fjord,Apollo,Odin
Steam Punk,Fire Trap,Steam Trap
Fairy,Milkshake,Unicorn
Steamboat,Cook,Chef
Dragon Egg,Fall,Hatch
Joint,Seeds,Marijuana
Oasis,Balloon,Mirage
Carbon,Surfer,Surfboard
Ice,Tornado Fish,Shark
Beer,Beacon,Lighthouse
Lava Cake,Pteranodon,Pterodactyl
Marsh,Metal,Iron
Phoenix,Galileo,Firebird
SpongeBob,Loch,Nessie
Surfing,Rings,Lord of the Waves
Algae,Mountain Range,Coral Reef
Fireplace,Rose,Fire
Steam,Elon Musk,Tesla
Iceberg,Grand Canyon,Glacier
Light,Milkshake,Laser
Lamp,Sneeze,Genie
Plow,Mud Devil,Tractor
Bullet Train,Sperm Whale,Sperm Whale
Dust Bowl,Acid Rain,Dirty Rain
SpongeBob,Polar Bear,Sponge Bear
Furnace,Cotton Candy,Marshmallow
Pint,Boat,Ship
Marshmallow,Grave,Ghost
Airship,Solar Eclipse,Sun
Lawnmower,Pigpen,Pigpen
Sweat,Nirvana,Buddha
Cactus,Drawing,Cactus
Gunpowder,Rice,Bomb
Cure,Furnace,Vaccine
Hash,Monster Truck,Nothing
Rubber,Troll,Bouncer
Cigar,Constellation,Smoke
Jonah,Hops,Beer
Sacrifice,Elephant,Mammoth
Steampunk Pirate,Tractor Beam,Steampunk Pirate
Mirage,Brick,Pyramid
Reggae,Ocean,Bob Marley
Avalanche,Super Volcano,Super Avalanche
Cleaner,Paper Plane,Origami
Soup,Arrowhead,Stone Soup
Emulsion,Olympus Mons,Mars
Space,Narwhal,Unicorn
Hot Fudge Sundae,Pressure,Black Hole
Sandbox,Dustpan,Sandcastle
Loch Ness Monster,Fire Plant,Kelp
Vineyard,Rosé,Wine
Dandelion,Tunnel,Rabbit
Sharkicane,Audrey II,Audrey Iii
Singularity,Steam Dragon,Steam Engine
North Pole,Moai,Easter Island
Cotton,Ice Cream Cone,Ice Cream
Water,Potash,Salt
Flying Pig,Campfire,Bacon
Double Axe,Surfer,Surfing
Cake,Flower,Wedding
Hot Air Balloon,Waterfall,Niagara Falls
Nessie,Lagoon,Monster
War,Power,Nuclear
Catholic Church,Europe,Crusades
Beach House,Hurricane,Tsunami
Bullet Train,Dustover,Nothing
Tarzan,Chai,Jane
Dirt,Light,Plant
Tunnel,Diamond Block,Mine
Wasabi,Amphicar,Sushi
Planet,Cauldron,Moon
Prickly,Fanatic,Cactus
Drink,Beer,Drunk
Pipe,Ocean,Whale
Flying Frog,Mud Geyser,Flying Mud
Nautilus,Grape,Wine
Carrot,Town,Market
Mine,Onyx,Nothing
Tipsy,Mountain Tornado,Avalanche
Snowman,Freedom,Snowflake
Puddle,Mirror,Reflection
System,Broken Window,Computer
Tidal Wave,Snake,Tsunami
Venus Flytrap,Yeti,Abominable Plant
Cleaner,Tea Party,Tea
Hay Fever,Burn,Fire
Hot Tea,Salt,Salty Tea
Valkyrie,Mushroom,Toad
Prickly Pear,Mothman,Cactus
Poseidon,Lawnmower,Tsunami
Date,Sea Monster,Mermaid
Old Faithful,Surfboard,Surfer
Raisin,Land,Terrain
Avalanche,Metal,Snowflake
Space Shuttle,Tanker,Space Tanker
Sewage,Glass,Bottled Water
Plesiosaur,Sarcophagus,Mummy
Castle,Coconut Tree,Pirate
Beehive,Nautilus,Amber
Quagmire,Muddy Wine,Swamp
Ninja,Art,Picasso
Table,Hermit,Desk
Fisherman,Sandboard,Sandfish
Knife,Mummy,Tutankhamun
Shatter,Olympus Mons,Mars
Sandcastle,Rebirth,Sandman
Cyborg,Steamroller,Roadkill
Statue Of Liberty,Mirage,Eiffel Tower
Fire Tornado,Gem,Diamond
Prism,Piggyback,Rainbow
Supernova,Nirvana,Black Hole
SpongeBob,Statue,David
Spark,Sandcastle,Sand
Wreck,Swamp,Treasure
Pot,Turtle,Tortoise
Stew,Seagull,Soup
Fire Trap,Earthquake,Volcano
Cotton,Metro,Subway
City,Flying Fisherman,Atlantis
Teabag,Hanglider,Tea
Genie,Crop Duster,Aladdin
Sodium,Candle,Sodium
Swamp Venus,Sea Serpent,Mermaid
Brine,Arrowhead,Salt
Corn,Transportation,Popcorn
Breeze,USA,America
Chicken of the Sea,Sand,Sandwich
Dustbin,Chili,Chili Bomb
Longboat,Genie,Viking
Kelp,Pompeii,Volcano
Book,Whistle,Referee
Camera,Cyborg,Photographer
Dragon Egg,Vampire,Dracula
Moonlight,Tempest,Werewolf
Beach,Amphicar,Amphibious Car
Plant,Wolfsbane,Werewolf
Food,Swan,Swan
Sharkicane,Fireball,Sharknado
Photoshop,Clean,Clean
Vinegar,Cleaner,Cleaner
Bahamut,Crystal,Dragon
Meade,Fire Engine,Fire Engine
Rover,Statue of Liberty,Moon
Nymph,Yellowstone,Old Faithful
Solar,Cigar Box,Sun
Penguin,Wasabi,Sushi
Grand Canyon,Atlas,Earth
Amphicar,Drunk,Accident
Cider,Dandelion Patch,Dandelion Wine
Church,Rose,Rosary
Shards,Excalibur,Sword
Airship,Island,Pirate
Grave,Loch Ness,Monster
Katana,Swan,Swan Lake
Paradise,Rain,Rainbow
Tree,Chai,Tea
Tomb,Tractor Beam,Tractor
Thorn,Map,Rose
Mermaid,Dandelion Tea,Seaweed
