first,second,result
Lightbulb,Deforestation,Idea
Muddy Pig,Space Tractor,Muddy Pig
Monster Plant,Werewolf Train,Werewolf Train
Green Tea,Clean Train,Clean Green Train
Crayonami,Fish and Chips,Nothing
Oil Tanker,Space Tank,Space Tanker
Rainbow,Liberty Bell,Freedom
Sailor,Wreckage,Pirate
Steam,Factory,Steam Engine
Gouda,Tanker,Cheese
Air,Mug,Wind
Steamvac,Sharkcano,Sharknado
Double Axe,Lunar Rover,Moon
Ritual,Dry Erase,Magic
Christianity,Poison Ivy,Poison Ivy
Coconut Water,Dandelion Wine,Pina Colada
Cloud Robot,Troy,Trojan Horse
Taco,Wet Bandicoot,Crash Bandicoot
Coke,Steamverse,Steam
Gnome,Mudsurfing,Mud
Dustin,Bottle,Stranger Things
Tidal Wave,Loud Scream,Tsunami
Exhaust,Champagne,Hangover
Station,Ice Age,Train
Pink,Oz,Dorothy
Jetstream,Fire Boat,Fire Truck
Space Tank,Ugg,Ugg Tank
SpaceX,Evolution,Elon Musk
Ark,Cocktail,Party
Snow Bush,Steam System,Snowman
Fjordland,Icebox,Iceberg
Were-plant,Shrimp,Shrimp Plant
Swale,Steam Jetpack,Steam Jetpack
Haunted Tree,Sharktopus,Sharktopus
Elon Musk,Aloe Vera,Tesla
Wetok,Dandelion Weed,Dandelion
Great Wall Of Tractor,Crab,Crab Wall
Stonehenge,Dyson,Time Machine
Catacomb,Murder,Mummy
Firefighter,Solar Tea,Solar Water
Feather,Flying Horse,Pegasus
Rocky Mountains,Palm Tree,Coconut
Space Lizard,Fishbowl,Fish
Drunk Trap,Photo,Meme
Catsup,Hay,Ketchup
Sea Race,Vapecano,Mermaid
Field,Spaghettio,Farmer
Swimming,Chalet,Swimming Pool
Election,Fuel,Vote
Pickle Rick,Sandalwood,Sandal Pickle
Golf,Paddle,Nothing
Date,Hydroelectric,Dam
Magnifying Glass,Colour,Rainbow
Boiling,Sandal,Flip Flop
Ant Hill,Snowy Owl,Snowman
Diamond Ring,Letter,Engagement
Rain,Hiccup,Rainbow
Dark Energy,Fire,Dark Matter
Rootbeer,Holy Grail,Rootbeer Float
Malachite,Stewboat,Stew
Scythe,Flying Bong,Death
Inquisition,Cold,Witch
Ashley,Pool,Splashley
Water,Foggy Dandelion Wine,Foggy Dandelion Wine
Gatorade,Snowzilla,Snowcone
Mud Bowl,Mud Geyser,Mud
Nympho,Lava Cake,Volcano
Yin Yang,Comet,Sun
Olaf,Lizard Mummy,Lizard Mummy
Moth,Aurora,Lamp
Flame Sword,Whine,Fire Truck
Sperm Whale,Christmas,Moby Dick
Were-Duck,Virgin Mary,Were-duck
Mudboard,Flytrap Martini,Flytrap
Tomahawk,Snow Plow,Snow Tomahawk
Squito,Golem,Golem
Tragedy,Junkyard,Car
Parking Lot,Robin Hood,Carjacking
Shaman,Loch Ness,Nessie
Weed Trap,Superman,Superman
Los Angeles,Snowboarding,X Games
Battleaxe,Captain Hook,Peter Pan
Gondola,Venice,Romance
Confession,Fishstick,Fishstick
Tractor Fly,Ham,Pig
Greece,Shire,Hobbit
Rust Station,Star,Rust Star
Tasmanian Fog,Snowtank,Snowman
Pet,Cement,Concrete
Burglar,Steamship,Pirate
Edelweiss,Asteroid,Moon
Tea Tree,Steam Ship,Tea
Big Dipper,Landfill,North Star
Meteor,Ghost Tank,Meteorite
Meth,Moon Mountain,Nothing
Jack Burton,Fish Soup,Big Trouble in Little China
Genghis Khan,Super Mountain,Super Khan
Clean Weed,Space Pig,Space Weed
Solaris,Dragonzilla,Dragonzilla
Ironwood,Velociraptor,T-Rex
Fan Ness Monster,Bathtub,Loch Ness Monster
Dutch Oven,Smoky Mountains,Campfire
Juice,Bomber,Bomb
Fire Ski,Squirt Gun,Firefighter
Cinder,Brontosaurus,Fire
Cactus Car,Fire Trap,Cactus Car
Boots,Hula,Hula Hoop
Cryptid,Rosebud,Jackalope
Cybernetic,Junk,Robot
Doom,Medicine,Vaccine
Wedding Ring,Apple Car,Apple Carr
Flypaper,Plantea,Venus Flytrap
Tsunamas Tree,Oil Tanker,Palm Tree
Ruby,Flying Lotus,Red Lotus
Whisper,Samwise,Gollum
Steam Surf Punk,Mountain Zinfandel,Wine
Raindeer,Apple,Rudolph
Flamethrower,Vaccination,Firefighter
Faith,Chair,Religion
Stink,Ferrari,Skunk
Electricity,Smokefish,Eel
Mold,Queen,Penicillin
Rocky,Don,Balboa
Cut,Carbonara,Pasta
Lightning Rod,Scream,Frankenstein
Skipping Stone,Vinaigrette,Salad
Pot Plant,Steamleaf,Coffee
Gosling,Photrain,Gosling
Zookeeper,Dandelion Patch,Lion
Jail,Corn Valley,Prison
S’more,Lawnboat,Campfire
Soggy Toast,Mire,Mire
Frankenstorm,Yellow Hot Air Balloon,Sandy
Space Ship,Fairy Dust,Spaceship
Pengdra,Carrot,Penguin
Kiteboarding,Fishing Boat,Kite Fishing
Tectonic,Dandelion Patch,Yellowstone
Tea Tsunami,Dump,Nothing
Flat Earth Society,Surf,Flat Earth Society
Wall,Pitch,Baseball
Ostrich,Geysir,Ostrich Egg
Hawaii,Lock,Luau
Racecar,Flying Herd,Flying Car
Spongepunk,Dragon Roll,SpongeBob
Amber,Newspaper,Fossil
Parking,Bouncy Ball,Ticket
Gargoyle,Honey Moon,Gargoyle
Donut,Gasoline,Explosion
Penguin Shark,Drunkami,Penguin
Tragedy,Kaleidoscope,Tragicomedy
Cherry Blossom,Regret,Sakura
Answer,Pipe,Question
Pine,Smoky Mountain Marijuana,Pineapple
Flying Fish Herd,Force,Flying Fish
Bouncy Stone,Plantation,Trampoline
Drunken Bog,Rubber Ducky,Drunken Duck
Diamond Axe,Sand Worm,Sand Castle
Frankincense,Mountain Fairy,Mountain
Oasis,Jack Frost,Snowman
Baby Dinosaur,Aztec,Quetzalcoatl
Pond Skater,Dragon Egg,Dragonfly
Seahorse,Acid Rain,Mutant Seahorse
Snowboard,Anarchy,Snowboarding
Christianity,Peter,Pope
Dust Shark,Chaos,Dust
Juice,Tea Time,Tea
Yogi,Adobe,Adobe
Artist,Fire Beer,Drunk
Dandelion Surfer,Sandbot,Sand Surfer
Sash,Garbage Truck,Princess
Beef Bourguignon,Sea Fireworks,Steak
Virus,Granger,Zombie
Preserved,Pot,Pickle
Mountain Wine,Mummy,Tomb
Space Truck,Muddy Sushi,Space Sushi
Swan,Barbed Wire,Cygnus
Smoker Flytrap,Garbage,Venus Flytrap
Wand,Subway Surfer,Wizard
Space Mummy,Plant,Venus Flytrap
Skiing,Skateboarder,Skateboarding
Chlorine,Moses,Chloroform
Glass Beach,Egyptian,Tutankhamun
Potatoes,Chia,Chips
Brick Wash,Cod,Fish and Chips
Steam Surf Punk,Holy Hand Grenade,Steam Surf Punk
Squito,Tire Swing,Mosquito
Solar Power,Fire Fjord,Sun
Baked Apple,Noah,Apple Pie
Crusade,Cow,Knight
Mos Eisley,Flying Tree,Star Wars
Dark,Cactus Flytrap,Vampire
Utopia,Yeti,Bigfoot
Muddy Wind Farm,Triple Axe,Muddy Wind Farm
Cinder,Smog Cream Sandwich,Smog Cream Sandwich
SpongeBob SquarePants,Atlantis,Atlantis Squarepants
Sharktopus,Moss,Moss-topus
Brine,Eternity,Salt
Ammonia,Sand Buggy,Dune Buggy
Tornado Venus Flytrap,Barrel,Nothing
Cherry,Dust Trap,Pie
Word,River,Story
Nether Star,Vampire Flower,Vampire
Lawnjet,Puff,Lawnmower
Penguin Express,Lollipop,Penguin
Scent,Middle Earth,Smell
Sneeze Trap,Jadeite,Jadeite
Yakety Sax,Wedding Ring,Wedding Crasher
Ocean,Megalopolis,Atlantis
Swan Boat,Pharaoh,Cleopatra
Loch,Lightsaber,Nessie
Cornstalk,Smoke Detector,Popcorn
Ugg,Rubber Ducky,Duck Boot
Holy Water,Mountain Pope,Mountain Dew
Werewolf,Steam Tractor,Werewolf Tractor
Tango,Shelley,Shelley Tang
Geothermal Geyser,Cactrain,Cactrain
Jewelry Store,HAL,Nothing
Flying Salmon,Honeydew,Salmonella
Porthole,Sea Star,Starfish
Skydiving,Swampnado,Swampnado
Mustard,Duck Sauce,Duck Mustard
Lottery,Groot,Rich
Snowlily,Yakiniku,Yakiniku
Pond,Tiger,Tiger
Rusty,Were-wine,Were-wolf
Jetstream,Laser Cleaner,Laser Jet
Groom,Camel,Wedding
Tar,Bomb,Asphalt
Treasure,Waste,Gold
Seasystem,Flying Shark,Megalodon
Cybertruck,Loch Ness Monster,Cybertruck Ness Monster
Prescription,Steam Engine,Train
Homework,Mr. Potato Vodka,Mr. Potato Vodka
Flat Road,Elon Musk,Tesla
Electric Lily,Smaug,Dragon
Raft,Darth Hydrous,Darth Vader
Shaving,Cinderbot,Cinderbot
Space Pottery,Hair,Moon
Vape Fish,Murder,Vape Fish
Bushka,Titanicpunk,Titanic
Space Serpent,Rubber,Alien
Kush,Jupiter,Zeus
College,Broccoli,Broccoli
USA,Skateboarder,Tony Hawk
Mortar,Gazelle,Gazpacho
Sarcophagus,Dawn,Mummy
Surfing Plant,Racer,Surfing Plant
Ufo,Red Spot,Mars
Jailbreak,Smurf,Smurfette
Eve,Firecracker,Adam
Statue,Cloudy With a Chance of Meatballs,Nothing
Music,Triton,Siren
Swan Lake,Rhea Perlman,Duck Lake
Holy Engine,Sprite,Angel
Cookie,Bogmobile,Cookie Monster
Chimney,Calla,Santa
Blowjob,Djinn,Genie
Stoned,Sandboarding,Sandstoned
Celebration,Tsunamafjallajökull,Iceland
Assassin,Rainbow Dust,Unicorn
Sink,Cedar,Sink
Ammonite,Skier,Fossil
Mega Giant Mushroom,T-Rex,Godzilla
Norway Maple,Ball,Baseball
Steampunk Glasses,Vinegar,Pickle
Jack-O-Lantern,Light Bulb,Pumpkin
Christ,Fire Car,Christine
Photostew,Venus,Venus de Milo
College,Purity,Virginity
Hula,MountainPants,Hawaii
Green Tea,Hula-tsunami,Green Tea Tsunami
Muddy Spaghetti,Pasta,Muddy Pasta
Baked,Mosaic,Biscuit
Sodom,Rebirth,Gomorrah
Radio Wave,Vandal,Graffiti
Muddy Teapot,Mountain Mermaid,Muddy Mermaid
Agriculture,Land,Farm
Katana,Gumshark,Samurai
Space Food,Gungan,Jar Jar
India,Steam Engine,Train
Mountain Bush,Mountain Dew Tsunami,Nothing
Magic,Red Sea,Moses
Sour,Dust Bush,Lemon
Bong,Onyx Sword,Sword of Damocles
Safari,Sun Tea,Sun Tea
Paraglider,Coral Flytrap,Paraglider
Rosary,Swampnado,Swampnado
Orca,Tazmanian Devil,Ork
Steam Monster Truck,Candy Cane,Santa
Bob Marley,Mountain Parrot,Mountain Lion
Meat Train,Mountain Steam,Meat Train
Soup-er Venus,Nose,Venus de Milo
Pet,Beef,Cow
Ice Cream Sundae,Piranha,Ice Cream Piranha
Killer Plant,Sonar,Venus Flytrap
Steamboat Punk,Champ,Steampunk
Were-flower,Hangrove,Were-tree
Cyclops,Space Pig,Cyborg
Puddle,Tektite,Puddle
Picnic,Pier,Fishing
Aspirin,Crop Circle,Alien
Sailboat,Bomber,Pirate
Winnie the Pooh,Jamaica,Jamaican Pooh
R2D2,Pollen,Bee
Smogger,Thong,Smogger
Ronin,Sawdust,Samurai
Electric Teapot,Hare,Bunny
Garlic,Sea Dandelion,Vampire
Teatown,Loud Scream,Terror
Chauffeur,Pigpen,Pig
Cloud Trap,Steam Cloud,Cloud
Broken Window,Shrapnel,Glass
Styx,Leda,Swan
Tea Tree,Yakiniku,Teppanyaki
Katrina,Led Zeppelin,Stairway to Heaven
Priest,Noah,Ark
Swanado,Eagle,Swan
Tortoise,Airship,Turtle
Frog Legs,Zeus,Hercules
Snowglobe,Lollipop,Candyland
Ice T,Mt. Stupid,Ice T
Beef Bourguignon,Ice Block,Steak
Steam Rally,Mountain Dust,Volcano
Mustard,Steam Station,Steam Engine
Vapor Rocket,Marathon,Space Race
Oasis,Hut,Tent
Cologne,Silent,Perfume
Stone,St. George,Dragon
Dragon Sushi,Helicopter,Dragon
Crabgrass,Pencil Sharpener,Crab
Were-planet,Gobi,Goblin
Table,Axolotl,Salad
Flat,Dandelion Weed,Lawn
Code Red,Riesling,Code White
Dustmalaria,Comic,Dustmalaria
Mountain Monk,Sky Castle,Buddha
Drunken Master,Acid,Hangover
Offence,Tankini,Tank
Farewell,Mud Geyser,Mud
Deodorant,Leaf,Tree
Arch,Fireweed,Archer
Soda,Mountain Zinfandel,Wine Cooler
Space Invader,Fish And Chips,Fish And Chips Invader
Alcatraz,Taj Mahal,Prison
Bob,Dirty Martini,Bob
Cacao,Rubbish,Chocolate
Ice Tea,Snowpunk,Ice Tea
Earthworm,Pumpkin,Jack-o-Lantern
Casper,Outback,Ghost Town
Galileo,Nautilus,Submarine
Toga Party,Spongbob,Spongebob Squarepants
Bjork,Mezcal,Bjork
Steam Tank,Flying Chicken,Steam Chicken
Potion,Saguaro,Cactus
Color,Tattoo,Rainbow
Double Axe,Amber,Thor
Midas,Mud Geyser,Gold
Ursa Minor,Ant,Bear
Big Bang,Spanish Inquisition,Universe
Pearl Diver,King,Neptune
Burnt Food,Leaf,Ash
Hephaestus,Mayonnaise,Mayonnaise
Solaris,Dinner,Sun
Constellation,Steam Cleaner,Big Dipper
Tasmanian Devil,Space Tractor,Taz
Piggybank,Vampire Fish,Vampire
Whale,Tractorfly,Tractorwhale
Cook,Coco,Coconut
Fenghuang,Drunkami,Phoenix
Chariot,Death Star,Star Wars
Skid,Alcoholism,Row
Cloud Station,Mud Rocket,Cloud
Spare Tire,Fairy Dust,Car
Drain Sword,Enlightenment,Buddha
Surfer,Ice Trap,Penguin
Space Fish,Fry,Space Fry
Odysseus,Death Star,Trojan Horse
Steam Egg,Dionysus,Eggnog
Steam Rocket,Climber,Astronaut
Holy Weed,Fishbowl,Nothing
Steamroller,Area 51,Flat Earth
Root Beer,Adam,Root Beer Float
Petri Dish,Cobra,Snake Venom
Rastafarian,Bullfight,Bob Marley
Sisyphus,Smoking Lizard,Sisyphus
Beef Bourguignon,Sea Dragon Egg,Nothing
Ruins,Sponge Bob,Atlantis
Farmhouse,Capsicum,Chili
Obsidian Ring,Witch,Witch Ring
Surfing,Ice Tornado,Snowboarding
Firewall,Aircraft Carrier,Hack
Hoover Dam,Castle In The Sky,Castle In The Sky
Rhea Perlman,Bus Stop,Cheers
Vaporware,Napa Valley,Wine
Oil Field,Volcano,Tar
Space Farm,Mycelium,Mushroom
Cat,Sonar,Bat
Litter,Pigsty,Pigpen
Giant Marshmallow,Honda,Marshmallow Man
Chest,Caffeine,Coffee
Hot Soup,Paradise,Hell
Air Freshener,Jupiter,God
Monkey Island,North Pole,Santa
Stonefly,Pencil Sharpener,Stone
Fireball,Lava Soup,Volcano
Katana,Carrot Juice,Carrot Sword
Snowboard,Tao,Snowman
Disaster,Shrine,Earthquake
Werebotwolf,Dust Tea Devil,Dust Tea Devil
Krakken,Drawbridge,Titanic
Sour,Steam Surfer,Lemon
Gilligan,Art,Island
Flamethrower,Barbecar,Fire
Autumn,Flying,Leaf
Time Paradox,Atlantis,Atlantis
Clean Teacup,History,Tea
Jeep,Atlas Mountains,Off-Road
Sled,Trump,Sleigh
Astronomy,Alps,Telescope
Frisbee,Head,Ouch
Candle,Flying Mountain,Volcano
Fire Island,Golf Course,Fire Island
Smoked Duck,Yellow Steam Car,Duckmobile
Alcoholism,Jungle,Monkey
Icarus,Pigboat,Pigasus
Pot Of Gold,Sandwitch,Sandwitch
Hourglass,Salad Dressing,Time
Space Invader,Pumice,Meteor
Ammonite,Gorge,Ammonite
Tractor Mud,Taj Mahal,Taj Mahal
Moon Rock,Pizza Whale,Moon
Jack-o-lantern,Steampunk Plant,Steampunk Jack-o-lantern
Tractor Monster,Mower,Lawnmower
Triangle,Map,Pyramid
Tall,Festival,Parade
Tease,Mountain Dew Vine,Mountain Dew
Flying Dog,Cloud Station,UFO
Sausage,Ninja,Nothing
Excalibur,Polar Bear,King Arthur
Beachball,Flying Horse,Pegasus
Piggybank,Offering,Coin
Garbage Dump,Killer Whale,Shark
Janitor,Poison,Cleaner
Volcano,Fire Bird,Phoenix
Krakatoa,Sundial,Time
Dune Buggy,Jellystone,Yogi Bear
Aeon,Mount Twain,Mount Everest
Feast,Colorado,Thanksgiving
Dustpan,Hair,Wig
Grand Prix,Tornadobot,Tornadobot
Smoking Monkey,Hula-Tsunami,Nothing
Lava Ski,Root,Volcano
Puddle,Led Zeppelin,Puddle
Cannabis,Space Pig,Space Weed
Light,Space Plane,UFO
Molten,Black Pearl,Pearl
Soundwave,Missile,Sonic Boom
Fire Fjord,Extinction,Ice Age
Siren,Cucumber,Pickle
Thunderduck,Glass,Lightning
Cheshire Cat,Spore,Smile
Wrecking Ball,Sand Nessie,Loch Ness Monster
Brick Wash,Combine Harvester,Brick
Tea Sub,Apple Blossom,Apple Tea
Ruby Block,Pearl,Jewel
Paper Ship,Date,Love Letter
Blog,Fire Venus,Blog Venus
Parrotfish,Heidi,Nothing
Dandelion Martini,Witch,Dandelion Witch
Stew Engine,Pirates,Pirate Ship
Nympho,Moisture,Dripping Wet
Pendant,Gear,Watch
Mountain Thing,Surf,Surfing
Chicken Noodle Soup,Sultana,Nothing
State Fair,Flying Fish,Flying Fish
Sandblast,Krill,Sand
Pitchfork,Mecha Dragon,Satan
Frostbite,Sauna,Ice
Waiter,Lance,Tip
Mt. Doom,Steamleaf,Mordor
Earl Grey,Fireworks,Tea Party
Solar Wind,Cactus Flytrap,Sunflower
Gotham,Paper Mountain,Batman
Gouda,Netherite Sword,Cheese Sword
Blade,Cement,Sword
Swale,Ice Age,Ice Swale
Tiller,Mudski,Mudskipper
Holy Fire,Perfume,Incense
Ink,Amethyst,Purple
Solaris,Hydraulic,Nothing
Mountain Mirage,Pompeii,Vesuvius
Muddy Toadstool,Sand Castle,Sand Toadstool
Anvil,Baja Blast,Mountain Dew
Pot of Gold,Rainbow Dust,Leprechaun
Puffball,Shaman,Puffball
Cliff,Sparkling Vampire,Edward Cullen
Frog,Draco,Dragon
Steam Tsunami,Unicorn,Rainbow
Steamcough,Lost,Steamcough
Chai,Turtle Flytrap,Tea
Hoover,Axolotl,Vacuum
Dinner,Platform,Table
Tea Coral,Lightning,Reef
Track,Shiitake,Mushroom
Spongecar,Underworld,Spongecar
Cloud,GPS,Satellite
Coral Roll,Appalachian,Appalachian Roll
Morning,Treasure Map,Pirate
Slipper,Bull,Minotaur
Flying Cow,Sea Dragon Egg,Sea Dragon
Ice King,Homer Simpson,Ice Homer
Water Rocket,Fishbone,Fish
Moai,Pigsty,Pig
Zoo,Pump,Aquarium
Bed,Battle,Sleep
Star Wars,Money,Empire
Supercontinent,Stoned Eagle,Pangaea
Flying Pigpen,Ninja,Pigpen
Platypus,Fire Jet Ski,Duck
Plow,Pumice,Stone
Loch,Christmas Island,Nessie
Relax,Day,Vacation
Radiohead,Drunken Batman,The Dark Knight Rises
Steam Tree,Muddy Siren,Muddy Siren
Piña Colada,SteamPunk,Nothing
Fire Breathing Sea Serpent,Crocodile,Leviathan
Obelisk,Lock,Key
Mountaineer,Raven,Poe
Moai,Pyramid,Sphinx
Dust Allergy,Book,Sneeze
Holy Water,Mecha Volcano Dragon,Mecha Volcano Dragon
Jet Vacuum,Uranus,Pluto
Passion,Hay,Strawberry
Solar Dust,Acid Rain,Solar Panel
Frat Party,Time Station,Time Frat Party
Tornado Plant,Berserker,Tornado
Kite Flying,Global Warming,Disaster
Superhero,Ice Wine,Captain Cold
Calla,Chip,Callahan
Pickle,Sirius,Pickle Rick
Godzilla,Rubber Ducky,Godzilla
Youth,Oz,Dorothy
Firefie,Crescent,Moon
Chicken of the Sea,Castle in the Sky,Chicken Of The Sky
Holy Fire,Drought,Rain
Mount Dew,Canal,Mountain Dew
Farmers,Lily Flytrap,Venus Flytrap
Mississippi,Swine Flu,MISSISSIPPI
Sharktopus Mountain,Sea Anemone,Mt. Olympus
Orc,Sandbox,Warcraft
Ketchup,Black Metal,Blood
Matcha,Sand Shark,Sand Shark
Hot Air Balloon,Sweep,Cleaning
Flying Saucer,Cardinal,Alien
Sewage,Mountain Tractor,Mud
Sand Dollar,Plate,Money
Pop,Foghorn Leghorn,Foghorn Leghorn
Helicar,Star,Helicarrier
Steamrace,Piranha Shark,Piranha Shark
Burning Zeppelin,Hay Tide,Fire
Thunder Egg,Olaf,Thor
Pope,Hephaestus,Vulcan
Super Avalanche,Cornfield,Cornucopia
Shoe,Oolong,Tea
Mountain Dew Tsunami,Mouse Trap,Mouse Trap
Dinghy,Statue of Liberty,Immigrant
Tornado Dragon,Prayer,Tornado Dragon
Organism,Haunted Mansion,Ghost
Plesiosaurus,Patrick,Spongebob
Wine,Float,Float
Oil,Mountain Monk,Monk
Steam Turbine,Pizza Rat,Rat King
Berlin Wall,Hot Sauce,Berlin Sauce
Mountain Troll,Flying,Eagle
Truffle,Altar,Pig
Mountain Dew Tsunami,Firewood,Nothing
Satyricon,Mars Bar,Satyr
Camp,Chocolate,S’more
Rainbow Train,Cathedral,Noah’s Ark
Starfish,Sea King,Poseidon
Steam Punk,Crane,Steam Crane
Prediction,Cooking,Recipe
Snow Globe,Tea Car,Snowmobile
Garbage Dump,Trainwreck,Landfill
Meat,Warp,Meatball
Fun,Firework,Party
Yellow Car,Marriage,Divorce
Sinkstone,Ruin,Sinkhole
Whirlpool,Prickly Bush,Cactus
Stewpid,Muddy Barbecue,Muddy Stewpid
Mecha Dragon Egg,Winter,Ice Dragon
Crop Duster,Tequila,Drunk
Mountain Trap,Pothead,Yeti
Swampasaurus,Mountain Surf,Mountain Surf
Encyclopedia,Goose,Gander
Amphibious Submarine,Carbomb,Nothing
Choo Choo,Sydney,Train
Jet Train,Explosion,Jet Train
Supernova,Snowflake,Star
Tango,Prickly,Cactus
Skateboard,Blueprint,Skateboard
Firework,Tax,Fire
Silicon,OCD,Computer
Cereal,Spongecar,Spongebob
Tent,Bottleneck,Camping
Surfboard,Twilight,Vampire
Limburger,Crescent,Moon
Ammonia,Prometheus,Ammonia
Hula,Pumpkin,Jack-o-Lantern
Pumice,Cut,Stone
Wereplant,Luke,Wereplant
Rice Pudding,Swamp Bird,Crane
Wet Wedding Ring,Solar Tea,Solar Eclipse
Rockstar,Flying Eagle,Eagle Rock
Steampunk Dandelion,Abominable Plant,Steampunk Abominable Plant
Mountain,Bermuda Triangle,Atlantis
Communion,Gorgon,Medusa
Crops,Steam Rocket,Space
Genesis,Mountain King,Mountain
Steampunk Pirate Ship,Cake,Nothing
Jetski,B-52,B-52
Geothermal Power Plant,Birthstone,Emerald
Hot,Fire Tsunami,Fire Tsunami
Hieroglyph,Dandelion Tea,Tea
Valhalla,Candy Cane,Thor
Aeolus,Snowmobile,Blizzard
Steam Rover,Holy Spirit,Steam Engine
Ivy,Moonlander,Lunar
Race Car,Mud Rocket,Monster Truck
Man,Crane,Stork
Mire,Sandblaster,Sand
Steamplane,Stoneware,Steampunk
Flat Rock,Tornadus,Landorus
Space Tree,Paper Airplane,Space Shuttle
Terror Tea,Pigcasso,Pigcasso
Griffin,Fountain of Youth,Phoenix
Hula Girl,Blow,Hula Hoop
Steam Plant,Iron Man,Iron Man
Grape,Space Dust,Wine
Shield,Snake Island,Medusa
Slave Ship,Fireplane,Fireplane
Amethyst,T,Titan
Light,Sneeze,Sun
Surfing Station,Spirit,Surfing Spirit
Subtitanic,Super Venus Flytrap,Super Titanic
Whiskey,Tornadotron,Tornado
Fire Breathing Sea Serpent,Audrey Iv,Nothing
Napkin,Lightsaber,Jedi
Mountain Tank,Abominable Snowman,Yeti
Tiamat,Buddha,Enlightenment
Car Wash,Fever,Car Fever
Meat,Pitchfork,Satyr
Ferry,Surf Tractor,Ferry Tractor
China,Whistle,Teapot
Parachute,Garage,Car
Cough,Arrowhead,Sneeze
Marshmallow,Cleopatra,S’more
Sphinx,Holy Hand Grenade,Sphinx’s Riddle
Peter Pan,Coral,Mermaid
Navigation,Rhea,Odysseus
Space Flower,Aurora Borealis,Space Flower
Flash,Helicopter,Superman
Demon,Dust Wolf,Werewolf
Mold,Jellyfish,Jelly Mold
Blade,Sand Worm,Dune
Pint,Smoking Fish,Smoked Beer
Sea Kale,Music,Seasick
Sperm Whale,Flat Lightning,Moby Dick
Sasquatch,Steam Cyborg,Sasquatch
Tsunamas Tree,Pumpkin,Jack-o-Lantern
Plum,Fanboy,Fruit
Tablet,Lo Pan,Moses
Siren,Dust Goose,Swan
Whale Trap,Earthworm,Sushi
Cheesy Wave,Quark,Cheesy Quark
Software,Wind Turbine,Wind Farm
Axe,Patron,Lumberjack
Juice,Time Tornado,Time Juice
Vulcan,Roomba,Vacuum
Shoe,Steam Locomotive,Train
Dragon Train Station,Super Smurf,Smurf Train
Skateboard,Cucumber,Pickle
Crumbs,Pickle Juice,Bread and Butter Pickles
Polar Express,Flat Earth Society,Santa Claus
Bumblebee,Sandy Claus,Santa Bee
Raisin,Whisper,Raisin Bran
Monsoon,Electric Combine Harvester,Rice
Power Plant,Lakers,Power
Carbon,Gale,Diamond
Pangaea,Carpet,World
Silver Surfer,Samurai,Silver Samurai
Hailstorm,Green,Hail
Holy Dandelion Wine,Dawn,Morning
Lawnmower,Smoky Mountains,Dolly Parton
Calamari,Yakuz,Squid
Coral,Smoking Train,Reef
Anvil,Pickleback,Pickle
Pangaea,Alcoholism,Pangea
Witch Hut,Broken,Witch
Mushroom Soup,Abominable Plant,Abominable Mushroom
Cooking,Car Fridge,Food
Cough Honey,Dionysus,Mead
Sea Bush,Boom,Seaweed
RV,Car Wash,Car
Pot,Medusa,Stone
Speedboat,Crash Bandicoot,Crash Bandicoot: The Wrath of Cortex
Caravan,Spore,Mushroom
Park,Racetea,Racetrack
Apple Bong,Reggae,Bob Marley
Banana Split,Tutankhamun,Mummy
Poppy,Absinthe,Opium
Knight,Swimming Pool,Lifeguard
Mountain Swamp Thing,Aircraft Carrier,Nothing
Vaporized Beef Bourguignon,Cigarette,Smoke
Sand Surf,Landship,Sandship
Snowball Fight,Lo Pan,Big Trouble in Little China
Clockpunk,Muddy Crop Circle,Crop Circle
Air,Comet,Meteor
Nascar,Engine,Race
Potter,Sand Worm,Sandman
Krakken,Beaver,Dam
Agriculture,Smogman,Farmer
Fruit Fly,Dandelion Weed,Dandelion
Rusty,Lego,Lego
Mud Bath,Longsword,Mudsword
Koi,Peeping Tom,Pervert
Traffic Light,Holy Spirit,Stop
Romance,Time Tornado,Time Travel
Sandstorm Robot,Smog,Sandstorm
Holy Dandelion,Venice,Gondola
Mountain Dune,Red Dust,Mars
Shrine,Hipster,Buddha
Antimatter,Drawing,Art
Lost City,Gold Bar,El Dorado
Dirty Teapot,Darkness,Coffee
Pond,Surfweed,Seaweed
Grave,Geology,Fossil
Feast,HAL,Halloween
North America,Android,Canada
Mucus,Dusttopus,Snotopus
Computer,Flying Boat,Airplane
Beer,Lego,Legoland
Vapenade,Venetian,Vapenetian
Money Plant,Lightning Fish,Money Tree
Gladiator,Chai-tini,Spartacus
Drunken God,Vacation,Bacchus
Chili Con Carne,Blueprint,Chili Con Carne
Oil Rig,Tsunami,Oil Spill
Ruby,Microscope,Blood
Napkin,Cinder,Ash
Donald,Pumice,Trump
Great Wall Of Tractor,Burger,Great Wall Of China
Dust Devil,GPS,Tornado
Dandelion Soup,Space Station,Moon
Dock,Lava,Volcano
Cognac,Salty,Cognac
Photobomb,Launch,Rocket
Lava Ski,Vaporcar,Volcano
TNT,Flying Bog,Flying Tnt
Crash,Eyewear,Glasses
North Pole,Hermione,Harry Potter
Satyr,Treebeard,Ent
SteamPunk,Spirit,Ghost
Steam,Dewback,Train
Dwarf,Ghost Ship,Pirate
Count Dracula,Space Palm,Vampire
Sod,Damnado,Tornado
Ice Phoenix,Thunder Dragon,Ice Dragon
Fire Devil,Firebird,Phoenix
